Subject,Age,Handedness,Sex,BlockList.Sample,SubTrial,shapepic,shape_pic,Label,Shape,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,Code,Code1
13,23,right,female,,54,,C.bmp,常人,Normal,Yes,m,m,1,419,,,,,
13,23,right,female,,55,,S.bmp,坏人,Bad,Yes,m,m,1,543,,,,,
13,23,right,female,,56,,C.bmp,坏人,Normal,No,k,k,1,561,,,,,
13,23,right,female,,57,,C.bmp,常人,Normal,Yes,m,m,1,466,,,,,
13,23,right,female,,58,,S.bmp,好人,Bad,No,k,k,1,502,,,,,
13,23,right,female,,59,,S.bmp,常人,Bad,No,k,k,1,564,,,,,
13,23,right,female,,60,,T.bmp,常人,Good,No,k,m,0,616,,,,,
13,23,right,female,,61,,T.bmp,坏人,Good,No,k,k,1,814,,,,,
13,23,right,female,,62,,S.bmp,常人,Bad,No,k,k,1,532,,,,,
13,23,right,female,,63,,C.bmp,常人,Normal,Yes,m,k,0,686,,,,,
13,23,right,female,,64,,S.bmp,好人,Bad,No,k,k,1,514,,,,,
13,23,right,female,,65,,T.bmp,好人,Good,Yes,m,m,1,689,,,,,
13,23,right,female,,66,,C.bmp,常人,Normal,Yes,m,m,1,629,,,,,
13,23,right,female,,67,,S.bmp,坏人,Bad,Yes,m,m,1,715,,,,,
13,23,right,female,,68,,C.bmp,好人,Normal,No,k,k,1,466,,,,,
13,23,right,female,,69,,C.bmp,坏人,Normal,No,k,,0,0,,,,,
13,23,right,female,,70,,T.bmp,好人,Good,Yes,m,m,1,516,,,,,
13,23,right,female,,71,,T.bmp,常人,Good,No,k,k,1,534,,,,,
13,23,right,female,,72,,S.bmp,坏人,Bad,Yes,m,m,1,826,,,,,
13,23,right,female,1,1,C.bmp,,坏人,Normal,No,k,,,,k,1,869,11,80
13,23,right,female,1,2,S.bmp,,坏人,Bad,Yes,m,,,,m,1,798,5,32
13,23,right,female,1,3,S.bmp,,常人,Bad,No,k,,,,k,1,538,3,16
13,23,right,female,1,4,T.bmp,,坏人,Good,No,k,,,,m,0,558,7,48
13,23,right,female,1,5,T.bmp,,好人,Good,Yes,m,,,,m,1,446,9,64
13,23,right,female,1,6,S.bmp,,坏人,Bad,Yes,m,,,,m,1,1036,5,32
13,23,right,female,1,7,T.bmp,,常人,Good,No,k,,,,k,1,534,7,48
13,23,right,female,1,8,C.bmp,,好人,Normal,No,k,,,,k,1,632,11,80
13,23,right,female,1,9,S.bmp,,好人,Bad,No,k,,,,k,1,602,3,16
13,23,right,female,1,10,T.bmp,,好人,Good,Yes,m,,,,m,1,494,9,64
13,23,right,female,1,11,C.bmp,,常人,Normal,Yes,m,,,,m,1,964,13,96
13,23,right,female,1,12,C.bmp,,常人,Normal,Yes,m,,,,m,1,488,13,96
13,23,right,female,1,13,C.bmp,,常人,Normal,Yes,m,,,,m,1,477,13,96
13,23,right,female,1,14,S.bmp,,坏人,Bad,Yes,m,,,,k,0,769,5,32
13,23,right,female,1,15,S.bmp,,好人,Bad,No,k,,,,k,1,497,3,16
13,23,right,female,1,16,S.bmp,,常人,Bad,No,k,,,,k,1,495,3,16
13,23,right,female,1,17,C.bmp,,坏人,Normal,No,k,,,,m,0,582,11,80
13,23,right,female,1,18,T.bmp,,常人,Good,No,k,,,,k,1,804,7,48
13,23,right,female,1,19,T.bmp,,好人,Good,Yes,m,,,,m,1,606,9,64
13,23,right,female,1,20,C.bmp,,好人,Normal,No,k,,,,k,1,632,11,80
13,23,right,female,1,21,S.bmp,,坏人,Bad,Yes,m,,,,m,1,906,5,32
13,23,right,female,1,22,C.bmp,,常人,Normal,Yes,m,,,,m,1,472,13,96
13,23,right,female,1,23,T.bmp,,坏人,Good,No,k,,,,k,1,762,7,48
13,23,right,female,1,24,T.bmp,,好人,Good,Yes,m,,,,m,1,470,9,64
13,23,right,female,1,25,S.bmp,,好人,Bad,No,k,,,,k,1,390,3,16
13,23,right,female,1,26,S.bmp,,坏人,Bad,Yes,m,,,,m,1,739,5,32
13,23,right,female,1,27,C.bmp,,常人,Normal,Yes,m,,,,m,1,621,13,96
13,23,right,female,1,28,S.bmp,,坏人,Bad,Yes,m,,,,m,1,905,5,32
13,23,right,female,1,29,T.bmp,,常人,Good,No,k,,,,k,1,967,7,48
13,23,right,female,1,30,T.bmp,,坏人,Good,No,k,,,,k,1,1006,7,48
13,23,right,female,1,31,T.bmp,,好人,Good,Yes,m,,,,m,1,381,9,64
13,23,right,female,1,32,C.bmp,,常人,Normal,Yes,m,,,,m,1,443,13,96
13,23,right,female,1,33,S.bmp,,常人,Bad,No,k,,,,k,1,516,3,16
13,23,right,female,1,34,C.bmp,,好人,Normal,No,k,,,,,0,0,11,80
13,23,right,female,1,35,T.bmp,,好人,Good,Yes,m,,,,m,1,578,9,64
13,23,right,female,1,36,C.bmp,,坏人,Normal,No,k,,,,k,1,870,11,80
13,23,right,female,1,37,T.bmp,,常人,Good,No,k,,,,k,1,420,7,48
13,23,right,female,1,38,C.bmp,,好人,Normal,No,k,,,,k,1,858,11,80
13,23,right,female,1,39,S.bmp,,坏人,Bad,Yes,m,,,,m,1,847,5,32
13,23,right,female,1,40,C.bmp,,常人,Normal,Yes,m,,,,m,1,475,13,96
13,23,right,female,1,41,S.bmp,,常人,Bad,No,k,,,,,0,0,3,16
13,23,right,female,1,42,C.bmp,,常人,Normal,Yes,m,,,,m,1,643,13,96
13,23,right,female,1,43,S.bmp,,坏人,Bad,Yes,m,,,,m,1,881,5,32
13,23,right,female,1,44,S.bmp,,好人,Bad,No,k,,,,k,1,597,3,16
13,23,right,female,1,45,T.bmp,,坏人,Good,No,k,,,,k,1,825,7,48
13,23,right,female,1,46,T.bmp,,好人,Good,Yes,m,,,,m,1,639,9,64
13,23,right,female,1,47,C.bmp,,坏人,Normal,No,k,,,,k,1,1053,11,80
13,23,right,female,1,48,T.bmp,,好人,Good,Yes,m,,,,m,1,460,9,64
13,23,right,female,1,49,T.bmp,,坏人,Good,No,k,,,,k,1,778,7,48
13,23,right,female,1,50,S.bmp,,坏人,Bad,Yes,m,,,,m,1,536,5,32
13,23,right,female,1,51,C.bmp,,常人,Normal,Yes,m,,,,m,1,566,13,96
13,23,right,female,1,52,C.bmp,,好人,Normal,No,k,,,,k,1,549,11,80
13,23,right,female,1,53,C.bmp,,坏人,Normal,No,k,,,,k,1,871,11,80
13,23,right,female,1,54,S.bmp,,好人,Bad,No,k,,,,k,1,965,3,16
13,23,right,female,1,55,C.bmp,,常人,Normal,Yes,m,,,,m,1,381,13,96
13,23,right,female,1,56,T.bmp,,常人,Good,No,k,,,,k,1,695,7,48
13,23,right,female,1,57,S.bmp,,坏人,Bad,Yes,m,,,,m,1,447,5,32
13,23,right,female,1,58,S.bmp,,常人,Bad,No,k,,,,k,1,1059,3,16
13,23,right,female,1,59,T.bmp,,好人,Good,Yes,m,,,,m,1,467,9,64
13,23,right,female,1,60,T.bmp,,好人,Good,Yes,m,,,,m,1,613,9,64
13,23,right,female,1,61,T.bmp,,好人,Good,Yes,m,,,,m,1,961,9,64
13,23,right,female,1,62,S.bmp,,坏人,Bad,Yes,m,,,,m,1,709,5,32
13,23,right,female,1,63,S.bmp,,坏人,Bad,Yes,m,,,,m,1,681,5,32
13,23,right,female,1,64,S.bmp,,常人,Bad,No,k,,,,k,1,495,3,16
13,23,right,female,1,65,T.bmp,,好人,Good,Yes,m,,,,m,1,597,9,64
13,23,right,female,1,66,S.bmp,,好人,Bad,No,k,,,,m,0,937,3,16
13,23,right,female,1,67,C.bmp,,坏人,Normal,No,k,,,,k,1,733,11,80
13,23,right,female,1,68,C.bmp,,常人,Normal,Yes,m,,,,m,1,373,13,96
13,23,right,female,1,69,T.bmp,,常人,Good,No,k,,,,k,1,311,7,48
13,23,right,female,1,70,T.bmp,,坏人,Good,No,k,,,,m,0,559,7,48
13,23,right,female,1,71,C.bmp,,好人,Normal,No,k,,,,m,0,757,11,80
13,23,right,female,1,72,C.bmp,,常人,Normal,Yes,m,,,,,0,0,13,96
13,23,right,female,1,73,C.bmp,,常人,Normal,Yes,m,,,,m,1,885,13,96
13,23,right,female,1,74,T.bmp,,好人,Good,Yes,m,,,,m,1,672,9,64
13,23,right,female,1,75,S.bmp,,好人,Bad,No,k,,,,k,1,739,3,16
13,23,right,female,1,76,C.bmp,,好人,Normal,No,k,,,,k,1,1033,11,80
13,23,right,female,1,77,C.bmp,,坏人,Normal,No,k,,,,k,1,621,11,80
13,23,right,female,1,78,T.bmp,,常人,Good,No,k,,,,k,1,551,7,48
13,23,right,female,1,79,T.bmp,,好人,Good,Yes,m,,,,m,1,633,9,64
13,23,right,female,1,80,C.bmp,,常人,Normal,Yes,m,,,,m,1,731,13,96
13,23,right,female,1,81,S.bmp,,常人,Bad,No,k,,,,k,1,303,3,16
13,23,right,female,1,82,T.bmp,,坏人,Good,No,k,,,,m,0,531,7,48
13,23,right,female,1,83,S.bmp,,坏人,Bad,Yes,m,,,,k,0,555,5,32
13,23,right,female,1,84,S.bmp,,坏人,Bad,Yes,m,,,,m,1,869,5,32
13,23,right,female,1,85,C.bmp,,坏人,Normal,No,k,,,,k,1,529,11,80
13,23,right,female,1,86,T.bmp,,好人,Good,Yes,m,,,,m,1,537,9,64
13,23,right,female,1,87,S.bmp,,常人,Bad,No,k,,,,,0,0,3,16
13,23,right,female,1,88,C.bmp,,常人,Normal,Yes,m,,,,m,1,368,13,96
13,23,right,female,1,89,T.bmp,,常人,Good,No,k,,,,k,1,612,7,48
13,23,right,female,1,90,S.bmp,,坏人,Bad,Yes,m,,,,m,1,1054,5,32
13,23,right,female,1,91,T.bmp,,好人,Good,Yes,m,,,,m,1,341,9,64
13,23,right,female,1,92,T.bmp,,坏人,Good,No,k,,,,k,1,601,7,48
13,23,right,female,1,93,C.bmp,,好人,Normal,No,k,,,,k,1,763,11,80
13,23,right,female,1,94,S.bmp,,坏人,Bad,Yes,m,,,,m,1,905,5,32
13,23,right,female,1,95,C.bmp,,常人,Normal,Yes,m,,,,m,1,343,13,96
13,23,right,female,1,96,S.bmp,,好人,Bad,No,k,,,,k,1,513,3,16
13,23,right,female,1,97,S.bmp,,坏人,Bad,Yes,m,,,,m,1,859,5,32
13,23,right,female,1,98,C.bmp,,好人,Normal,No,k,,,,k,1,707,11,80
13,23,right,female,1,99,S.bmp,,常人,Bad,No,k,,,,k,1,767,3,16
13,23,right,female,1,100,S.bmp,,坏人,Bad,Yes,m,,,,m,1,532,5,32
13,23,right,female,1,101,S.bmp,,好人,Bad,No,k,,,,k,1,514,3,16
13,23,right,female,1,102,T.bmp,,好人,Good,Yes,m,,,,m,1,584,9,64
13,23,right,female,1,103,T.bmp,,好人,Good,Yes,m,,,,m,1,480,9,64
13,23,right,female,1,104,C.bmp,,坏人,Normal,No,k,,,,k,1,903,11,80
13,23,right,female,1,105,T.bmp,,常人,Good,No,k,,,,m,0,856,7,48
13,23,right,female,1,106,C.bmp,,常人,Normal,Yes,m,,,,m,1,272,13,96
13,23,right,female,1,107,T.bmp,,坏人,Good,No,k,,,,m,0,375,7,48
13,23,right,female,1,108,C.bmp,,常人,Normal,Yes,m,,,,m,1,643,13,96
13,23,right,female,1,109,T.bmp,,好人,Good,Yes,m,,,,m,1,381,9,64
13,23,right,female,1,110,S.bmp,,坏人,Bad,Yes,m,,,,k,0,675,5,32
13,23,right,female,1,111,C.bmp,,常人,Normal,Yes,m,,,,m,1,353,13,96
13,23,right,female,1,112,S.bmp,,常人,Bad,No,k,,,,k,1,493,3,16
13,23,right,female,1,113,T.bmp,,坏人,Good,No,k,,,,m,0,396,7,48
13,23,right,female,1,114,C.bmp,,坏人,Normal,No,k,,,,k,1,832,11,80
13,23,right,female,1,115,S.bmp,,好人,Bad,No,k,,,,k,1,534,3,16
13,23,right,female,1,116,C.bmp,,常人,Normal,Yes,m,,,,m,1,530,13,96
13,23,right,female,1,117,S.bmp,,坏人,Bad,Yes,m,,,,k,0,418,5,32
13,23,right,female,1,118,T.bmp,,好人,Good,Yes,m,,,,m,1,334,9,64
13,23,right,female,1,119,T.bmp,,常人,Good,No,k,,,,k,1,416,7,48
13,23,right,female,1,120,C.bmp,,好人,Normal,No,k,,,,m,0,536,11,80
13,23,right,female,2,1,T.bmp,,好人,Good,Yes,m,,,,m,1,520,9,64
13,23,right,female,2,2,C.bmp,,好人,Normal,No,k,,,,k,1,344,11,80
13,23,right,female,2,3,T.bmp,,常人,Good,No,k,,,,k,1,446,7,48
13,23,right,female,2,4,S.bmp,,常人,Bad,No,k,,,,k,1,528,3,16
13,23,right,female,2,5,C.bmp,,坏人,Normal,No,k,,,,m,0,704,11,80
13,23,right,female,2,6,T.bmp,,坏人,Good,No,k,,,,k,1,750,7,48
13,23,right,female,2,7,S.bmp,,坏人,Bad,Yes,m,,,,m,1,701,5,32
13,23,right,female,2,8,T.bmp,,好人,Good,Yes,m,,,,m,1,543,9,64
13,23,right,female,2,9,C.bmp,,常人,Normal,Yes,m,,,,m,1,337,13,96
13,23,right,female,2,10,S.bmp,,好人,Bad,No,k,,,,k,1,1005,3,16
13,23,right,female,2,11,C.bmp,,常人,Normal,Yes,m,,,,m,1,381,13,96
13,23,right,female,2,12,S.bmp,,坏人,Bad,Yes,m,,,,m,1,691,5,32
13,23,right,female,2,13,S.bmp,,常人,Bad,No,k,,,,k,1,565,3,16
13,23,right,female,2,14,S.bmp,,坏人,Bad,Yes,m,,,,m,1,668,5,32
13,23,right,female,2,15,T.bmp,,坏人,Good,No,k,,,,k,1,384,7,48
13,23,right,female,2,16,C.bmp,,坏人,Normal,No,k,,,,k,1,616,11,80
13,23,right,female,2,17,C.bmp,,常人,Normal,Yes,m,,,,m,1,360,13,96
13,23,right,female,2,18,S.bmp,,坏人,Bad,Yes,m,,,,m,1,600,5,32
13,23,right,female,2,19,T.bmp,,好人,Good,Yes,m,,,,m,1,358,9,64
13,23,right,female,2,20,T.bmp,,好人,Good,Yes,m,,,,m,1,435,9,64
13,23,right,female,2,21,T.bmp,,常人,Good,No,k,,,,k,1,441,7,48
13,23,right,female,2,22,S.bmp,,好人,Bad,No,k,,,,k,1,657,3,16
13,23,right,female,2,23,C.bmp,,常人,Normal,Yes,m,,,,m,1,521,13,96
13,23,right,female,2,24,C.bmp,,好人,Normal,No,k,,,,m,0,533,11,80
13,23,right,female,2,25,T.bmp,,常人,Good,No,k,,,,k,1,459,7,48
13,23,right,female,2,26,C.bmp,,坏人,Normal,No,k,,,,k,1,827,11,80
13,23,right,female,2,27,T.bmp,,坏人,Good,No,k,,,,k,1,647,7,48
13,23,right,female,2,28,S.bmp,,坏人,Bad,Yes,m,,,,m,1,493,5,32
13,23,right,female,2,29,C.bmp,,常人,Normal,Yes,m,,,,m,1,359,13,96
13,23,right,female,2,30,T.bmp,,好人,Good,Yes,m,,,,m,1,396,9,64
13,23,right,female,2,31,C.bmp,,好人,Normal,No,k,,,,k,1,550,11,80
13,23,right,female,2,32,S.bmp,,坏人,Bad,Yes,m,,,,m,1,836,5,32
13,23,right,female,2,33,C.bmp,,常人,Normal,Yes,m,,,,,0,0,13,96
13,23,right,female,2,34,T.bmp,,好人,Good,Yes,m,,,,m,1,663,9,64
13,23,right,female,2,35,S.bmp,,常人,Bad,No,k,,,,k,1,427,3,16
13,23,right,female,2,36,S.bmp,,好人,Bad,No,k,,,,,0,0,3,16
13,23,right,female,2,37,T.bmp,,坏人,Good,No,k,,,,k,1,839,7,48
13,23,right,female,2,38,S.bmp,,常人,Bad,No,k,,,,k,1,625,3,16
13,23,right,female,2,39,C.bmp,,常人,Normal,Yes,m,,,,m,1,685,13,96
13,23,right,female,2,40,T.bmp,,常人,Good,No,k,,,,k,1,331,7,48
13,23,right,female,2,41,C.bmp,,常人,Normal,Yes,m,,,,m,1,671,13,96
13,23,right,female,2,42,S.bmp,,好人,Bad,No,k,,,,k,1,437,3,16
13,23,right,female,2,43,T.bmp,,好人,Good,Yes,m,,,,m,1,397,9,64
13,23,right,female,2,44,C.bmp,,好人,Normal,No,k,,,,k,1,481,11,80
13,23,right,female,2,45,T.bmp,,好人,Good,Yes,m,,,,m,1,505,9,64
13,23,right,female,2,46,S.bmp,,坏人,Bad,Yes,m,,,,m,1,483,5,32
13,23,right,female,2,47,C.bmp,,坏人,Normal,No,k,,,,k,1,319,11,80
13,23,right,female,2,48,S.bmp,,坏人,Bad,Yes,m,,,,m,1,591,5,32
13,23,right,female,2,49,S.bmp,,常人,Bad,No,k,,,,k,1,461,3,16
13,23,right,female,2,50,T.bmp,,坏人,Good,No,k,,,,k,1,943,7,48
13,23,right,female,2,51,C.bmp,,坏人,Normal,No,k,,,,k,1,601,11,80
13,23,right,female,2,52,C.bmp,,常人,Normal,Yes,m,,,,m,1,377,13,96
13,23,right,female,2,53,S.bmp,,坏人,Bad,Yes,m,,,,m,1,601,5,32
13,23,right,female,2,54,S.bmp,,好人,Bad,No,k,,,,k,1,639,3,16
13,23,right,female,2,55,T.bmp,,好人,Good,Yes,m,,,,m,1,671,9,64
13,23,right,female,2,56,C.bmp,,常人,Normal,Yes,m,,,,m,1,559,13,96
13,23,right,female,2,57,C.bmp,,好人,Normal,No,k,,,,m,0,845,11,80
13,23,right,female,2,58,S.bmp,,坏人,Bad,Yes,m,,,,m,1,813,5,32
13,23,right,female,2,59,T.bmp,,常人,Good,No,k,,,,,0,0,7,48
13,23,right,female,2,60,T.bmp,,好人,Good,Yes,m,,,,m,1,588,9,64
13,23,right,female,2,61,C.bmp,,好人,Normal,No,k,,,,k,1,395,11,80
13,23,right,female,2,62,T.bmp,,常人,Good,No,k,,,,k,1,401,7,48
13,23,right,female,2,63,S.bmp,,常人,Bad,No,k,,,,k,1,513,3,16
13,23,right,female,2,64,C.bmp,,坏人,Normal,No,k,,,,m,0,611,11,80
13,23,right,female,2,65,S.bmp,,好人,Bad,No,k,,,,k,1,575,3,16
13,23,right,female,2,66,T.bmp,,好人,Good,Yes,m,,,,m,1,715,9,64
13,23,right,female,2,67,S.bmp,,坏人,Bad,Yes,m,,,,m,1,715,5,32
13,23,right,female,2,68,C.bmp,,常人,Normal,Yes,m,,,,m,1,470,13,96
13,23,right,female,2,69,T.bmp,,好人,Good,Yes,m,,,,m,1,594,9,64
13,23,right,female,2,70,T.bmp,,坏人,Good,No,k,,,,k,1,796,7,48
13,23,right,female,2,71,C.bmp,,常人,Normal,Yes,m,,,,m,1,578,13,96
13,23,right,female,2,72,S.bmp,,坏人,Bad,Yes,m,,,,m,1,405,5,32
13,23,right,female,2,73,C.bmp,,常人,Normal,Yes,m,,,,m,1,377,13,96
13,23,right,female,2,74,C.bmp,,坏人,Normal,No,k,,,,k,1,629,11,80
13,23,right,female,2,75,T.bmp,,坏人,Good,No,k,,,,k,1,661,7,48
13,23,right,female,2,76,S.bmp,,常人,Bad,No,k,,,,k,1,651,3,16
13,23,right,female,2,77,C.bmp,,好人,Normal,No,k,,,,k,1,567,11,80
13,23,right,female,2,78,T.bmp,,好人,Good,Yes,m,,,,m,1,367,9,64
13,23,right,female,2,79,S.bmp,,坏人,Bad,Yes,m,,,,m,1,721,5,32
13,23,right,female,2,80,T.bmp,,常人,Good,No,k,,,,k,1,975,7,48
13,23,right,female,2,81,T.bmp,,好人,Good,Yes,m,,,,m,1,440,9,64
13,23,right,female,2,82,S.bmp,,好人,Bad,No,k,,,,k,1,308,3,16
13,23,right,female,2,83,C.bmp,,常人,Normal,Yes,m,,,,m,1,382,13,96
13,23,right,female,2,84,S.bmp,,坏人,Bad,Yes,m,,,,m,1,886,5,32
13,23,right,female,2,85,S.bmp,,坏人,Bad,Yes,m,,,,m,1,510,5,32
13,23,right,female,2,86,T.bmp,,坏人,Good,No,k,,,,k,1,462,7,48
13,23,right,female,2,87,T.bmp,,常人,Good,No,k,,,,k,1,664,7,48
13,23,right,female,2,88,C.bmp,,常人,Normal,Yes,m,,,,m,1,529,13,96
13,23,right,female,2,89,S.bmp,,坏人,Bad,Yes,m,,,,m,1,529,5,32
13,23,right,female,2,90,S.bmp,,常人,Bad,No,k,,,,k,1,753,3,16
13,23,right,female,2,91,T.bmp,,好人,Good,Yes,m,,,,m,1,489,9,64
13,23,right,female,2,92,S.bmp,,好人,Bad,No,k,,,,k,1,467,3,16
13,23,right,female,2,93,C.bmp,,常人,Normal,Yes,m,,,,m,1,489,13,96
13,23,right,female,2,94,C.bmp,,坏人,Normal,No,k,,,,k,1,772,11,80
13,23,right,female,2,95,C.bmp,,好人,Normal,No,k,,,,k,1,732,11,80
13,23,right,female,2,96,T.bmp,,好人,Good,Yes,m,,,,m,1,496,9,64
13,23,right,female,2,97,T.bmp,,常人,Good,No,k,,,,k,1,502,7,48
13,23,right,female,2,98,S.bmp,,常人,Bad,No,k,,,,k,1,574,3,16
13,23,right,female,2,99,T.bmp,,好人,Good,Yes,m,,,,m,1,642,9,64
13,23,right,female,2,100,S.bmp,,坏人,Bad,Yes,m,,,,m,1,330,5,32
13,23,right,female,2,101,T.bmp,,好人,Good,Yes,m,,,,m,1,418,9,64
13,23,right,female,2,102,S.bmp,,好人,Bad,No,k,,,,k,1,384,3,16
13,23,right,female,2,103,C.bmp,,坏人,Normal,No,k,,,,k,1,871,11,80
13,23,right,female,2,104,C.bmp,,常人,Normal,Yes,m,,,,m,1,391,13,96
13,23,right,female,2,105,S.bmp,,坏人,Bad,Yes,m,,,,m,1,541,5,32
13,23,right,female,2,106,T.bmp,,坏人,Good,No,k,,,,k,1,590,7,48
13,23,right,female,2,107,C.bmp,,好人,Normal,No,k,,,,k,1,850,11,80
13,23,right,female,2,108,C.bmp,,常人,Normal,Yes,m,,,,m,1,540,13,96
13,23,right,female,2,109,T.bmp,,好人,Good,Yes,m,,,,m,1,410,9,64
13,23,right,female,2,110,C.bmp,,坏人,Normal,No,k,,,,k,1,546,11,80
13,23,right,female,2,111,S.bmp,,好人,Bad,No,k,,,,k,1,618,3,16
13,23,right,female,2,112,S.bmp,,坏人,Bad,Yes,m,,,,m,1,590,5,32
13,23,right,female,2,113,C.bmp,,常人,Normal,Yes,m,,,,m,1,340,13,96
13,23,right,female,2,114,T.bmp,,常人,Good,No,k,,,,k,1,292,7,48
13,23,right,female,2,115,C.bmp,,好人,Normal,No,k,,,,k,1,464,11,80
13,23,right,female,2,116,S.bmp,,常人,Bad,No,k,,,,m,0,378,3,16
13,23,right,female,2,117,T.bmp,,坏人,Good,No,k,,,,k,1,584,7,48
13,23,right,female,2,118,C.bmp,,常人,Normal,Yes,m,,,,m,1,358,13,96
13,23,right,female,2,119,S.bmp,,坏人,Bad,Yes,m,,,,m,1,691,5,32
13,23,right,female,2,120,T.bmp,,好人,Good,Yes,m,,,,m,1,338,9,64
13,23,right,female,3,1,T.bmp,,常人,Good,No,k,,,,k,1,391,7,48
13,23,right,female,3,2,C.bmp,,常人,Normal,Yes,m,,,,m,1,363,13,96
13,23,right,female,3,3,T.bmp,,坏人,Good,No,k,,,,k,1,508,7,48
13,23,right,female,3,4,C.bmp,,常人,Normal,Yes,m,,,,k,0,608,13,96
13,23,right,female,3,5,T.bmp,,好人,Good,Yes,m,,,,m,1,396,9,64
13,23,right,female,3,6,C.bmp,,好人,Normal,No,k,,,,k,1,478,11,80
13,23,right,female,3,7,C.bmp,,坏人,Normal,No,k,,,,k,1,642,11,80
13,23,right,female,3,8,S.bmp,,好人,Bad,No,k,,,,k,1,692,3,16
13,23,right,female,3,9,T.bmp,,好人,Good,Yes,m,,,,m,1,535,9,64
13,23,right,female,3,10,S.bmp,,坏人,Bad,Yes,m,,,,m,1,629,5,32
13,23,right,female,3,11,S.bmp,,常人,Bad,No,k,,,,k,1,473,3,16
13,23,right,female,3,12,S.bmp,,坏人,Bad,Yes,m,,,,m,1,543,5,32
13,23,right,female,3,13,C.bmp,,常人,Normal,Yes,m,,,,m,1,595,13,96
13,23,right,female,3,14,T.bmp,,好人,Good,Yes,m,,,,m,1,437,9,64
13,23,right,female,3,15,T.bmp,,常人,Good,No,k,,,,k,1,607,7,48
13,23,right,female,3,16,S.bmp,,好人,Bad,No,k,,,,k,1,651,3,16
13,23,right,female,3,17,C.bmp,,好人,Normal,No,k,,,,k,1,463,11,80
13,23,right,female,3,18,T.bmp,,坏人,Good,No,k,,,,k,1,764,7,48
13,23,right,female,3,19,T.bmp,,好人,Good,Yes,m,,,,m,1,464,9,64
13,23,right,female,3,20,C.bmp,,常人,Normal,Yes,m,,,,m,1,300,13,96
13,23,right,female,3,21,C.bmp,,坏人,Normal,No,k,,,,k,1,594,11,80
13,23,right,female,3,22,S.bmp,,常人,Bad,No,k,,,,k,1,761,3,16
13,23,right,female,3,23,S.bmp,,坏人,Bad,Yes,m,,,,m,1,571,5,32
13,23,right,female,3,24,S.bmp,,坏人,Bad,Yes,m,,,,m,1,543,5,32
13,23,right,female,3,25,S.bmp,,好人,Bad,No,k,,,,k,1,707,3,16
13,23,right,female,3,26,S.bmp,,坏人,Bad,Yes,m,,,,m,1,519,5,32
13,23,right,female,3,27,T.bmp,,坏人,Good,No,k,,,,k,1,433,7,48
13,23,right,female,3,28,T.bmp,,好人,Good,Yes,m,,,,m,1,305,9,64
13,23,right,female,3,29,C.bmp,,常人,Normal,Yes,m,,,,m,1,367,13,96
13,23,right,female,3,30,C.bmp,,坏人,Normal,No,k,,,,k,1,603,11,80
13,23,right,female,3,31,S.bmp,,常人,Bad,No,k,,,,k,1,595,3,16
13,23,right,female,3,32,T.bmp,,常人,Good,No,k,,,,k,1,499,7,48
13,23,right,female,3,33,C.bmp,,好人,Normal,No,k,,,,k,1,599,11,80
13,23,right,female,3,34,S.bmp,,坏人,Bad,Yes,m,,,,m,1,374,5,32
13,23,right,female,3,35,T.bmp,,好人,Good,Yes,m,,,,m,1,337,9,64
13,23,right,female,3,36,C.bmp,,常人,Normal,Yes,m,,,,m,1,625,13,96
13,23,right,female,3,37,C.bmp,,常人,Normal,Yes,m,,,,m,1,435,13,96
13,23,right,female,3,38,C.bmp,,坏人,Normal,No,k,,,,k,1,707,11,80
13,23,right,female,3,39,S.bmp,,好人,Bad,No,k,,,,k,1,522,3,16
13,23,right,female,3,40,C.bmp,,好人,Normal,No,k,,,,k,1,515,11,80
13,23,right,female,3,41,S.bmp,,坏人,Bad,Yes,m,,,,m,1,389,5,32
13,23,right,female,3,42,S.bmp,,常人,Bad,No,k,,,,k,1,875,3,16
13,23,right,female,3,43,T.bmp,,坏人,Good,No,k,,,,k,1,799,7,48
13,23,right,female,3,44,S.bmp,,坏人,Bad,Yes,m,,,,m,1,509,5,32
13,23,right,female,3,45,T.bmp,,好人,Good,Yes,m,,,,m,1,471,9,64
13,23,right,female,3,46,T.bmp,,常人,Good,No,k,,,,k,1,445,7,48
13,23,right,female,3,47,C.bmp,,常人,Normal,Yes,m,,,,m,1,327,13,96
13,23,right,female,3,48,T.bmp,,好人,Good,Yes,m,,,,m,1,380,9,64
13,23,right,female,3,49,T.bmp,,好人,Good,Yes,m,,,,m,1,358,9,64
13,23,right,female,3,50,S.bmp,,好人,Bad,No,k,,,,k,1,407,3,16
13,23,right,female,3,51,C.bmp,,坏人,Normal,No,k,,,,k,1,867,11,80
13,23,right,female,3,52,S.bmp,,坏人,Bad,Yes,m,,,,m,1,549,5,32
13,23,right,female,3,53,T.bmp,,好人,Good,Yes,m,,,,m,1,355,9,64
13,23,right,female,3,54,C.bmp,,好人,Normal,No,k,,,,k,1,459,11,80
13,23,right,female,3,55,C.bmp,,常人,Normal,Yes,m,,,,m,1,537,13,96
13,23,right,female,3,56,S.bmp,,常人,Bad,No,k,,,,k,1,331,3,16
13,23,right,female,3,57,T.bmp,,坏人,Good,No,k,,,,k,1,665,7,48
