Subject,BlockNo,TrialNo,Valence,Matchness,ACC,RT,Identity,ExpNo,Self_ref
1062,5,56,2,1,1,733,NA,Exp1a,None
1062,5,57,1,1,1,701,NA,Exp1a,None
1062,5,58,2,0,1,750,NA,Exp1a,None
1062,5,59,0,1,1,791,NA,Exp1a,None
1062,5,60,2,1,1,689,NA,Exp1a,None
1062,5,61,1,0,1,685,NA,Exp1a,None
1062,5,62,2,1,1,683,NA,Exp1a,None
1062,5,63,2,1,1,726,NA,Exp1a,None
1062,5,64,1,0,1,768,NA,Exp1a,None
1062,5,65,2,0,1,748,NA,Exp1a,None
1062,5,66,0,1,1,693,NA,Exp1a,None
1062,5,67,2,0,1,706,NA,Exp1a,None
1062,5,68,0,0,1,775,NA,Exp1a,None
1062,5,69,1,1,1,610,NA,Exp1a,None
1062,5,70,0,1,1,717,NA,Exp1a,None
1062,5,71,0,0,1,684,NA,Exp1a,None
1062,5,72,1,1,1,750,NA,Exp1a,None
1062,6,1,0,1,1,695,NA,Exp1a,None
1062,6,2,1,1,1,527,NA,Exp1a,None
1062,6,3,2,0,1,664,NA,Exp1a,None
1062,6,4,0,0,1,838,NA,Exp1a,None
1062,6,5,1,0,1,808,NA,Exp1a,None
1062,6,6,0,0,1,816,NA,Exp1a,None
1062,6,7,2,0,1,603,NA,Exp1a,None
1062,6,8,2,1,1,638,NA,Exp1a,None
1062,6,9,0,1,1,667,NA,Exp1a,None
1062,6,10,1,0,1,681,NA,Exp1a,None
1062,6,11,2,1,1,606,NA,Exp1a,None
1062,6,12,1,1,1,675,NA,Exp1a,None
1062,6,13,0,1,1,848,NA,Exp1a,None
1062,6,14,0,0,1,843,NA,Exp1a,None
1062,6,15,2,1,1,640,NA,Exp1a,None
1062,6,16,0,0,0,754,NA,Exp1a,None
1062,6,17,1,0,1,883,NA,Exp1a,None
1062,6,18,2,1,1,586,NA,Exp1a,None
1062,6,19,1,1,1,640,NA,Exp1a,None
1062,6,20,1,1,1,578,NA,Exp1a,None
1062,6,21,2,0,1,739,NA,Exp1a,None
1062,6,22,2,0,1,684,NA,Exp1a,None
1062,6,23,1,0,1,634,NA,Exp1a,None
1062,6,24,0,1,1,561,NA,Exp1a,None
1062,6,25,2,1,1,551,NA,Exp1a,None
1062,6,26,1,0,1,828,NA,Exp1a,None
1062,6,27,1,1,0,597,NA,Exp1a,None
1062,6,28,0,1,0,683,NA,Exp1a,None
1062,6,29,1,0,1,725,NA,Exp1a,None
1062,6,30,0,1,1,835,NA,Exp1a,None
1062,6,31,1,1,1,608,NA,Exp1a,None
1062,6,32,0,0,1,766,NA,Exp1a,None
1062,6,33,2,0,1,669,NA,Exp1a,None
1062,6,34,2,1,1,653,NA,Exp1a,None
1062,6,35,0,0,1,823,NA,Exp1a,None
1062,6,36,2,0,1,797,NA,Exp1a,None
1062,6,37,0,0,1,693,NA,Exp1a,None
1062,6,38,0,0,1,664,NA,Exp1a,None
1062,6,39,1,1,1,626,NA,Exp1a,None
1062,6,40,1,1,1,668,NA,Exp1a,None
1062,6,41,1,0,1,634,NA,Exp1a,None
1062,6,42,0,1,1,632,NA,Exp1a,None
1062,6,43,1,0,1,752,NA,Exp1a,None
1062,6,44,2,1,1,659,NA,Exp1a,None
1062,6,45,0,1,1,681,NA,Exp1a,None
1062,6,46,2,0,1,792,NA,Exp1a,None
1062,6,47,2,1,1,732,NA,Exp1a,None
1062,6,48,2,0,1,778,NA,Exp1a,None
1062,6,49,1,0,1,787,NA,Exp1a,None
1062,6,50,2,0,1,844,NA,Exp1a,None
1062,6,51,0,0,1,898,NA,Exp1a,None
1062,6,52,2,1,1,595,NA,Exp1a,None
1062,6,53,0,0,1,998,NA,Exp1a,None
1062,6,54,0,1,1,827,NA,Exp1a,None
1062,6,55,1,0,1,596,NA,Exp1a,None
1062,6,56,0,1,1,784,NA,Exp1a,None
1062,6,57,1,1,1,669,NA,Exp1a,None
1062,6,58,2,0,1,783,NA,Exp1a,None
1062,6,59,2,1,1,592,NA,Exp1a,None
1062,6,60,1,1,1,713,NA,Exp1a,None
1062,6,61,2,1,1,750,NA,Exp1a,None
1062,6,62,1,0,1,669,NA,Exp1a,None
1062,6,63,1,1,1,842,NA,Exp1a,None
1062,6,64,0,0,1,821,NA,Exp1a,None
1062,6,65,0,1,1,760,NA,Exp1a,None
1062,6,66,2,0,1,627,NA,Exp1a,None
1062,6,67,2,1,1,756,NA,Exp1a,None
1062,6,68,1,1,1,742,NA,Exp1a,None
1062,6,69,0,0,1,855,NA,Exp1a,None
1062,6,70,0,1,1,529,NA,Exp1a,None
1062,6,71,2,0,1,625,NA,Exp1a,None
1062,6,72,1,0,0,484,NA,Exp1a,None
1062,7,1,1,0,1,833,NA,Exp1a,None
1062,7,2,0,1,1,724,NA,Exp1a,None
1062,7,3,2,1,1,680,NA,Exp1a,None
1062,7,4,2,0,1,672,NA,Exp1a,None
1062,7,5,0,0,1,696,NA,Exp1a,None
1062,7,6,0,1,1,590,NA,Exp1a,None
1062,7,7,0,0,1,530,NA,Exp1a,None
1062,7,8,1,1,1,560,NA,Exp1a,None
1062,7,9,2,0,1,575,NA,Exp1a,None
1062,7,10,2,1,1,522,NA,Exp1a,None
1062,7,11,1,0,1,422,NA,Exp1a,None
1062,7,12,1,1,0,393,NA,Exp1a,None
1062,7,13,2,1,1,557,NA,Exp1a,None
1062,7,14,1,1,1,784,NA,Exp1a,None
1062,7,15,1,1,1,513,NA,Exp1a,None
1062,7,16,2,1,0,589,NA,Exp1a,None
1062,7,17,1,0,1,620,NA,Exp1a,None
1062,7,18,0,0,0,567,NA,Exp1a,None
1062,7,19,0,1,1,600,NA,Exp1a,None
1062,7,20,2,0,1,713,NA,Exp1a,None
1062,7,21,0,1,1,743,NA,Exp1a,None
1062,7,22,1,0,1,646,NA,Exp1a,None
1062,7,23,2,0,1,751,NA,Exp1a,None
1062,7,24,0,0,1,733,NA,Exp1a,None
1062,7,25,0,0,1,678,NA,Exp1a,None
1062,7,26,0,1,1,546,NA,Exp1a,None
1062,7,27,2,0,1,675,NA,Exp1a,None
1062,7,28,0,0,1,789,NA,Exp1a,None
1062,7,29,0,1,1,786,NA,Exp1a,None
1062,7,30,1,1,1,879,NA,Exp1a,None
1062,7,31,2,1,1,1027,NA,Exp1a,None
1062,7,32,2,1,1,571,NA,Exp1a,None
1062,7,33,2,0,1,604,NA,Exp1a,None
1062,7,34,1,0,1,822,NA,Exp1a,None
1062,7,35,1,1,1,713,NA,Exp1a,None
1062,7,36,1,0,1,761,NA,Exp1a,None
1062,7,37,2,1,1,486,NA,Exp1a,None
1062,7,38,0,0,1,597,NA,Exp1a,None
1062,7,39,1,1,1,532,NA,Exp1a,None
1062,7,40,0,1,1,542,NA,Exp1a,None
1062,7,41,2,1,1,590,NA,Exp1a,None
1062,7,42,1,0,1,715,NA,Exp1a,None
1062,7,43,0,0,1,671,NA,Exp1a,None
1062,7,44,2,0,1,752,NA,Exp1a,None
1062,7,45,0,1,1,561,NA,Exp1a,None
1062,7,46,1,0,1,752,NA,Exp1a,None
1062,7,47,2,0,1,708,NA,Exp1a,None
1062,7,48,1,1,1,670,NA,Exp1a,None
1062,7,49,0,0,1,629,NA,Exp1a,None
1062,7,50,0,1,1,573,NA,Exp1a,None
1062,7,51,1,1,1,826,NA,Exp1a,None
1062,7,52,0,1,1,593,NA,Exp1a,None
1062,7,53,1,0,1,555,NA,Exp1a,None
1062,7,54,2,1,1,639,NA,Exp1a,None
1062,7,55,1,1,1,745,NA,Exp1a,None
1062,7,56,2,1,1,856,NA,Exp1a,None
1062,7,57,1,0,1,720,NA,Exp1a,None
1062,7,58,2,0,1,664,NA,Exp1a,None
1062,7,59,2,0,1,674,NA,Exp1a,None
1062,7,60,0,0,1,662,NA,Exp1a,None
1062,7,61,2,1,1,618,NA,Exp1a,None
1062,7,62,1,0,1,723,NA,Exp1a,None
1062,7,63,2,1,1,568,NA,Exp1a,None
1062,7,64,0,1,1,672,NA,Exp1a,None
1062,7,65,0,0,1,714,NA,Exp1a,None
1062,7,66,0,0,1,634,NA,Exp1a,None
1062,7,67,1,1,1,357,NA,Exp1a,None
1062,7,68,1,0,1,546,NA,Exp1a,None
1062,7,69,0,1,1,662,NA,Exp1a,None
1062,7,70,1,1,1,644,NA,Exp1a,None
1062,7,71,2,0,1,742,NA,Exp1a,None
1062,7,72,2,0,1,583,NA,Exp1a,None
1062,8,1,0,0,1,785,NA,Exp1a,None
1062,8,2,2,0,1,593,NA,Exp1a,None
1062,8,3,1,0,1,671,NA,Exp1a,None
1062,8,4,0,1,1,650,NA,Exp1a,None
1062,8,5,2,0,1,702,NA,Exp1a,None
1062,8,6,1,1,1,607,NA,Exp1a,None
1062,8,7,1,0,1,649,NA,Exp1a,None
1062,8,8,0,0,1,696,NA,Exp1a,None
1062,8,9,2,1,1,776,NA,Exp1a,None
1062,8,10,0,1,1,661,NA,Exp1a,None
1062,8,11,1,1,1,593,NA,Exp1a,None
1062,8,12,2,1,1,605,NA,Exp1a,None
1062,8,13,0,0,1,627,NA,Exp1a,None
1062,8,14,1,0,1,928,NA,Exp1a,None
1062,8,15,1,0,1,691,NA,Exp1a,None
1062,8,16,1,1,1,774,NA,Exp1a,None
1062,8,17,0,1,1,840,NA,Exp1a,None
1062,8,18,0,1,1,571,NA,Exp1a,None
1062,8,19,2,1,1,580,NA,Exp1a,None
1062,8,20,0,0,1,807,NA,Exp1a,None
1062,8,21,2,0,1,670,NA,Exp1a,None
1062,8,22,2,1,1,598,NA,Exp1a,None
1062,8,23,1,1,1,574,NA,Exp1a,None
1062,8,24,2,0,1,665,NA,Exp1a,None
1062,8,25,1,1,1,704,NA,Exp1a,None
1062,8,26,1,0,1,855,NA,Exp1a,None
1062,8,27,0,1,1,673,NA,Exp1a,None
1062,8,28,2,0,1,707,NA,Exp1a,None
1062,8,29,2,1,1,677,NA,Exp1a,None
1062,8,30,2,0,1,708,NA,Exp1a,None
1062,8,31,0,0,0,545,NA,Exp1a,None
1062,8,32,1,1,1,653,NA,Exp1a,None
1062,8,33,1,0,1,622,NA,Exp1a,None
1062,8,34,2,1,1,663,NA,Exp1a,None
1062,8,35,0,1,1,622,NA,Exp1a,None
1062,8,36,0,0,1,531,NA,Exp1a,None
1062,8,37,2,0,0,618,NA,Exp1a,None
1062,8,38,2,1,1,675,NA,Exp1a,None
1062,8,39,0,0,1,646,NA,Exp1a,None
1062,8,40,1,0,1,991,NA,Exp1a,None
1062,8,41,0,1,1,566,NA,Exp1a,None
1062,8,42,1,1,1,715,NA,Exp1a,None
1062,8,43,1,0,1,544,NA,Exp1a,None
1062,8,44,0,0,1,681,NA,Exp1a,None
1062,8,45,2,1,1,509,NA,Exp1a,None
1062,8,46,2,0,1,531,NA,Exp1a,None
1062,8,47,1,1,1,607,NA,Exp1a,None
1062,8,48,0,1,0,524,NA,Exp1a,None
1062,8,49,0,1,1,833,NA,Exp1a,None
1062,8,50,0,0,0,592,NA,Exp1a,None
1062,8,51,0,1,1,719,NA,Exp1a,None
1062,8,52,1,1,1,643,NA,Exp1a,None
1062,8,53,2,0,1,618,NA,Exp1a,None
1062,8,54,1,0,1,865,NA,Exp1a,None
1062,8,55,2,0,1,702,NA,Exp1a,None
1062,8,56,1,1,0,640,NA,Exp1a,None
1062,8,57,2,1,1,832,NA,Exp1a,None
1062,8,58,0,0,1,680,NA,Exp1a,None
1062,8,59,1,0,1,728,NA,Exp1a,None
1062,8,60,2,1,1,628,NA,Exp1a,None
1062,8,61,1,1,1,613,NA,Exp1a,None
1062,8,62,0,1,1,651,NA,Exp1a,None
1062,8,63,2,1,1,643,NA,Exp1a,None
1062,8,64,0,0,1,650,NA,Exp1a,None
1062,8,65,0,0,1,832,NA,Exp1a,None
1062,8,66,2,1,1,886,NA,Exp1a,None
1062,8,67,2,0,1,815,NA,Exp1a,None
1062,8,68,2,0,1,717,NA,Exp1a,None
1062,8,69,1,0,1,602,NA,Exp1a,None
1062,8,70,1,1,1,587,NA,Exp1a,None
1062,8,71,1,0,1,551,NA,Exp1a,None
1062,8,72,0,1,1,587,NA,Exp1a,None
1062,9,1,2,1,1,659,NA,Exp1a,None
1062,9,2,2,1,1,526,NA,Exp1a,None
1062,9,3,1,0,1,630,NA,Exp1a,None
1062,9,4,2,0,0,560,NA,Exp1a,None
1062,9,5,1,1,1,667,NA,Exp1a,None
1062,9,6,1,1,1,633,NA,Exp1a,None
1062,9,7,0,0,1,524,NA,Exp1a,None
1062,9,8,1,0,1,521,NA,Exp1a,None
1062,9,9,0,1,0,460,NA,Exp1a,None
1062,9,10,0,1,1,552,NA,Exp1a,None
1062,9,11,0,0,1,642,NA,Exp1a,None
1062,9,12,2,0,1,675,NA,Exp1a,None
1062,9,13,2,1,1,569,NA,Exp1a,None
1062,9,14,1,0,1,545,NA,Exp1a,None
1062,9,15,2,1,1,564,NA,Exp1a,None
1062,9,16,2,0,1,818,NA,Exp1a,None
1062,9,17,1,1,1,572,NA,Exp1a,None
1062,9,18,0,0,1,665,NA,Exp1a,None
1062,9,19,2,0,1,769,NA,Exp1a,None
1062,9,20,0,1,1,606,NA,Exp1a,None
1062,9,21,0,0,1,755,NA,Exp1a,None
1062,9,22,0,1,1,555,NA,Exp1a,None
1062,9,23,1,0,1,596,NA,Exp1a,None
1062,9,24,1,1,0,774,NA,Exp1a,None
1062,9,25,0,1,1,607,NA,Exp1a,None
1062,9,26,1,0,1,889,NA,Exp1a,None
1062,9,27,2,1,1,638,NA,Exp1a,None
1062,9,28,0,1,1,597,NA,Exp1a,None
1062,9,29,1,0,1,559,NA,Exp1a,None
1062,9,30,0,0,1,607,NA,Exp1a,None
1062,9,31,1,1,1,676,NA,Exp1a,None
1062,9,32,0,0,1,689,NA,Exp1a,None
1062,9,33,1,1,1,651,NA,Exp1a,None
1062,9,34,2,0,1,610,NA,Exp1a,None
1062,9,35,2,0,1,647,NA,Exp1a,None
1062,9,36,2,1,1,607,NA,Exp1a,None
1062,9,37,1,1,1,589,NA,Exp1a,None
1062,9,38,1,1,1,705,NA,Exp1a,None
1062,9,39,0,0,1,712,NA,Exp1a,None
1062,9,40,1,0,1,690,NA,Exp1a,None
1062,9,41,0,1,1,490,NA,Exp1a,None
1062,9,42,1,0,1,497,NA,Exp1a,None
1062,9,43,2,1,1,349,NA,Exp1a,None
1062,9,44,0,1,0,730,NA,Exp1a,None
1062,9,45,2,0,1,706,NA,Exp1a,None
1062,9,46,0,0,1,528,NA,Exp1a,None
1062,9,47,2,1,1,544,NA,Exp1a,None
1062,9,48,2,0,1,575,NA,Exp1a,None
1062,9,49,2,0,1,625,NA,Exp1a,None
1062,9,51,1,0,0,849,NA,Exp1a,None
1062,9,52,2,1,0,757,NA,Exp1a,None
1062,9,53,0,1,1,701,NA,Exp1a,None
1062,9,54,1,1,1,738,NA,Exp1a,None
1062,9,55,0,1,1,629,NA,Exp1a,None
1062,9,56,1,0,1,514,NA,Exp1a,None
1062,9,57,0,0,1,681,NA,Exp1a,None
1062,9,58,2,1,0,530,NA,Exp1a,None
1062,9,59,2,0,1,718,NA,Exp1a,None
1062,9,60,1,1,1,630,NA,Exp1a,None
1062,9,61,0,1,1,532,NA,Exp1a,None
1062,9,62,0,0,1,583,NA,Exp1a,None
1062,9,63,2,1,1,612,NA,Exp1a,None
1062,9,64,2,1,0,660,NA,Exp1a,None
1062,9,65,1,1,1,615,NA,Exp1a,None
1062,9,66,2,0,1,539,NA,Exp1a,None
1062,9,67,2,0,0,578,NA,Exp1a,None
1062,9,68,1,1,1,665,NA,Exp1a,None
1062,9,69,0,1,1,675,NA,Exp1a,None
1062,9,70,1,0,1,675,NA,Exp1a,None
1062,9,71,1,0,1,723,NA,Exp1a,None
1062,9,72,0,0,1,671,NA,Exp1a,None
1062,10,1,2,0,1,666,NA,Exp1a,None
1062,10,2,1,0,1,518,NA,Exp1a,None
1062,10,3,2,0,1,620,NA,Exp1a,None
1062,10,4,0,1,1,677,NA,Exp1a,None
1062,10,5,1,1,1,966,NA,Exp1a,None
1062,10,6,0,0,1,690,NA,Exp1a,None
1062,10,7,1,0,1,704,NA,Exp1a,None
1062,10,8,2,1,1,612,NA,Exp1a,None
1062,10,9,0,1,1,562,NA,Exp1a,None
1062,10,10,0,0,1,593,NA,Exp1a,None
1062,10,11,2,1,1,665,NA,Exp1a,None
1062,10,12,1,1,1,843,NA,Exp1a,None
1062,10,13,2,0,1,624,NA,Exp1a,None
1062,10,14,2,1,1,613,NA,Exp1a,None
1062,10,15,1,0,1,637,NA,Exp1a,None
1062,10,16,0,1,1,845,NA,Exp1a,None
1062,10,17,1,1,1,697,NA,Exp1a,None
1062,10,18,0,0,1,594,NA,Exp1a,None
1062,10,19,0,0,1,814,NA,Exp1a,None
1062,10,20,1,1,1,948,NA,Exp1a,None
1062,10,21,1,0,1,649,NA,Exp1a,None
1062,10,22,0,1,1,575,NA,Exp1a,None
1062,10,23,2,1,1,571,NA,Exp1a,None
1062,10,24,2,0,1,636,NA,Exp1a,None
1062,10,25,1,1,1,976,NA,Exp1a,None
1062,10,26,0,0,1,661,NA,Exp1a,None
1062,10,27,1,1,1,617,NA,Exp1a,None
1062,10,28,2,0,1,547,NA,Exp1a,None
1062,10,29,1,0,1,704,NA,Exp1a,None
1062,10,30,2,0,1,655,NA,Exp1a,None
1062,10,31,2,1,1,507,NA,Exp1a,None
1062,10,32,0,1,1,627,NA,Exp1a,None
1062,10,33,1,0,1,506,NA,Exp1a,None
1062,10,34,2,1,1,596,NA,Exp1a,None
1062,10,35,0,0,1,685,NA,Exp1a,None
1062,10,36,0,1,1,505,NA,Exp1a,None
1062,10,37,2,0,1,532,NA,Exp1a,None
1062,10,38,2,0,1,479,NA,Exp1a,None
1062,10,39,0,0,1,681,NA,Exp1a,None
1062,10,40,0,1,1,620,NA,Exp1a,None
1062,10,41,1,1,1,680,NA,Exp1a,None
1062,10,42,2,1,1,744,NA,Exp1a,None
1062,10,43,2,1,1,572,NA,Exp1a,None
1062,10,44,1,0,1,810,NA,Exp1a,None
1062,10,45,0,1,1,662,NA,Exp1a,None
1062,10,46,0,0,1,653,NA,Exp1a,None
1062,10,47,1,0,1,684,NA,Exp1a,None
1062,10,48,1,1,1,624,NA,Exp1a,None
1062,10,49,1,0,1,565,NA,Exp1a,None
1062,10,50,0,0,1,715,NA,Exp1a,None
1062,10,51,2,1,1,547,NA,Exp1a,None
1062,10,52,0,0,1,744,NA,Exp1a,None
1062,10,53,1,1,1,697,NA,Exp1a,None
1062,10,54,0,1,1,605,NA,Exp1a,None
1062,10,55,2,0,1,562,NA,Exp1a,None
1062,10,56,2,0,1,649,NA,Exp1a,None
1062,10,57,2,1,1,626,NA,Exp1a,None
1062,10,58,0,1,1,611,NA,Exp1a,None
1062,10,59,1,0,1,650,NA,Exp1a,None
1062,10,60,1,1,1,669,NA,Exp1a,None
1062,10,61,1,0,0,724,NA,Exp1a,None
1062,10,62,1,1,1,611,NA,Exp1a,None
1062,10,63,2,0,1,692,NA,Exp1a,None
1062,10,64,2,1,1,639,NA,Exp1a,None
1062,10,65,1,1,1,1076,NA,Exp1a,None
1062,10,66,0,1,1,623,NA,Exp1a,None
1062,10,67,2,0,1,555,NA,Exp1a,None
1062,10,68,1,0,1,757,NA,Exp1a,None
1062,10,69,0,0,1,556,NA,Exp1a,None
1062,10,70,0,1,1,576,NA,Exp1a,None
1062,10,71,0,0,1,615,NA,Exp1a,None
1062,10,72,2,1,1,622,NA,Exp1a,None
1063,1,1,1,1,1,583,NA,Exp1a,None
1063,1,2,0,0,1,489,NA,Exp1a,None
1063,1,3,0,0,1,543,NA,Exp1a,None
1063,1,4,0,1,1,450,NA,Exp1a,None
1063,1,5,2,0,1,424,NA,Exp1a,None
1063,1,6,0,1,1,502,NA,Exp1a,None
1063,1,7,1,1,1,379,NA,Exp1a,None
1063,1,8,2,1,1,547,NA,Exp1a,None
1063,1,9,2,0,1,473,NA,Exp1a,None
1063,1,10,2,1,1,575,NA,Exp1a,None
1063,1,11,1,0,1,481,NA,Exp1a,None
1063,1,12,1,0,1,594,NA,Exp1a,None
1063,1,13,1,1,1,598,NA,Exp1a,None
1063,1,14,1,1,1,602,NA,Exp1a,None
1063,1,15,2,1,1,653,NA,Exp1a,None
1063,1,16,1,0,1,492,NA,Exp1a,None
1063,1,17,0,0,1,647,NA,Exp1a,None
1063,1,18,0,0,1,751,NA,Exp1a,None
1063,1,19,1,0,1,589,NA,Exp1a,None
1063,1,20,2,1,1,531,NA,Exp1a,None
1063,1,21,0,1,1,478,NA,Exp1a,None
1063,1,22,2,0,1,521,NA,Exp1a,None
1063,1,23,2,0,1,586,NA,Exp1a,None
1063,1,24,0,1,1,480,NA,Exp1a,None
1063,1,25,1,0,1,519,NA,Exp1a,None
1063,1,26,2,1,1,509,NA,Exp1a,None
1063,1,27,2,1,0,421,NA,Exp1a,None
1063,1,28,1,1,1,513,NA,Exp1a,None
1063,1,29,2,0,1,606,NA,Exp1a,None
1063,1,30,1,0,1,553,NA,Exp1a,None
1063,1,31,0,1,1,424,NA,Exp1a,None
1063,1,32,0,1,1,496,NA,Exp1a,None
1063,1,33,0,0,1,479,NA,Exp1a,None
1063,1,34,0,0,1,503,NA,Exp1a,None
1063,1,35,2,0,1,636,NA,Exp1a,None
1063,1,36,1,1,1,506,NA,Exp1a,None
1063,1,37,1,0,1,477,NA,Exp1a,None
1063,1,38,1,1,1,492,NA,Exp1a,None
1063,1,39,0,0,1,484,NA,Exp1a,None
1063,1,40,0,0,1,616,NA,Exp1a,None
1063,1,41,1,1,1,474,NA,Exp1a,None
1063,1,42,0,1,1,504,NA,Exp1a,None
1063,1,43,2,1,1,449,NA,Exp1a,None
1063,1,44,2,0,1,434,NA,Exp1a,None
1063,1,45,2,1,1,561,NA,Exp1a,None
1063,1,46,2,0,1,478,NA,Exp1a,None
1063,1,47,1,0,1,544,NA,Exp1a,None
1063,1,48,0,1,1,492,NA,Exp1a,None
1063,1,49,0,1,1,509,NA,Exp1a,None
1063,1,50,0,0,1,520,NA,Exp1a,None
1063,1,51,0,0,1,497,NA,Exp1a,None
1063,1,52,2,1,1,497,NA,Exp1a,None
1063,1,53,1,0,1,474,NA,Exp1a,None
1063,1,54,2,0,1,583,NA,Exp1a,None
1063,1,55,2,1,1,581,NA,Exp1a,None
1063,1,56,1,0,1,474,NA,Exp1a,None
1063,1,57,1,1,1,511,NA,Exp1a,None
1063,1,58,2,0,1,446,NA,Exp1a,None
1063,1,59,0,1,1,438,NA,Exp1a,None
1063,1,60,1,1,1,608,NA,Exp1a,None
1063,1,61,2,1,1,531,NA,Exp1a,None
1063,1,62,1,0,1,499,NA,Exp1a,None
1063,1,63,2,1,1,506,NA,Exp1a,None
1063,1,64,0,1,1,620,NA,Exp1a,None
1063,1,65,1,1,1,446,NA,Exp1a,None
1063,1,66,2,0,1,551,NA,Exp1a,None
1063,1,67,0,0,1,575,NA,Exp1a,None
1063,1,68,1,1,1,502,NA,Exp1a,None
1063,1,69,0,1,1,407,NA,Exp1a,None
1063,1,70,0,0,1,518,NA,Exp1a,None
1063,1,71,2,0,1,495,NA,Exp1a,None
1063,1,72,1,0,1,463,NA,Exp1a,None
1063,2,1,0,0,1,551,NA,Exp1a,None
1063,2,2,2,0,1,549,NA,Exp1a,None
1063,2,3,0,1,1,437,NA,Exp1a,None
1063,2,4,1,1,1,482,NA,Exp1a,None
1063,2,5,1,0,1,403,NA,Exp1a,None
1063,2,6,2,1,1,603,NA,Exp1a,None
1063,2,7,2,0,1,527,NA,Exp1a,None
1063,2,8,2,1,1,549,NA,Exp1a,None
1063,2,9,0,1,1,518,NA,Exp1a,None
1063,2,10,1,0,1,465,NA,Exp1a,None
1063,2,11,1,1,1,418,NA,Exp1a,None
1063,2,12,0,0,1,473,NA,Exp1a,None
1063,2,13,0,0,1,705,NA,Exp1a,None
1063,2,14,2,0,1,522,NA,Exp1a,None
1063,2,15,0,1,1,491,NA,Exp1a,None
1063,2,16,2,1,1,500,NA,Exp1a,None
1063,2,17,2,0,1,558,NA,Exp1a,None
1063,2,18,1,0,1,553,NA,Exp1a,None
1063,2,19,1,0,1,578,NA,Exp1a,None
1063,2,20,2,1,1,594,NA,Exp1a,None
1063,2,21,0,1,1,461,NA,Exp1a,None
1063,2,22,1,1,1,423,NA,Exp1a,None
1063,2,23,0,0,1,513,NA,Exp1a,None
1063,2,24,1,1,1,464,NA,Exp1a,None
1063,2,25,0,1,1,438,NA,Exp1a,None
1063,2,26,0,0,1,424,NA,Exp1a,None
1063,2,27,2,0,1,696,NA,Exp1a,None
1063,2,28,1,1,0,486,NA,Exp1a,None
1063,2,29,0,0,1,652,NA,Exp1a,None
1063,2,30,1,0,1,535,NA,Exp1a,None
1063,2,31,2,1,1,657,NA,Exp1a,None
1063,2,32,2,1,0,498,NA,Exp1a,None
1063,2,33,1,0,1,611,NA,Exp1a,None
1063,2,34,0,1,1,473,NA,Exp1a,None
1063,2,35,1,1,1,512,NA,Exp1a,None
1063,2,36,2,0,1,534,NA,Exp1a,None
1063,2,37,2,0,1,678,NA,Exp1a,None
1063,2,38,1,1,1,504,NA,Exp1a,None
1063,2,39,0,0,1,510,NA,Exp1a,None
1063,2,40,0,1,1,487,NA,Exp1a,None
1063,2,41,2,0,1,518,NA,Exp1a,None
1063,2,42,2,1,1,558,NA,Exp1a,None
1063,2,43,1,0,1,957,NA,Exp1a,None
1063,2,44,2,1,1,631,NA,Exp1a,None
1063,2,45,0,1,1,489,NA,Exp1a,None
1063,2,46,0,0,1,556,NA,Exp1a,None
1063,2,47,1,0,1,667,NA,Exp1a,None
1063,2,48,1,1,1,537,NA,Exp1a,None
1063,2,49,0,0,1,493,NA,Exp1a,None
1063,2,50,2,1,1,568,NA,Exp1a,None
1063,2,51,0,1,1,524,NA,Exp1a,None
1063,2,52,0,0,1,460,NA,Exp1a,None
1063,2,53,2,1,1,532,NA,Exp1a,None
1063,2,54,2,0,1,468,NA,Exp1a,None
1063,2,55,1,0,1,498,NA,Exp1a,None
1063,2,56,1,1,1,476,NA,Exp1a,None
1063,2,57,2,0,1,540,NA,Exp1a,None
1063,2,58,1,0,1,526,NA,Exp1a,None
1063,2,59,0,1,1,458,NA,Exp1a,None
1063,2,60,1,1,1,575,NA,Exp1a,None
1063,2,61,1,1,1,543,NA,Exp1a,None
1063,2,62,0,0,1,500,NA,Exp1a,None
1063,2,63,2,1,1,459,NA,Exp1a,None
1063,2,64,0,1,1,493,NA,Exp1a,None
1063,2,65,1,0,1,655,NA,Exp1a,None
1063,2,66,0,0,1,596,NA,Exp1a,None
1063,2,67,1,1,1,524,NA,Exp1a,None
1063,2,68,1,0,1,515,NA,Exp1a,None
1063,2,69,0,1,1,468,NA,Exp1a,None
1063,2,70,2,1,1,547,NA,Exp1a,None
1063,2,71,2,0,1,482,NA,Exp1a,None
1063,2,72,2,0,1,587,NA,Exp1a,None
1063,3,1,0,1,1,480,NA,Exp1a,None
1063,3,2,0,0,1,487,NA,Exp1a,None
1063,3,3,2,1,1,580,NA,Exp1a,None
1063,3,4,1,0,1,506,NA,Exp1a,None
1063,3,5,2,0,1,561,NA,Exp1a,None
1063,3,6,2,1,1,626,NA,Exp1a,None
1063,3,7,1,1,1,568,NA,Exp1a,None
1063,3,8,1,1,1,432,NA,Exp1a,None
1063,3,9,0,1,1,446,NA,Exp1a,None
1063,3,10,2,0,1,554,NA,Exp1a,None
1063,3,11,1,0,1,543,NA,Exp1a,None
1063,3,12,0,0,1,579,NA,Exp1a,None
1063,3,13,1,0,1,553,NA,Exp1a,None
1063,3,14,2,1,1,477,NA,Exp1a,None
1063,3,15,2,0,1,493,NA,Exp1a,None
1063,3,16,1,1,1,505,NA,Exp1a,None
