Subject,BlockNo,TrialNo,Valence,Matchness,ACC,RT,Identity,ExpNo,Self_ref
4226,3,106,2,1,1,664,Other,Exp4b,Implicit
4226,3,107,2,0,1,1094,Other,Exp4b,Implicit
4226,3,108,1,1,1,518,Other,Exp4b,Implicit
4226,3,109,1,1,1,634,Self,Exp4b,Implicit
4226,3,110,1,0,1,612,Self,Exp4b,Implicit
4226,3,111,1,0,1,618,Self,Exp4b,Implicit
4226,3,112,0,0,1,795,Self,Exp4b,Implicit
4226,3,113,2,1,1,845,Self,Exp4b,Implicit
4226,3,114,1,1,1,603,Other,Exp4b,Implicit
4226,3,115,2,0,1,1013,Self,Exp4b,Implicit
4226,3,116,1,0,1,705,Other,Exp4b,Implicit
4226,3,117,0,0,1,721,Other,Exp4b,Implicit
4226,3,118,2,1,1,925,Other,Exp4b,Implicit
4226,3,119,2,0,1,664,Other,Exp4b,Implicit
4226,3,120,1,0,1,632,Other,Exp4b,Implicit
4226,4,1,0,1,1,627,Self,Exp4b,Implicit
4226,4,2,2,0,1,635,Self,Exp4b,Implicit
4226,4,3,0,1,1,513,Self,Exp4b,Implicit
4226,4,4,0,0,1,541,Self,Exp4b,Implicit
4226,4,5,0,0,1,669,Self,Exp4b,Implicit
4226,4,6,1,0,1,681,Self,Exp4b,Implicit
4226,4,7,0,0,1,649,Other,Exp4b,Implicit
4226,4,8,2,0,1,814,Other,Exp4b,Implicit
4226,4,9,1,0,1,808,Other,Exp4b,Implicit
4226,4,10,2,0,1,718,Other,Exp4b,Implicit
4226,4,11,1,1,1,642,Other,Exp4b,Implicit
4226,4,12,1,1,0,588,Self,Exp4b,Implicit
4226,4,13,1,1,1,492,Other,Exp4b,Implicit
4226,4,14,1,0,0,662,Other,Exp4b,Implicit
4226,4,15,2,1,1,801,Self,Exp4b,Implicit
4226,4,16,2,1,1,970,Other,Exp4b,Implicit
4226,4,17,1,0,1,682,Self,Exp4b,Implicit
4226,4,18,2,1,1,650,Self,Exp4b,Implicit
4226,4,19,1,1,1,670,Self,Exp4b,Implicit
4226,4,20,2,0,1,608,Self,Exp4b,Implicit
4226,4,21,2,1,1,690,Other,Exp4b,Implicit
4226,4,22,0,1,1,685,Other,Exp4b,Implicit
4226,4,23,0,0,1,915,Other,Exp4b,Implicit
4226,4,24,0,1,1,693,Other,Exp4b,Implicit
4226,4,25,1,0,1,621,Other,Exp4b,Implicit
4226,4,26,0,1,1,635,Other,Exp4b,Implicit
4226,4,27,1,0,1,745,Self,Exp4b,Implicit
4226,4,28,0,1,1,606,Other,Exp4b,Implicit
4226,4,29,1,0,1,606,Other,Exp4b,Implicit
4226,4,30,0,0,1,748,Self,Exp4b,Implicit
4226,4,31,0,1,1,608,Self,Exp4b,Implicit
4226,4,32,0,0,1,730,Other,Exp4b,Implicit
4226,4,33,2,1,1,712,Other,Exp4b,Implicit
4226,4,34,0,1,1,660,Self,Exp4b,Implicit
4226,4,35,1,1,1,611,Self,Exp4b,Implicit
4226,4,36,2,1,1,777,Other,Exp4b,Implicit
4226,4,37,2,0,0,657,Self,Exp4b,Implicit
4226,4,38,1,1,1,552,Other,Exp4b,Implicit
4226,4,39,2,1,1,790,Self,Exp4b,Implicit
4226,4,41,2,0,1,828,Other,Exp4b,Implicit
4226,4,42,2,0,1,673,Self,Exp4b,Implicit
4226,4,43,0,0,0,606,Self,Exp4b,Implicit
4226,4,44,1,1,1,481,Self,Exp4b,Implicit
4226,4,45,1,1,1,603,Other,Exp4b,Implicit
4226,4,46,2,0,1,741,Other,Exp4b,Implicit
4226,4,47,0,0,1,735,Other,Exp4b,Implicit
4226,4,48,2,1,1,867,Self,Exp4b,Implicit
4226,4,49,1,1,1,799,Self,Exp4b,Implicit
4226,4,50,1,0,1,780,Self,Exp4b,Implicit
4226,4,51,1,0,1,810,Other,Exp4b,Implicit
4226,4,52,0,0,1,740,Other,Exp4b,Implicit
4226,4,53,1,1,1,548,Self,Exp4b,Implicit
4226,4,54,0,1,1,532,Other,Exp4b,Implicit
4226,4,55,0,1,1,578,Self,Exp4b,Implicit
4226,4,56,2,1,1,1008,Self,Exp4b,Implicit
4226,4,57,0,0,1,640,Self,Exp4b,Implicit
4226,4,58,0,0,0,817,Self,Exp4b,Implicit
4226,4,59,1,1,1,527,Other,Exp4b,Implicit
4226,4,60,1,1,1,486,Other,Exp4b,Implicit
4226,4,61,0,0,1,688,Other,Exp4b,Implicit
4226,4,62,2,0,1,800,Other,Exp4b,Implicit
4226,4,63,2,1,1,644,Self,Exp4b,Implicit
4226,4,64,2,0,1,600,Self,Exp4b,Implicit
4226,4,65,1,0,1,767,Self,Exp4b,Implicit
4226,4,66,2,0,1,761,Other,Exp4b,Implicit
4226,4,67,2,1,1,701,Other,Exp4b,Implicit
4226,4,68,2,1,1,649,Other,Exp4b,Implicit
4226,4,69,1,0,1,919,Other,Exp4b,Implicit
4226,4,70,2,0,1,773,Self,Exp4b,Implicit
4226,4,71,0,1,1,518,Other,Exp4b,Implicit
4226,4,72,0,1,1,602,Self,Exp4b,Implicit
4226,4,73,0,0,1,554,Other,Exp4b,Implicit
4226,4,74,2,1,0,600,Self,Exp4b,Implicit
4226,4,75,2,1,1,670,Other,Exp4b,Implicit
4226,4,76,0,1,0,644,Other,Exp4b,Implicit
4226,4,78,1,1,1,526,Other,Exp4b,Implicit
4226,4,79,2,1,1,609,Other,Exp4b,Implicit
4226,4,80,1,0,1,579,Self,Exp4b,Implicit
4226,4,81,2,0,1,1098,Other,Exp4b,Implicit
4226,4,82,1,0,1,816,Other,Exp4b,Implicit
4226,4,83,0,0,1,996,Self,Exp4b,Implicit
4226,4,84,2,0,1,864,Self,Exp4b,Implicit
4226,4,85,0,1,1,615,Self,Exp4b,Implicit
4226,4,86,0,1,1,569,Self,Exp4b,Implicit
4226,4,87,0,1,1,565,Other,Exp4b,Implicit
4226,4,88,0,0,1,635,Other,Exp4b,Implicit
4226,4,89,2,0,1,701,Self,Exp4b,Implicit
4226,4,90,1,1,1,695,Other,Exp4b,Implicit
4226,4,91,0,0,1,679,Self,Exp4b,Implicit
4226,4,92,1,1,1,921,Self,Exp4b,Implicit
4226,4,93,1,0,1,610,Other,Exp4b,Implicit
4226,4,94,1,0,1,826,Self,Exp4b,Implicit
4226,4,95,2,1,1,790,Self,Exp4b,Implicit
4226,4,96,1,1,1,752,Self,Exp4b,Implicit
4226,4,97,1,1,1,618,Other,Exp4b,Implicit
4226,4,98,1,0,1,706,Other,Exp4b,Implicit
4226,4,99,0,0,1,871,Other,Exp4b,Implicit
4226,4,100,0,1,1,651,Self,Exp4b,Implicit
4226,4,101,2,0,1,691,Self,Exp4b,Implicit
4226,4,102,2,1,1,774,Self,Exp4b,Implicit
4226,4,103,0,0,1,704,Self,Exp4b,Implicit
4226,4,104,0,1,1,638,Self,Exp4b,Implicit
4226,4,105,1,1,1,582,Other,Exp4b,Implicit
4226,4,106,2,0,1,635,Self,Exp4b,Implicit
4226,4,107,1,0,1,689,Self,Exp4b,Implicit
4226,4,108,2,0,1,765,Other,Exp4b,Implicit
4226,4,109,2,0,1,855,Other,Exp4b,Implicit
4226,4,110,1,0,1,769,Self,Exp4b,Implicit
4226,4,111,0,0,1,883,Self,Exp4b,Implicit
4226,4,112,1,1,1,571,Self,Exp4b,Implicit
4226,4,113,1,1,1,615,Self,Exp4b,Implicit
4226,4,114,2,1,1,625,Other,Exp4b,Implicit
4226,4,115,0,1,1,554,Other,Exp4b,Implicit
4226,4,116,2,1,1,774,Other,Exp4b,Implicit
4226,4,117,0,1,1,656,Other,Exp4b,Implicit
4226,4,118,2,1,1,630,Self,Exp4b,Implicit
4226,4,119,0,0,1,750,Other,Exp4b,Implicit
4226,4,120,1,0,1,714,Other,Exp4b,Implicit
4226,5,1,1,0,1,650,Self,Exp4b,Implicit
4226,5,2,2,0,1,754,Other,Exp4b,Implicit
4226,5,3,1,1,1,636,Other,Exp4b,Implicit
4226,5,4,1,0,1,586,Other,Exp4b,Implicit
4226,5,5,0,0,1,782,Other,Exp4b,Implicit
4226,5,6,2,1,1,848,Other,Exp4b,Implicit
4226,5,7,2,1,1,667,Self,Exp4b,Implicit
4226,5,8,0,1,1,639,Self,Exp4b,Implicit
4226,5,9,0,0,1,658,Self,Exp4b,Implicit
4226,5,10,2,0,1,736,Other,Exp4b,Implicit
4226,5,11,0,1,1,538,Other,Exp4b,Implicit
4226,5,12,0,1,1,620,Self,Exp4b,Implicit
4226,5,13,2,1,1,633,Self,Exp4b,Implicit
4226,5,14,0,0,1,697,Self,Exp4b,Implicit
4226,5,15,1,0,1,777,Self,Exp4b,Implicit
4226,5,16,1,1,1,709,Other,Exp4b,Implicit
4226,5,17,0,0,1,691,Other,Exp4b,Implicit
4226,5,18,0,1,1,693,Other,Exp4b,Implicit
4226,5,19,2,0,1,749,Self,Exp4b,Implicit
4226,5,20,1,0,1,755,Other,Exp4b,Implicit
4226,5,21,2,1,1,815,Other,Exp4b,Implicit
4226,5,22,2,0,1,708,Self,Exp4b,Implicit
4226,5,23,1,1,1,610,Self,Exp4b,Implicit
4226,5,24,1,1,1,610,Self,Exp4b,Implicit
4226,5,25,2,1,1,606,Other,Exp4b,Implicit
4226,5,26,0,0,1,628,Other,Exp4b,Implicit
4226,5,27,1,0,1,682,Self,Exp4b,Implicit
4226,5,28,0,0,0,560,Self,Exp4b,Implicit
4226,5,29,0,1,1,705,Other,Exp4b,Implicit
4226,5,30,1,1,1,591,Other,Exp4b,Implicit
4226,5,31,1,1,1,615,Self,Exp4b,Implicit
4226,5,32,0,1,1,684,Self,Exp4b,Implicit
4226,5,33,0,0,1,602,Other,Exp4b,Implicit
4226,5,34,2,0,1,878,Self,Exp4b,Implicit
4226,5,35,1,1,1,569,Self,Exp4b,Implicit
4226,5,36,1,1,1,571,Other,Exp4b,Implicit
4226,5,37,2,0,1,605,Other,Exp4b,Implicit
4226,5,38,0,1,1,525,Self,Exp4b,Implicit
4226,5,39,1,0,1,577,Other,Exp4b,Implicit
4226,5,40,2,0,1,905,Other,Exp4b,Implicit
4226,5,41,2,1,1,773,Self,Exp4b,Implicit
4226,5,42,0,1,1,528,Other,Exp4b,Implicit
4226,5,43,2,0,1,652,Self,Exp4b,Implicit
4226,5,44,1,0,1,744,Other,Exp4b,Implicit
4226,5,45,1,0,1,648,Self,Exp4b,Implicit
4226,5,46,2,1,1,678,Other,Exp4b,Implicit
4226,5,47,2,1,1,648,Self,Exp4b,Implicit
4226,5,48,0,0,1,752,Self,Exp4b,Implicit
4226,5,49,1,1,1,576,Self,Exp4b,Implicit
4226,5,50,2,0,1,677,Other,Exp4b,Implicit
4226,5,51,0,1,1,597,Self,Exp4b,Implicit
4226,5,52,0,1,1,607,Other,Exp4b,Implicit
4226,5,53,0,1,1,616,Other,Exp4b,Implicit
4226,5,54,2,0,1,642,Other,Exp4b,Implicit
4226,5,55,1,1,1,576,Self,Exp4b,Implicit
4226,5,56,1,1,1,530,Other,Exp4b,Implicit
4226,5,57,0,0,1,662,Self,Exp4b,Implicit
4226,5,58,2,1,1,571,Other,Exp4b,Implicit
4226,5,59,0,0,1,787,Self,Exp4b,Implicit
4226,5,60,0,0,1,995,Other,Exp4b,Implicit
4226,5,61,1,0,1,755,Self,Exp4b,Implicit
4226,5,62,2,1,1,617,Self,Exp4b,Implicit
4226,5,63,2,1,1,683,Other,Exp4b,Implicit
4226,5,64,2,0,1,753,Self,Exp4b,Implicit
4226,5,65,2,0,1,872,Self,Exp4b,Implicit
4226,5,66,1,0,1,718,Other,Exp4b,Implicit
4226,5,67,0,1,1,536,Self,Exp4b,Implicit
4226,5,68,0,0,1,684,Other,Exp4b,Implicit
4226,5,69,2,1,1,646,Self,Exp4b,Implicit
4226,5,70,1,1,1,712,Other,Exp4b,Implicit
4226,5,71,1,0,1,809,Other,Exp4b,Implicit
4226,5,72,1,0,1,715,Self,Exp4b,Implicit
4226,5,73,0,1,1,587,Self,Exp4b,Implicit
4226,5,74,1,0,1,683,Self,Exp4b,Implicit
4226,5,75,0,0,1,725,Self,Exp4b,Implicit
4226,5,76,2,0,1,710,Self,Exp4b,Implicit
4226,5,77,0,0,1,702,Self,Exp4b,Implicit
4226,5,78,2,1,1,684,Self,Exp4b,Implicit
4226,5,79,0,1,1,678,Self,Exp4b,Implicit
4226,5,80,2,0,1,589,Other,Exp4b,Implicit
4226,5,81,2,1,1,651,Other,Exp4b,Implicit
4226,5,82,1,1,1,591,Self,Exp4b,Implicit
4226,5,83,1,1,1,565,Self,Exp4b,Implicit
4226,5,84,1,0,1,589,Self,Exp4b,Implicit
4226,5,85,2,0,1,711,Other,Exp4b,Implicit
4226,5,86,0,0,1,689,Other,Exp4b,Implicit
4226,5,87,0,1,1,666,Other,Exp4b,Implicit
4226,5,88,1,1,1,690,Other,Exp4b,Implicit
4226,5,89,0,0,1,706,Other,Exp4b,Implicit
4226,5,90,2,0,1,724,Self,Exp4b,Implicit
4226,5,91,0,1,1,536,Other,Exp4b,Implicit
4226,5,92,1,0,1,678,Other,Exp4b,Implicit
4226,5,93,2,1,1,661,Self,Exp4b,Implicit
4226,5,94,2,1,1,597,Other,Exp4b,Implicit
4226,5,95,1,1,1,655,Other,Exp4b,Implicit
4226,5,96,1,0,1,615,Other,Exp4b,Implicit
4226,5,97,2,0,1,796,Self,Exp4b,Implicit
4226,5,98,2,1,1,676,Other,Exp4b,Implicit
4226,5,99,1,0,1,588,Other,Exp4b,Implicit
4226,5,100,2,0,1,660,Self,Exp4b,Implicit
4226,5,101,2,1,1,605,Other,Exp4b,Implicit
4226,5,102,1,1,1,579,Other,Exp4b,Implicit
4226,5,103,0,0,1,763,Self,Exp4b,Implicit
4226,5,104,2,0,1,727,Other,Exp4b,Implicit
4226,5,105,0,1,1,571,Other,Exp4b,Implicit
4226,5,106,1,0,1,569,Self,Exp4b,Implicit
4226,5,107,1,1,1,803,Self,Exp4b,Implicit
4226,5,108,1,0,1,638,Self,Exp4b,Implicit
4226,5,109,0,1,1,552,Other,Exp4b,Implicit
4226,5,110,1,1,1,576,Other,Exp4b,Implicit
4226,5,111,1,0,1,616,Other,Exp4b,Implicit
4226,5,112,0,0,1,746,Other,Exp4b,Implicit
4226,5,113,0,0,1,740,Other,Exp4b,Implicit
4226,5,114,0,1,1,592,Self,Exp4b,Implicit
4226,5,115,2,0,1,609,Other,Exp4b,Implicit
4226,5,116,0,0,1,687,Self,Exp4b,Implicit
4226,5,117,1,1,1,601,Self,Exp4b,Implicit
4226,5,118,2,1,1,823,Self,Exp4b,Implicit
4226,5,119,0,1,1,736,Self,Exp4b,Implicit
4226,5,120,2,1,1,674,Self,Exp4b,Implicit
4226,6,1,1,1,1,532,Other,Exp4b,Implicit
4226,6,2,1,0,1,749,Self,Exp4b,Implicit
4226,6,3,2,0,1,717,Other,Exp4b,Implicit
4226,6,4,1,0,1,639,Other,Exp4b,Implicit
4226,6,5,0,1,1,581,Self,Exp4b,Implicit
4226,6,6,1,1,1,537,Other,Exp4b,Implicit
4226,6,7,2,1,1,780,Self,Exp4b,Implicit
4226,6,8,1,0,1,612,Other,Exp4b,Implicit
4226,6,9,0,0,1,694,Other,Exp4b,Implicit
4226,6,10,1,0,1,668,Self,Exp4b,Implicit
4226,6,11,2,0,1,797,Other,Exp4b,Implicit
4226,6,12,2,0,1,707,Self,Exp4b,Implicit
4226,6,13,2,1,1,687,Other,Exp4b,Implicit
4226,6,14,0,0,1,673,Other,Exp4b,Implicit
4226,6,15,2,1,1,705,Self,Exp4b,Implicit
4226,6,16,0,0,1,647,Self,Exp4b,Implicit
4226,6,17,0,1,1,875,Other,Exp4b,Implicit
4226,6,18,2,0,1,660,Self,Exp4b,Implicit
4226,6,19,0,1,1,650,Self,Exp4b,Implicit
4226,6,20,2,1,1,626,Other,Exp4b,Implicit
4226,6,21,1,1,1,528,Self,Exp4b,Implicit
4226,6,22,1,1,1,564,Self,Exp4b,Implicit
4226,6,23,0,1,1,612,Other,Exp4b,Implicit
4226,6,24,0,0,1,781,Self,Exp4b,Implicit
4226,6,25,1,1,1,595,Other,Exp4b,Implicit
4226,6,26,1,1,1,551,Self,Exp4b,Implicit
4226,6,27,2,1,1,675,Self,Exp4b,Implicit
4226,6,28,0,0,1,632,Self,Exp4b,Implicit
4226,6,29,1,1,1,588,Self,Exp4b,Implicit
4226,6,30,2,0,1,736,Self,Exp4b,Implicit
4226,6,31,2,0,1,726,Other,Exp4b,Implicit
4226,6,32,0,0,1,709,Self,Exp4b,Implicit
4226,6,33,2,1,1,1007,Other,Exp4b,Implicit
4226,6,34,0,0,1,651,Other,Exp4b,Implicit
4226,6,35,0,1,1,545,Self,Exp4b,Implicit
4226,6,36,2,1,1,685,Other,Exp4b,Implicit
4226,6,37,1,0,1,755,Other,Exp4b,Implicit
4226,6,38,2,1,1,788,Self,Exp4b,Implicit
4226,6,39,1,0,1,660,Self,Exp4b,Implicit
4226,6,40,0,0,1,770,Other,Exp4b,Implicit
4226,6,41,0,1,1,642,Self,Exp4b,Implicit
4226,6,42,1,0,1,662,Other,Exp4b,Implicit
4226,6,43,0,1,1,742,Other,Exp4b,Implicit
4226,6,44,2,0,1,636,Other,Exp4b,Implicit
4226,6,45,0,1,1,666,Other,Exp4b,Implicit
4226,6,46,1,0,1,642,Self,Exp4b,Implicit
4226,6,47,2,0,1,787,Self,Exp4b,Implicit
4226,6,48,1,1,1,583,Other,Exp4b,Implicit
4226,6,49,1,0,1,611,Other,Exp4b,Implicit
4226,6,50,0,1,1,759,Other,Exp4b,Implicit
4226,6,51,1,1,1,664,Other,Exp4b,Implicit
4226,6,52,2,0,1,634,Self,Exp4b,Implicit
4226,6,53,1,0,1,626,Self,Exp4b,Implicit
4226,6,54,0,1,1,567,Self,Exp4b,Implicit
4226,6,55,0,1,1,605,Self,Exp4b,Implicit
4226,6,56,1,0,1,647,Other,Exp4b,Implicit
4226,6,57,2,1,1,641,Other,Exp4b,Implicit
4226,6,58,2,1,1,591,Other,Exp4b,Implicit
4226,6,59,2,0,1,605,Other,Exp4b,Implicit
4226,6,60,0,0,1,741,Self,Exp4b,Implicit
4226,6,61,2,0,1,756,Self,Exp4b,Implicit
4226,6,62,0,1,1,532,Other,Exp4b,Implicit
4226,6,63,1,1,1,572,Self,Exp4b,Implicit
4226,6,64,1,1,1,550,Other,Exp4b,Implicit
4226,6,65,2,1,1,774,Self,Exp4b,Implicit
4226,6,66,1,1,1,608,Self,Exp4b,Implicit
4226,6,67,2,1,1,600,Self,Exp4b,Implicit
4226,6,68,0,0,1,637,Other,Exp4b,Implicit
4226,6,69,2,0,1,675,Other,Exp4b,Implicit
4226,6,70,0,0,0,549,Other,Exp4b,Implicit
4226,6,71,1,0,1,643,Self,Exp4b,Implicit
4226,6,72,0,0,1,794,Self,Exp4b,Implicit
4226,6,73,1,1,1,568,Self,Exp4b,Implicit
4226,6,74,1,1,1,571,Other,Exp4b,Implicit
4226,6,75,2,1,1,643,Self,Exp4b,Implicit
4226,6,76,1,1,1,585,Other,Exp4b,Implicit
4226,6,77,0,0,1,595,Self,Exp4b,Implicit
4226,6,78,0,1,1,657,Other,Exp4b,Implicit
4226,6,79,1,1,1,539,Self,Exp4b,Implicit
4226,6,80,1,0,1,623,Self,Exp4b,Implicit
4226,6,81,0,1,1,761,Other,Exp4b,Implicit
4226,6,82,0,0,1,630,Other,Exp4b,Implicit
4226,6,83,0,1,1,500,Self,Exp4b,Implicit
4226,6,84,1,0,1,594,Self,Exp4b,Implicit
4226,6,85,2,1,1,614,Other,Exp4b,Implicit
4226,6,86,1,0,1,620,Other,Exp4b,Implicit
4226,6,87,2,0,1,708,Self,Exp4b,Implicit
4226,6,88,2,0,0,610,Other,Exp4b,Implicit
4226,6,89,2,0,1,661,Self,Exp4b,Implicit
4226,6,90,2,1,1,701,Other,Exp4b,Implicit
4226,6,91,0,0,1,669,Self,Exp4b,Implicit
4226,6,92,2,1,1,601,Self,Exp4b,Implicit
4226,6,93,0,0,1,635,Other,Exp4b,Implicit
4226,6,94,2,0,1,668,Other,Exp4b,Implicit
4226,6,95,0,1,1,506,Self,Exp4b,Implicit
4226,6,96,1,0,1,530,Other,Exp4b,Implicit
4226,6,97,0,0,1,717,Other,Exp4b,Implicit
4226,6,98,2,0,1,665,Self,Exp4b,Implicit
4226,6,99,2,1,1,893,Other,Exp4b,Implicit
4226,6,100,2,0,1,593,Other,Exp4b,Implicit
4226,6,101,1,1,1,577,Other,Exp4b,Implicit
4226,6,102,0,1,1,589,Other,Exp4b,Implicit
4226,6,103,0,0,1,603,Self,Exp4b,Implicit
4226,6,104,0,1,1,594,Self,Exp4b,Implicit
4226,6,105,1,0,1,664,Self,Exp4b,Implicit
4226,6,106,1,1,1,682,Other,Exp4b,Implicit
4226,6,107,0,1,1,580,Self,Exp4b,Implicit
4226,6,108,0,0,1,546,Self,Exp4b,Implicit
4226,6,109,1,1,1,586,Self,Exp4b,Implicit
4226,6,110,2,0,1,626,Self,Exp4b,Implicit
4226,6,111,2,1,0,935,Other,Exp4b,Implicit
4226,6,112,1,0,1,737,Other,Exp4b,Implicit
4226,6,113,2,1,1,527,Self,Exp4b,Implicit
4226,6,114,1,0,1,571,Other,Exp4b,Implicit
4226,6,115,1,0,1,590,Self,Exp4b,Implicit
4226,6,116,0,1,1,542,Other,Exp4b,Implicit
4226,6,117,0,0,1,606,Other,Exp4b,Implicit
4226,6,118,2,1,1,705,Self,Exp4b,Implicit
4226,6,119,1,1,1,525,Self,Exp4b,Implicit
4226,6,120,2,0,0,727,Other,Exp4b,Implicit
4227,1,1,1,1,1,749,Other,Exp4b,Implicit
4227,1,2,1,0,0,851,Other,Exp4b,Implicit
4227,1,3,0,1,1,532,Other,Exp4b,Implicit
4227,1,4,0,1,1,530,Other,Exp4b,Implicit
4227,1,5,1,1,0,744,Self,Exp4b,Implicit
4227,1,6,0,0,0,590,Self,Exp4b,Implicit
4227,1,7,0,0,0,866,Other,Exp4b,Implicit
4227,1,8,2,0,1,800,Other,Exp4b,Implicit
4227,1,9,1,1,1,832,Other,Exp4b,Implicit
4227,1,10,2,0,1,732,Other,Exp4b,Implicit
4227,1,11,1,0,1,684,Other,Exp4b,Implicit
4227,1,12,1,0,1,867,Self,Exp4b,Implicit
4227,1,13,2,1,1,678,Self,Exp4b,Implicit
4227,1,14,1,0,1,784,Self,Exp4b,Implicit
4227,1,15,0,1,1,505,Self,Exp4b,Implicit
4227,1,16,2,0,1,546,Self,Exp4b,Implicit
4227,1,17,0,0,1,675,Self,Exp4b,Implicit
4227,1,18,0,1,1,702,Self,Exp4b,Implicit
4227,1,19,2,1,0,775,Other,Exp4b,Implicit
4227,1,20,2,1,1,538,Self,Exp4b,Implicit
4227,1,21,2,1,1,478,Other,Exp4b,Implicit
4227,1,22,1,1,0,638,Self,Exp4b,Implicit
4227,1,23,0,0,1,754,Other,Exp4b,Implicit
4227,1,24,2,0,0,829,Self,Exp4b,Implicit
4227,1,25,0,0,0,553,Other,Exp4b,Implicit
4227,1,26,2,1,0,615,Self,Exp4b,Implicit
4227,1,27,0,0,0,618,Self,Exp4b,Implicit
4227,1,28,0,1,1,718,Other,Exp4b,Implicit
4227,1,29,0,0,1,652,Self,Exp4b,Implicit
4227,1,30,2,0,0,708,Self,Exp4b,Implicit
4227,1,31,0,1,1,748,Other,Exp4b,Implicit
4227,1,32,1,0,1,691,Self,Exp4b,Implicit
4227,1,33,1,1,1,955,Self,Exp4b,Implicit
4227,1,34,2,1,0,689,Other,Exp4b,Implicit
4227,1,35,2,0,0,589,Other,Exp4b,Implicit
4227,1,36,1,0,1,763,Other,Exp4b,Implicit
4227,1,37,0,1,1,515,Self,Exp4b,Implicit
4227,1,38,0,1,1,505,Self,Exp4b,Implicit
4227,1,39,1,0,1,642,Other,Exp4b,Implicit
4227,1,40,2,1,1,603,Self,Exp4b,Implicit
4227,1,41,2,0,0,606,Self,Exp4b,Implicit
4227,1,42,2,0,1,607,Other,Exp4b,Implicit
4227,1,43,1,1,1,621,Self,Exp4b,Implicit
4227,1,44,1,0,1,576,Self,Exp4b,Implicit
4227,1,45,2,1,1,668,Other,Exp4b,Implicit
4227,1,46,1,1,0,586,Other,Exp4b,Implicit
4227,1,47,1,1,1,533,Other,Exp4b,Implicit
4227,1,48,0,0,1,707,Other,Exp4b,Implicit
4227,1,49,1,1,1,668,Other,Exp4b,Implicit
4227,1,50,0,0,1,930,Self,Exp4b,Implicit
4227,1,51,2,1,1,664,Other,Exp4b,Implicit
4227,1,52,1,1,0,628,Other,Exp4b,Implicit
4227,1,53,1,0,1,782,Other,Exp4b,Implicit
4227,1,54,1,0,0,724,Other,Exp4b,Implicit
4227,1,55,1,0,1,973,Self,Exp4b,Implicit
4227,1,56,1,1,1,848,Self,Exp4b,Implicit
4227,1,57,2,0,1,620,Other,Exp4b,Implicit
4227,1,58,0,1,1,604,Other,Exp4b,Implicit
4227,1,59,0,1,1,570,Other,Exp4b,Implicit
4227,1,60,2,0,1,729,Self,Exp4b,Implicit
4227,1,61,2,1,1,799,Self,Exp4b,Implicit
4227,1,62,0,0,1,618,Self,Exp4b,Implicit
4227,1,63,2,0,1,792,Self,Exp4b,Implicit
4227,1,64,0,0,1,756,Other,Exp4b,Implicit
4227,1,65,2,1,1,706,Other,Exp4b,Implicit
4227,1,66,0,1,1,496,Self,Exp4b,Implicit
4227,1,67,0,0,1,734,Other,Exp4b,Implicit
4227,1,68,2,1,1,551,Self,Exp4b,Implicit
4227,1,69,0,1,1,589,Self,Exp4b,Implicit
4227,1,70,2,0,1,643,Other,Exp4b,Implicit
4227,1,71,1,1,1,626,Self,Exp4b,Implicit
4227,1,72,1,0,1,712,Self,Exp4b,Implicit
4227,1,73,1,0,1,711,Self,Exp4b,Implicit
4227,1,74,0,1,1,557,Other,Exp4b,Implicit
4227,1,75,2,0,1,733,Self,Exp4b,Implicit
4227,1,76,2,1,1,614,Other,Exp4b,Implicit
4227,1,77,2,0,1,692,Self,Exp4b,Implicit
4227,1,78,2,0,1,824,Other,Exp4b,Implicit
4227,1,79,0,0,0,550,Self,Exp4b,Implicit
4227,1,80,0,0,1,812,Self,Exp4b,Implicit
4227,1,81,2,1,1,781,Self,Exp4b,Implicit
4227,1,82,1,1,0,696,Self,Exp4b,Implicit
4227,1,83,0,1,1,499,Self,Exp4b,Implicit
4227,1,84,0,0,0,511,Other,Exp4b,Implicit
4227,1,85,1,0,1,640,Other,Exp4b,Implicit
4227,1,86,2,0,1,726,Other,Exp4b,Implicit
4227,1,87,1,1,0,542,Other,Exp4b,Implicit
4227,1,88,0,1,1,613,Other,Exp4b,Implicit
4227,1,89,1,0,1,536,Self,Exp4b,Implicit
4227,1,90,0,1,1,494,Self,Exp4b,Implicit
4227,1,91,2,1,0,492,Self,Exp4b,Implicit
4227,1,92,1,0,1,657,Other,Exp4b,Implicit
4227,1,93,2,1,1,746,Other,Exp4b,Implicit
4227,1,94,1,1,0,469,Self,Exp4b,Implicit
4227,1,95,1,1,0,731,Other,Exp4b,Implicit
4227,1,96,0,0,0,562,Other,Exp4b,Implicit
4227,1,97,0,1,1,522,Self,Exp4b,Implicit
4227,1,98,1,1,0,622,Other,Exp4b,Implicit
4227,1,99,1,1,1,785,Self,Exp4b,Implicit
4227,1,100,2,1,1,751,Self,Exp4b,Implicit
4227,1,101,1,0,0,707,Other,Exp4b,Implicit
4227,1,102,0,0,1,683,Other,Exp4b,Implicit
4227,1,103,0,1,1,586,Other,Exp4b,Implicit
4227,1,104,0,1,1,512,Other,Exp4b,Implicit
4227,1,105,1,0,1,702,Other,Exp4b,Implicit
4227,1,107,1,0,0,637,Self,Exp4b,Implicit
4227,1,108,0,1,1,475,Self,Exp4b,Implicit
