,subID,score,source,target,source_Identity,target_Identity,source_ref,target_ref
76,31049,0.5276169248857582,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
77,31050,0.5234118089435023,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
78,31051,0.5059740442827599,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
79,31052,0.6391241921095445,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
80,31055,0.5217746739431685,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
81,31056,0.5210879629629631,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
82,31057,0.6202962128468111,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
83,31058,0.6013828530753126,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
84,31059,0.5504320347385816,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
85,31060,0.5441540772515422,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
86,31061,0.5091087962962964,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
87,31062,0.5395895115199418,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
88,31063,0.5474421296296296,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
89,31064,0.5622464048380859,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
90,31065,0.5285844246474215,Explicit_Other,Explicit_Other,Other,Other,Explicit,Explicit
0,3010,0.46348820478194175,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
1,3011,0.5357636634312231,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
2,3012,0.5242253085563581,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
3,3013,0.5602165404830369,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
4,3014,0.48946217051408875,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
5,3015,0.6286377709884348,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
6,3016,0.4923440304031336,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
7,3017,0.5930796016266102,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
8,3018,0.4115467106886643,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
9,3019,0.5564104886033253,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
10,3020,0.574190042771002,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
11,3021,0.5468231980784962,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
12,3022,0.46173867266807345,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
13,3023,0.5692569840620815,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
14,3024,0.5580845971516633,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
15,3025,0.5047649820851343,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
16,3026,0.5156177228553361,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
17,3027,0.543217286914766,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
18,3028,0.47108140563409356,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
19,3029,0.5422598800058914,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
20,3030,0.424447884881282,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
21,3032,0.5207045741348902,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
22,3033,0.5624384913631064,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
23,3034,0.48613544203812303,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
24,3036,0.524707711933507,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
25,3037,0.6074882300718835,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
26,3038,0.4856533904096864,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
27,3039,0.6230130331007524,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
28,3040,0.5574475736252412,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
29,3041,0.5205420758019291,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
30,3042,0.5011172119857408,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
31,3043,0.5299542864565631,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
32,3044,0.5290960221542031,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
33,3045,0.6208194109745313,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
34,3046,0.47678997864736505,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
35,31001,0.5661313723536835,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
36,31002,0.527533363415101,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
37,31005,0.5465354989882673,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
38,31007,0.46690380475760734,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
39,31008,0.573468588969758,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
40,31009,0.49540361821158035,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
41,31010,0.45135664111502555,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
42,31011,0.5069645884853243,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
43,31012,0.5205182595711934,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
44,31013,0.6284605969365648,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
45,31014,0.5713888888888888,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
46,31015,0.5130102209479847,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
47,31016,0.5475462962962964,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
48,31017,0.5291367802351066,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
49,31018,0.5478498037633132,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
50,31019,0.5303317526450501,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
51,31020,0.540949074074074,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
52,31021,0.5213194444444444,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
53,31022,0.4841999665975177,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
54,31023,0.5370370370370371,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
55,31025,0.6196736852293407,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
56,31026,0.536571288042686,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
57,31027,0.58891770689814,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
58,31029,0.5226827179389605,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
59,31032,0.5307175925925925,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
60,31033,0.5765409627730765,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
61,31034,0.5105249232461346,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
62,31035,0.5491106046938549,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
63,31036,0.5870448512689835,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
64,31037,0.6070428171268507,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
65,31038,0.5746061778965421,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
66,31039,0.6323500233426703,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
67,31040,0.5093176322132758,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
68,31041,0.5628392517564277,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
69,31042,0.537800925925926,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
70,31043,0.5814588543998022,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
71,31044,0.543430283549961,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
72,31045,0.4616782407407407,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
73,31046,0.5067250575264973,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
74,31047,0.5700699533436238,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
75,31048,0.5691311976768109,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
76,31049,0.4758999802311068,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
77,31050,0.555232681684207,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
78,31051,0.5967322239630315,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
79,31052,0.5287696399403862,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
80,31055,0.6093422622313858,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
81,31056,0.5009726277516656,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
82,31057,0.49956611404649903,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
83,31058,0.553239259441573,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
84,31059,0.5437012442754553,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
85,31060,0.5515484296926582,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
86,31061,0.5137036857978896,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
87,31062,0.5496180555555555,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
88,31063,0.5097249080943396,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
89,31064,0.49493294779114533,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
90,31065,0.5725771749531493,Explicit_Self,Explicit_Self,Self,Self,Explicit,Explicit
0,4101,0.4762157285944908,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
1,4102,0.47661483253588516,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
2,4103,0.5026534547575836,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
3,4104,0.5084485549544494,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
4,4105,0.49884519662905746,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
5,4106,0.5080092592592592,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
6,4107,0.5639736638366973,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
7,4108,0.4980497921942983,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
8,4109,0.4845014089431173,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
9,4110,0.5166412666201415,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
10,4111,0.44136408360714796,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
11,4112,0.4808978864888965,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
12,4113,0.4689419835730902,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
13,4115,0.41553232433925197,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
14,4116,0.4963031462585034,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
15,4117,0.48830136574403776,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
16,4118,0.528972012533827,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
17,4119,0.5102142654512768,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
18,4121,0.5512127857522594,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
19,4122,0.5170322366234629,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
20,4123,0.4670608089436376,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
21,4124,0.4628103151722343,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
22,4125,0.48543637473298745,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
23,4126,0.5200078140754184,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
24,4127,0.5212550740345961,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
25,4128,0.49047101525408304,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
26,4129,0.49524639931496717,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
27,4130,0.5085244035448439,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
28,4132,0.4773102837475756,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
29,4143,0.4960438102164553,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
30,4144,0.47829562417001187,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
31,4145,0.5070504686027398,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
32,4146,0.5003677577529779,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
33,4147,0.49175358494304683,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
34,4148,0.4599168313029785,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
35,4149,0.5012062669177754,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
36,4150,0.5440972222222222,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
37,4151,0.5013336774752936,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
38,4152,0.5121424098162107,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
39,4153,0.5002741762110322,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
40,4154,0.5023581310787141,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
41,4155,0.49894573195732694,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
42,4156,0.5117345300161378,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
43,4157,0.49725888172561156,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
44,4158,0.509942752063556,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
45,4159,0.5116058763495483,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
46,4160,0.471469011750159,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
47,4161,0.4860061830010374,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
48,4162,0.4926318592945295,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
49,4163,0.4654934609859269,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
50,4164,0.4953911205802723,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
51,4165,0.5143919871920748,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
52,4166,0.4991199089863328,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
53,4167,0.46955684456789837,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
54,4168,0.5058226242883763,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
55,4169,0.4942516066024447,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
56,4170,0.5108523030839968,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
57,4171,0.5046064875615082,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
58,4172,0.46215362785166825,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
59,4213,0.5013608739278489,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
60,4215,0.512620737014197,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
61,4216,0.4619907151687313,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
62,4217,0.5314770154014753,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
63,4218,0.5332473838202506,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
64,4219,0.5390643453583163,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
65,4220,0.5311686209226195,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
66,4221,0.5810170447046094,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
67,4222,0.5261743439465864,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
68,4223,0.46708736576651333,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
69,4224,0.545435370475874,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
70,4225,0.5396041585256349,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
71,4226,0.5951147753920719,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
72,4227,0.5155390424087923,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
73,4228,0.4328262534847946,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
74,4229,0.4013417771951042,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
75,4230,0.5664898262816532,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
76,4231,0.5101722839957702,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
77,4232,0.5198229889384312,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
78,4233,0.5349268896253628,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
79,4234,0.4903898222798277,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
80,4235,0.553248028538113,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
81,4236,0.54003778082941,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
82,4237,0.5038434936825746,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
83,4238,0.46509445586449805,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
84,4239,0.526950966464832,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
85,4240,0.47579243325316467,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
86,4241,0.526576408195006,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
87,4242,0.4746919373737615,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
88,4243,0.40743899079595547,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
89,4244,0.5224815881295791,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
90,4246,0.5028515866747262,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
91,4250,0.5377432001363626,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
92,4252,0.5098848381129925,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
93,4254,0.5727595703317766,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
94,4255,0.5491193057186566,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
95,4257,0.47230293317934285,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
96,4258,0.4951133657274009,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
97,4259,0.5290041318680085,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
98,4260,0.5061408671827415,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
99,4261,0.460224274062689,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
100,4263,0.56760928153706,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
101,4265,0.447632755893795,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
102,4267,0.5366258729430086,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
103,4269,0.503099711711055,Implicit_Other,Implicit_Other,Other,Other,Implicit,Implicit
0,4101,0.5233209102850179,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
1,4102,0.4650686477255263,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
2,4103,0.5274991798380614,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
3,4104,0.5045745778450934,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
4,4105,0.5007153491661568,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
5,4106,0.4814285318647233,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
6,4107,0.5296260404697634,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
7,4108,0.5149276377217554,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
8,4109,0.5347613066388287,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
9,4110,0.5067977373374438,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
10,4111,0.5064973479964044,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
11,4112,0.481911373772759,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
12,4113,0.5108796296296296,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
13,4115,0.5119100523754913,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
14,4116,0.4718595396858567,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
15,4117,0.5545833333333333,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
16,4118,0.5032980423807941,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
17,4119,0.48063111895213595,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
18,4121,0.5231966822435602,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
19,4122,0.490787037037037,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
20,4123,0.5184241044520451,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
21,4124,0.48334062527007177,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
22,4125,0.5223448031047689,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
23,4126,0.46865047701780593,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
24,4127,0.4976794497488098,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
25,4128,0.5162096564711994,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
26,4129,0.5099639542799057,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
27,4130,0.5051341880341881,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
28,4132,0.5390353806826418,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
29,4143,0.48819434468203143,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
30,4144,0.4750469116190181,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
31,4145,0.5015012738230901,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
32,4146,0.4962282018165051,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
33,4147,0.5115920382776558,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
34,4148,0.49964966648898734,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
35,4149,0.5172946535390314,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
36,4150,0.46204609874408,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
37,4151,0.5122636810789641,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
38,4152,0.5156729739828129,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
39,4153,0.5024738898966041,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
40,4154,0.513648553327254,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
41,4155,0.5000605819955387,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
42,4156,0.5315338349526385,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
43,4157,0.5169950587594098,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
44,4158,0.5176762192387193,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
45,4159,0.5062020703239242,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
46,4160,0.5266862520616206,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
47,4161,0.4853036120501934,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
48,4162,0.49772445589114306,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
49,4163,0.5211536595467648,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
50,4164,0.48826563300247505,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
51,4165,0.49960395573556093,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
52,4166,0.5103158952947099,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
53,4167,0.4941681031550933,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
54,4168,0.5241433209695124,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
55,4169,0.4948118389801237,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
56,4170,0.48570560285743064,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
57,4171,0.4887938443521694,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
58,4172,0.49304292721608006,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
59,4213,0.5582572644865921,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
60,4215,0.52380639843106,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
61,4216,0.5137479829404256,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
62,4217,0.5624685438614802,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
63,4218,0.5755308937427018,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
64,4219,0.5478527917443128,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
65,4220,0.555601709987833,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
66,4221,0.5688277814410193,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
67,4222,0.5618223873793013,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
68,4223,0.45044574103355206,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
69,4224,0.5247003787568025,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
70,4225,0.5545820166618788,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
71,4226,0.5254245505576667,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
72,4227,0.5608777059608084,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
73,4228,0.5003645008876072,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
74,4229,0.4190342691203078,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
75,4230,0.5718719505418913,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
76,4231,0.543058035223941,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
77,4232,0.5499322956347473,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
78,4233,0.5631725803764783,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
79,4234,0.480084262151939,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
80,4235,0.447611894978236,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
81,4236,0.5836465582502662,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
82,4237,0.47430219528663237,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
83,4238,0.4879951980792317,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
84,4239,0.5754882372519714,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
85,4240,0.4926523847261633,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
86,4241,0.4533864632880893,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
87,4242,0.5098512219303885,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
88,4243,0.47315794709812486,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
89,4244,0.5313194978776604,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
90,4246,0.5250602986411894,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
91,4250,0.5166339095195102,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
92,4252,0.5604952735195491,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
93,4254,0.5970199143631563,Implicit_Self,Implicit_Self,Self,Self,Implicit,Implicit
