Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,CodePrime,CodeTarget
6201,2,21,right,male,2,,83,NormalSelf.bmp,P.bmp,Goodother,normal,self,No,k,,,,k,1,1047,96,6
6201,2,21,right,male,2,,84,BadSelf.bmp,P.bmp,Goodother,bad,self,No,k,,,,k,1,1051,64,4
6201,2,21,right,male,2,,85,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,327,176,11
6201,2,21,right,male,2,,86,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,331,176,11
6201,2,21,right,male,2,,87,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,511,128,8
6201,2,21,right,male,2,,88,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,k,0,659,128,8
6201,2,21,right,male,2,,89,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,631,128,8
6201,2,21,right,male,2,,90,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,339,160,10
6201,2,21,right,male,3,,1,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,975,128,8
6201,2,21,right,male,3,,2,BadOther.bmp,P.bmp,Goodother,bad,other,No,k,,,,,0,0,16,1
6201,2,21,right,male,3,,3,GoodOther.bmp,T.bmp,Badother,good,other,No,k,,,,k,1,599,32,2
6201,2,21,right,male,3,,4,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,603,192,12
6201,2,21,right,male,3,,5,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,319,160,10
6201,2,21,right,male,3,,6,NormalSelf.bmp,D.bmp,Badself,normal,self,No,k,,,,k,1,563,96,6
6201,2,21,right,male,3,,7,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,485,112,7
6201,2,21,right,male,3,,8,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,766,112,7
6201,2,21,right,male,3,,9,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,626,160,10
6201,2,21,right,male,3,,10,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,782,128,8
6201,2,21,right,male,3,,11,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,354,128,8
6201,2,21,right,male,3,,12,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,638,176,11
6201,2,21,right,male,3,,13,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,609,128,8
6201,2,21,right,male,3,,14,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,397,112,7
6201,2,21,right,male,3,,15,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,409,128,8
6201,2,21,right,male,3,,16,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,309,128,8
6201,2,21,right,male,3,,17,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,753,192,12
6201,2,21,right,male,3,,18,BadSelf.bmp,S.bmp,Normalother,bad,self,No,k,,,,m,0,673,64,4
6201,2,21,right,male,3,,19,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,722,176,11
6201,2,21,right,male,3,,20,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,374,176,11
6201,2,21,right,male,3,,21,BadSelf.bmp,C.bmp,Goodself,bad,self,No,k,,,,k,1,778,64,4
6201,2,21,right,male,3,,22,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,758,128,8
6201,2,21,right,male,3,,23,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,738,160,10
6201,2,21,right,male,3,,24,NormalOther.bmp,C.bmp,Goodself,normal,other,No,k,,,,m,0,710,48,3
6201,2,21,right,male,3,,25,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,897,112,7
6201,2,21,right,male,3,,26,GoodSelf.bmp,D.bmp,Badself,good,self,No,k,,,,k,1,533,80,5
6201,2,21,right,male,3,,27,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,457,176,11
6201,2,21,right,male,3,,28,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,437,192,12
6201,2,21,right,male,3,,29,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,809,192,12
6201,2,21,right,male,3,,30,NormalSelf.bmp,C.bmp,Goodself,normal,self,No,k,,,,k,1,506,96,6
6201,2,21,right,male,3,,31,GoodOther.bmp,Tra.bmp,Normalself,good,other,No,k,,,,k,1,798,32,2
6201,2,21,right,male,3,,32,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,874,128,8
6201,2,21,right,male,3,,33,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,358,192,12
6201,2,21,right,male,3,,34,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,338,192,12
6201,2,21,right,male,3,,35,NormalOther.bmp,T.bmp,Badother,normal,other,No,k,,,,k,1,654,48,3
6201,2,21,right,male,3,,36,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,682,160,10
6201,2,21,right,male,3,,37,NormalOther.bmp,P.bmp,Goodother,normal,other,No,k,,,,k,1,845,48,3
6201,2,21,right,male,3,,38,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,585,176,11
6201,2,21,right,male,3,,39,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,565,128,8
6201,2,21,right,male,3,,40,NormalOther.bmp,D.bmp,Badself,normal,other,No,k,,,,k,1,733,48,3
6201,2,21,right,male,3,,41,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,334,160,10
6201,2,21,right,male,3,,42,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,514,160,10
6201,2,21,right,male,3,,43,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,422,160,10
6201,2,21,right,male,3,,44,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,770,112,7
6201,2,21,right,male,3,,45,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,1062,128,8
6201,2,21,right,male,3,,46,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,306,192,12
6201,2,21,right,male,3,,47,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,534,128,8
6201,2,21,right,male,3,,48,GoodSelf.bmp,S.bmp,Normalother,good,self,No,k,,,,m,0,386,80,5
6201,2,21,right,male,3,,49,NormalOther.bmp,Tra.bmp,Normalself,normal,other,No,k,,,,m,0,478,48,3
6201,2,21,right,male,3,,50,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,505,128,8
6201,2,21,right,male,3,,51,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,781,176,11
6201,2,21,right,male,3,,52,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,718,128,8
6201,2,21,right,male,3,,53,GoodOther.bmp,D.bmp,Badself,good,other,No,k,,,,k,1,546,32,2
6201,2,21,right,male,3,,54,GoodOther.bmp,C.bmp,Goodself,good,other,No,k,,,,k,1,622,32,2
6201,2,21,right,male,3,,55,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,810,128,8
6201,2,21,right,male,3,,56,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,550,128,8
6201,2,21,right,male,3,,57,BadOther.bmp,S.bmp,Normalother,bad,other,No,k,,,,k,1,794,16,1
6201,2,21,right,male,3,,58,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,766,192,12
6201,2,21,right,male,3,,59,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,642,128,8
6201,2,21,right,male,3,,60,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,870,128,8
6201,2,21,right,male,3,,61,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,434,176,11
6201,2,21,right,male,3,,62,BadOther.bmp,Tra.bmp,Normalself,bad,other,No,k,,,,m,0,734,16,1
6201,2,21,right,male,3,,63,BadSelf.bmp,P.bmp,Goodother,bad,self,No,k,,,,k,1,902,64,4
6201,2,21,right,male,3,,64,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,570,160,10
6201,2,21,right,male,3,,65,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,398,160,10
6201,2,21,right,male,3,,66,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,450,112,7
6201,2,21,right,male,3,,67,BadOther.bmp,D.bmp,Badself,bad,other,No,k,,,,k,1,1030,16,1
6201,2,21,right,male,3,,68,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,482,128,8
6201,2,21,right,male,3,,69,BadOther.bmp,C.bmp,Goodself,bad,other,No,k,,,,k,1,838,16,1
6201,2,21,right,male,3,,70,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,802,112,7
6201,2,21,right,male,3,,71,GoodOther.bmp,S.bmp,Normalother,good,other,No,k,,,,k,1,766,32,2
6201,2,21,right,male,3,,72,GoodSelf.bmp,T.bmp,Badother,good,self,No,k,,,,k,1,598,80,5
6201,2,21,right,male,3,,73,BadSelf.bmp,Tra.bmp,Normalself,bad,self,No,k,,,,k,1,718,64,4
6201,2,21,right,male,3,,74,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,775,160,10
6201,2,21,right,male,3,,75,NormalSelf.bmp,T.bmp,Badother,normal,self,No,k,,,,,0,0,96,6
6201,2,21,right,male,3,,76,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,798,128,8
6201,2,21,right,male,3,,77,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,498,112,7
6201,2,21,right,male,3,,78,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,470,112,7
6201,2,21,right,male,3,,79,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,58,192,12
6201,2,21,right,male,3,,80,NormalSelf.bmp,S.bmp,Normalother,normal,self,No,k,,,,k,1,582,96,6
6201,2,21,right,male,3,,81,GoodSelf.bmp,Tra.bmp,Normalself,good,self,No,k,,,,k,1,866,80,5
6201,2,21,right,male,3,,82,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,686,176,11
6201,2,21,right,male,3,,83,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,394,176,11
6201,2,21,right,male,3,,84,BadSelf.bmp,T.bmp,Badother,bad,self,No,k,,,,k,1,958,64,4
6201,2,21,right,male,3,,85,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,734,128,8
6201,2,21,right,male,3,,86,NormalSelf.bmp,P.bmp,Goodother,normal,self,No,k,,,,k,1,1051,96,6
6201,2,21,right,male,3,,87,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,783,112,7
6201,2,21,right,male,3,,88,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,490,176,11
6201,2,21,right,male,3,,89,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,598,192,12
6201,2,21,right,male,3,,90,GoodSelf.bmp,P.bmp,Goodother,good,self,No,k,,,,k,1,434,80,5
6201,2,21,right,male,4,,1,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,512,192,12
6201,2,21,right,male,4,,2,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,340,128,8
6201,2,21,right,male,4,,3,GoodOther.bmp,C.bmp,Goodself,good,other,No,k,,,,m,0,392,32,2
6201,2,21,right,male,4,,4,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,682,160,10
6201,2,21,right,male,4,,5,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,394,192,12
6201,2,21,right,male,4,,6,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,783,192,12
6201,2,21,right,male,4,,7,GoodOther.bmp,D.bmp,Badself,good,other,No,k,,,,k,1,715,32,2
6201,2,21,right,male,4,,8,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,311,176,11
6201,2,21,right,male,4,,9,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,427,160,10
6201,2,21,right,male,4,,10,NormalOther.bmp,P.bmp,Goodother,normal,other,No,k,,,,k,1,791,48,3
6201,2,21,right,male,4,,11,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,339,192,12
6201,2,21,right,male,4,,12,BadOther.bmp,S.bmp,Normalother,bad,other,No,k,,,,,0,0,16,1
6201,2,21,right,male,4,,13,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,650,128,8
6201,2,21,right,male,4,,14,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,830,192,12
6201,2,21,right,male,4,,15,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,354,128,8
6201,2,21,right,male,4,,16,GoodOther.bmp,T.bmp,Badother,good,other,No,k,,,,k,1,578,32,2
6201,2,21,right,male,4,,17,GoodSelf.bmp,T.bmp,Badother,good,self,No,k,,,,k,1,999,80,5
6201,2,21,right,male,4,,18,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,803,128,8
6201,2,21,right,male,4,,19,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,671,128,8
6201,2,21,right,male,4,,20,BadSelf.bmp,S.bmp,Normalother,bad,self,No,k,,,,,0,0,64,4
6201,2,21,right,male,4,,21,NormalOther.bmp,C.bmp,Goodself,normal,other,No,k,,,,k,1,847,48,3
6201,2,21,right,male,4,,22,NormalSelf.bmp,T.bmp,Badother,normal,self,No,k,,,,k,1,507,96,6
6201,2,21,right,male,4,,23,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,607,128,8
6201,2,21,right,male,4,,24,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,763,160,10
6201,2,21,right,male,4,,25,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,454,192,12
6201,2,21,right,male,4,,26,BadSelf.bmp,C.bmp,Goodself,bad,self,No,k,,,,k,1,442,64,4
6201,2,21,right,male,4,,27,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,112,7
6201,2,21,right,male,4,,28,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,703,192,12
6201,2,21,right,male,4,,29,GoodSelf.bmp,D.bmp,Badself,good,self,No,k,,,,,0,0,80,5
6201,2,21,right,male,4,,30,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,k,0,1087,160,10
6201,2,21,right,male,4,,31,NormalOther.bmp,D.bmp,Badself,normal,other,No,k,,,,k,1,987,48,3
6201,2,21,right,male,4,,32,BadSelf.bmp,Tra.bmp,Normalself,bad,self,No,k,,,,m,0,639,64,4
6201,2,21,right,male,4,,33,NormalSelf.bmp,C.bmp,Goodself,normal,self,No,k,,,,,0,0,96,6
6201,2,21,right,male,4,,34,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,855,112,7
6201,2,21,right,male,4,,35,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,291,160,10
6201,2,21,right,male,4,,36,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,k,0,1007,128,8
6201,2,21,right,male,4,,37,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,603,112,7
6201,2,21,right,male,4,,38,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,692,176,11
6201,2,21,right,male,4,,39,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,1025,128,8
6201,2,21,right,male,4,,40,GoodSelf.bmp,Tra.bmp,Normalself,good,self,No,k,,,,k,1,837,80,5
6201,2,21,right,male,4,,41,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,857,176,11
6201,2,21,right,male,4,,42,BadOther.bmp,D.bmp,Badself,bad,other,No,k,,,,m,0,957,16,1
6201,2,21,right,male,4,,43,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,112,7
6201,2,21,right,male,4,,44,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,973,160,10
6201,2,21,right,male,4,,45,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,665,128,8
6201,2,21,right,male,4,,46,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,653,160,10
6201,2,21,right,male,4,,47,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,321,176,11
6201,2,21,right,male,4,,48,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,637,112,7
6201,2,21,right,male,4,,49,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,575,128,8
6201,2,21,right,male,4,,50,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,546,192,12
6201,2,21,right,male,4,,51,NormalOther.bmp,T.bmp,Badother,normal,other,No,k,,,,k,1,1005,48,3
6201,2,21,right,male,4,,52,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,857,176,11
6201,2,21,right,male,4,,53,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,461,176,11
6201,2,21,right,male,4,,54,BadSelf.bmp,T.bmp,Badother,bad,self,No,k,,,,m,0,633,64,4
6201,2,21,right,male,4,,55,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,605,160,10
6201,2,21,right,male,4,,56,NormalSelf.bmp,D.bmp,Badself,normal,self,No,k,,,,,0,0,96,6
6201,2,21,right,male,4,,57,GoodSelf.bmp,P.bmp,Goodother,good,self,No,k,,,,m,0,685,80,5
6201,2,21,right,male,4,,58,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,112,7
6201,2,21,right,male,4,,59,BadOther.bmp,C.bmp,Goodself,bad,other,No,k,,,,k,1,709,16,1
6201,2,21,right,male,4,,60,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,383,128,8
6201,2,21,right,male,4,,61,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,980,112,7
6201,2,21,right,male,4,,62,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,808,128,8
6201,2,21,right,male,4,,63,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,331,192,12
6201,2,21,right,male,4,,64,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,943,128,8
6201,2,21,right,male,4,,65,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,651,112,7
6201,2,21,right,male,4,,66,NormalSelf.bmp,S.bmp,Normalother,normal,self,No,k,,,,m,0,775,96,6
6201,2,21,right,male,4,,67,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,275,128,8
6201,2,21,right,male,4,,68,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,295,176,11
6201,2,21,right,male,4,,69,GoodOther.bmp,S.bmp,Normalother,good,other,No,k,,,,m,0,547,32,2
6201,2,21,right,male,4,,70,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,703,128,8
6201,2,21,right,male,4,,71,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,1023,112,7
6201,2,21,right,male,4,,72,BadSelf.bmp,P.bmp,Goodother,bad,self,No,k,,,,k,1,858,64,4
6201,2,21,right,male,4,,73,NormalSelf.bmp,P.bmp,Goodother,normal,self,No,k,,,,k,1,1006,96,6
6201,2,21,right,male,4,,74,BadOther.bmp,P.bmp,Goodother,bad,other,No,k,,,,,0,0,16,1
6201,2,21,right,male,4,,75,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,318,176,11
6201,2,21,right,male,4,,76,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,777,128,8
6201,2,21,right,male,4,,77,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,373,160,10
6201,2,21,right,male,4,,78,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,913,176,11
6201,2,21,right,male,4,,79,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,573,128,8
6201,2,21,right,male,4,,80,GoodSelf.bmp,S.bmp,Normalother,good,self,No,k,,,,k,1,449,80,5
6201,2,21,right,male,4,,81,BadOther.bmp,Tra.bmp,Normalself,bad,other,No,k,,,,m,0,525,16,1
6201,2,21,right,male,4,,82,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,815,192,12
6201,2,21,right,male,4,,83,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,408,176,11
6201,2,21,right,male,4,,84,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,844,128,8
6201,2,21,right,male,4,,85,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,680,112,7
6201,2,21,right,male,4,,86,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,348,160,10
6201,2,21,right,male,4,,87,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,552,128,8
6201,2,21,right,male,4,,88,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,819,128,8
6201,2,21,right,male,4,,89,NormalOther.bmp,Tra.bmp,Normalself,normal,other,No,k,,,,k,1,767,48,3
6201,2,21,right,male,4,,90,GoodOther.bmp,Tra.bmp,Normalself,good,other,No,k,,,,m,0,819,32,2
6201,2,21,right,male,5,,1,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,656,112,7
6201,2,21,right,male,5,,2,BadSelf.bmp,S.bmp,Normalother,bad,self,No,k,,,,k,1,548,64,4
6201,2,21,right,male,5,,3,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,576,176,11
6201,2,21,right,male,5,,4,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,772,160,10
6201,2,21,right,male,5,,5,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,840,128,8
6201,2,21,right,male,5,,6,GoodSelf.bmp,P.bmp,Goodother,good,self,No,k,,,,m,0,700,80,5
6201,2,21,right,male,5,,7,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,629,128,8
6201,2,21,right,male,5,,8,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,682,128,8
6201,2,21,right,male,5,,9,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,798,192,12
6201,2,21,right,male,5,,10,BadSelf.bmp,C.bmp,Goodself,bad,self,No,k,,,,k,1,890,64,4
6201,2,21,right,male,5,,11,GoodSelf.bmp,Tra.bmp,Normalself,good,self,No,k,,,,k,1,766,80,5
6201,2,21,right,male,5,,12,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,354,128,8
6201,2,21,right,male,5,,13,NormalOther.bmp,Tra.bmp,Normalself,normal,other,No,k,,,,k,1,934,48,3
6201,2,21,right,male,5,,14,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,378,192,12
6201,2,21,right,male,5,,15,NormalOther.bmp,P.bmp,Goodother,normal,other,No,k,,,,k,1,678,48,3
6201,2,21,right,male,5,,16,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,626,176,11
6201,2,21,right,male,5,,17,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,k,0,502,128,8
6201,2,21,right,male,5,,18,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,1072,160,10
6201,2,21,right,male,5,,19,GoodSelf.bmp,S.bmp,Normalother,good,self,No,k,,,,k,1,476,80,5
6201,2,21,right,male,5,,20,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,480,176,11
6201,2,21,right,male,5,,21,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,708,112,7
6201,2,21,right,male,5,,22,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,440,128,8
6201,2,21,right,male,5,,23,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,572,192,12
6201,2,21,right,male,5,,24,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,568,176,11
6201,2,21,right,male,5,,25,BadOther.bmp,P.bmp,Goodother,bad,other,No,k,,,,k,1,1012,16,1
6201,2,21,right,male,5,,26,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,808,128,8
6201,2,21,right,male,5,,27,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,500,128,8
6201,2,21,right,male,5,,28,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,424,112,7
6201,2,21,right,male,5,,29,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,k,0,600,160,10
6201,2,21,right,male,5,,30,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,505,112,7
6201,2,21,right,male,5,,31,GoodOther.bmp,D.bmp,Badself,good,other,No,k,,,,k,1,717,32,2
6201,2,21,right,male,5,,32,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,984,128,8
6201,2,21,right,male,5,,33,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,460,128,8
6201,2,21,right,male,5,,34,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,640,176,11
6201,2,21,right,male,5,,35,NormalOther.bmp,T.bmp,Badother,normal,other,No,k,,,,m,0,708,48,3
6201,2,21,right,male,5,,36,BadOther.bmp,C.bmp,Goodself,bad,other,No,k,,,,k,1,552,16,1
6201,2,21,right,male,5,,37,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,588,192,12
6201,2,21,right,male,5,,38,GoodSelf.bmp,D.bmp,Badself,good,self,No,k,,,,k,1,856,80,5
6201,2,21,right,male,5,,39,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,572,192,12
6201,2,21,right,male,5,,40,GoodOther.bmp,T.bmp,Badother,good,other,No,k,,,,k,1,556,32,2
6201,2,21,right,male,5,,41,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,k,0,703,160,10
6201,2,21,right,male,5,,42,BadOther.bmp,Tra.bmp,Normalself,bad,other,No,k,,,,k,1,1043,16,1
