Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT
6218,1,22,right,male,5,,68,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,981
6218,1,22,right,male,5,,69,GoodSelf.bmp,Tra.bmp,Goodother,good,self,No,m,,,,m,1,425
6218,1,22,right,male,5,,70,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,334
6218,1,22,right,male,5,,71,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,610
6218,1,22,right,male,5,,72,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,598
6218,1,22,right,male,5,,73,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,338
6218,1,22,right,male,5,,74,BadOther.bmp,S.bmp,Goodself,bad,other,No,m,,,,m,1,630
6218,1,22,right,male,5,,75,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,347
6218,1,22,right,male,5,,76,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,375
6218,1,22,right,male,5,,77,BadOther.bmp,T.bmp,Normalother,bad,other,No,m,,,,m,1,443
6218,1,22,right,male,5,,78,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,287
6218,1,22,right,male,5,,79,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,m,0,531
6218,1,22,right,male,5,,80,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,280
6218,1,22,right,male,5,,81,NormalSelf.bmp,P.bmp,Badother,normal,self,No,m,,,,m,1,708
6218,1,22,right,male,5,,82,NormalSelf.bmp,Tra.bmp,Goodother,normal,self,No,m,,,,m,1,688
6218,1,22,right,male,5,,83,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,723
6218,1,22,right,male,5,,84,BadOther.bmp,C.bmp,Badself,bad,other,No,m,,,,m,1,375
6218,1,22,right,male,5,,85,GoodOther.bmp,D.bmp,Normalself,good,other,No,m,,,,m,1,571
6218,1,22,right,male,5,,86,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,m,0,416
6218,1,22,right,male,5,,87,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,404
6218,1,22,right,male,5,,88,GoodSelf.bmp,C.bmp,Badself,good,self,No,m,,,,m,1,360
6218,1,22,right,male,5,,89,NormalOther.bmp,C.bmp,Badself,normal,other,No,m,,,,m,1,380
6218,1,22,right,male,5,,90,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,m,0,864
6218,1,22,right,male,5,,91,NormalOther.bmp,P.bmp,Badother,normal,other,No,m,,,,m,1,437
6218,1,22,right,male,5,,92,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,641
6218,1,22,right,male,5,,93,NormalOther.bmp,S.bmp,Goodself,normal,other,No,m,,,,m,1,885
6218,1,22,right,male,5,,94,GoodOther.bmp,S.bmp,Goodself,good,other,No,m,,,,m,1,505
6218,1,22,right,male,5,,95,BadSelf.bmp,T.bmp,Normalother,bad,self,No,m,,,,m,1,509
6218,1,22,right,male,5,,96,GoodOther.bmp,T.bmp,Normalother,good,other,No,m,,,,m,1,650
6218,1,22,right,male,5,,97,NormalSelf.bmp,S.bmp,Goodself,normal,self,No,m,,,,m,1,741
6218,1,22,right,male,5,,98,BadOther.bmp,Tra.bmp,Goodother,bad,other,No,m,,,,m,1,393
6218,1,22,right,male,5,,99,GoodOther.bmp,C.bmp,Badself,good,other,No,m,,,,m,1,517
6218,1,22,right,male,5,,100,GoodSelf.bmp,T.bmp,Normalother,good,self,No,m,,,,m,1,417
6218,1,22,right,male,5,,101,GoodOther.bmp,P.bmp,Badother,good,other,No,m,,,,m,1,605
6218,1,22,right,male,5,,102,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,490
6218,1,22,right,male,5,,103,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,478
6218,1,22,right,male,5,,104,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,466
6218,1,22,right,male,5,,105,BadSelf.bmp,S.bmp,Goodself,bad,self,No,m,,,,m,1,574
6218,1,22,right,male,5,,106,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,490
6218,1,22,right,male,5,,107,NormalSelf.bmp,C.bmp,Badself,normal,self,No,m,,,,m,1,551
6218,1,22,right,male,5,,108,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,339
6218,1,22,right,male,5,,109,NormalOther.bmp,D.bmp,Normalself,normal,other,No,m,,,,m,1,831
6218,1,22,right,male,5,,110,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,387
6218,1,22,right,male,5,,111,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,m,0,639
6218,1,22,right,male,5,,112,GoodSelf.bmp,P.bmp,Badother,good,self,No,m,,,,m,1,420
6218,1,22,right,male,5,,113,GoodSelf.bmp,D.bmp,Normalself,good,self,No,m,,,,m,1,775
6218,1,22,right,male,5,,114,BadSelf.bmp,P.bmp,Badother,bad,self,No,m,,,,m,1,475
6218,1,22,right,male,5,,115,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,359
6218,1,22,right,male,5,,116,BadOther.bmp,D.bmp,Normalself,bad,other,No,m,,,,m,1,683
6218,1,22,right,male,5,,117,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,512
6218,1,22,right,male,5,,118,NormalSelf.bmp,T.bmp,Normalother,normal,self,No,m,,,,m,1,804
6218,1,22,right,male,5,,119,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,304
6218,1,22,right,male,5,,120,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,260
6218,1,22,right,male,6,,1,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,365
6218,1,22,right,male,6,,2,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,,0,0
6218,1,22,right,male,6,,3,NormalOther.bmp,P.bmp,Badother,normal,other,No,m,,,,m,1,917
6218,1,22,right,male,6,,4,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,m,0,761
6218,1,22,right,male,6,,5,NormalSelf.bmp,T.bmp,Normalother,normal,self,No,m,,,,m,1,476
6218,1,22,right,male,6,,6,BadOther.bmp,D.bmp,Normalself,bad,other,No,m,,,,m,1,913
6218,1,22,right,male,6,,7,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,453
6218,1,22,right,male,6,,8,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,697
6218,1,22,right,male,6,,9,BadOther.bmp,Tra.bmp,Goodother,bad,other,No,m,,,,m,1,501
6218,1,22,right,male,6,,10,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,641
6218,1,22,right,male,6,,11,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,,0,0
6218,1,22,right,male,6,,12,GoodSelf.bmp,T.bmp,Normalother,good,self,No,m,,,,m,1,802
6218,1,22,right,male,6,,13,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,,0,0
6218,1,22,right,male,6,,14,GoodSelf.bmp,P.bmp,Badother,good,self,No,m,,,,m,1,562
6218,1,22,right,male,6,,15,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,686
6218,1,22,right,male,6,,16,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,347
6218,1,22,right,male,6,,17,NormalOther.bmp,C.bmp,Badself,normal,other,No,m,,,,k,0,711
6218,1,22,right,male,6,,18,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,1043
6218,1,22,right,male,6,,19,BadSelf.bmp,D.bmp,Normalself,bad,self,No,m,,,,m,1,615
6218,1,22,right,male,6,,20,BadSelf.bmp,P.bmp,Badother,bad,self,No,m,,,,m,1,538
6218,1,22,right,male,6,,21,BadOther.bmp,T.bmp,Normalother,bad,other,No,m,,,,k,0,822
6218,1,22,right,male,6,,22,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,419
6218,1,22,right,male,6,,23,BadSelf.bmp,T.bmp,Normalother,bad,self,No,m,,,,m,1,463
6218,1,22,right,male,6,,24,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,619
6218,1,22,right,male,6,,25,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,975
6218,1,22,right,male,6,,26,BadOther.bmp,S.bmp,Goodself,bad,other,No,m,,,,m,1,731
6218,1,22,right,male,6,,27,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,304
6218,1,22,right,male,6,,28,GoodOther.bmp,P.bmp,Badother,good,other,No,m,,,,m,1,356
6218,1,22,right,male,6,,29,NormalSelf.bmp,P.bmp,Badother,normal,self,No,m,,,,m,1,784
6218,1,22,right,male,6,,30,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,604
6218,1,22,right,male,6,,31,NormalOther.bmp,D.bmp,Normalself,normal,other,No,m,,,,m,1,384
6218,1,22,right,male,6,,32,NormalSelf.bmp,S.bmp,Goodself,normal,self,No,m,,,,m,1,397
6218,1,22,right,male,6,,33,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,409
6218,1,22,right,male,6,,34,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,693
6218,1,22,right,male,6,,35,NormalOther.bmp,S.bmp,Goodself,normal,other,No,m,,,,m,1,368
6218,1,22,right,male,6,,36,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,356
6218,1,22,right,male,6,,37,GoodOther.bmp,C.bmp,Badself,good,other,No,m,,,,m,1,1040
6218,1,22,right,male,6,,38,GoodOther.bmp,S.bmp,Goodself,good,other,No,m,,,,m,1,429
6218,1,22,right,male,6,,39,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,561
6218,1,22,right,male,6,,40,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,301
6218,1,22,right,male,6,,41,BadSelf.bmp,Tra.bmp,Goodother,bad,self,No,m,,,,m,1,385
6218,1,22,right,male,6,,42,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,893
6218,1,22,right,male,6,,43,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,346
6218,1,22,right,male,6,,44,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,518
6218,1,22,right,male,6,,45,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,434
6218,1,22,right,male,6,,46,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,350
6218,1,22,right,male,6,,47,BadSelf.bmp,S.bmp,Goodself,bad,self,No,m,,,,m,1,466
6218,1,22,right,male,6,,48,NormalSelf.bmp,C.bmp,Badself,normal,self,No,m,,,,m,1,535
6218,1,22,right,male,6,,49,NormalSelf.bmp,Tra.bmp,Goodother,normal,self,No,m,,,,m,1,435
6218,1,22,right,male,6,,50,BadOther.bmp,C.bmp,Badself,bad,other,No,m,,,,m,1,958
6218,1,22,right,male,6,,51,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,539
6218,1,22,right,male,6,,52,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,398
6218,1,22,right,male,6,,53,NormalOther.bmp,Tra.bmp,Goodother,normal,other,No,m,,,,m,1,699
6218,1,22,right,male,6,,54,GoodSelf.bmp,Tra.bmp,Goodother,good,self,No,m,,,,m,1,663
6218,1,22,right,male,6,,55,GoodOther.bmp,T.bmp,Normalother,good,other,No,m,,,,m,1,595
6218,1,22,right,male,6,,56,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,391
6218,1,22,right,male,6,,57,GoodOther.bmp,D.bmp,Normalself,good,other,No,m,,,,m,1,435
6218,1,22,right,male,6,,58,GoodSelf.bmp,D.bmp,Normalself,good,self,No,m,,,,m,1,479
6218,1,22,right,male,6,,59,GoodSelf.bmp,C.bmp,Badself,good,self,No,m,,,,m,1,468
6218,1,22,right,male,6,,60,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,384
6218,1,22,right,male,6,,61,BadSelf.bmp,D.bmp,Normalself,bad,self,No,m,,,,m,1,460
6218,1,22,right,male,6,,62,BadSelf.bmp,Tra.bmp,Goodother,bad,self,No,m,,,,m,1,768
6218,1,22,right,male,6,,63,BadSelf.bmp,S.bmp,Goodself,bad,self,No,m,,,,m,1,468
6218,1,22,right,male,6,,64,NormalSelf.bmp,C.bmp,Badself,normal,self,No,m,,,,m,1,457
6218,1,22,right,male,6,,65,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,453
6218,1,22,right,male,6,,66,NormalOther.bmp,D.bmp,Normalself,normal,other,No,m,,,,m,1,624
6218,1,22,right,male,6,,67,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,300
6218,1,22,right,male,6,,68,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,480
6218,1,22,right,male,6,,69,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,421
6218,1,22,right,male,6,,70,GoodOther.bmp,S.bmp,Goodself,good,other,No,m,,,,m,1,433
6218,1,22,right,male,6,,71,GoodSelf.bmp,Tra.bmp,Goodother,good,self,No,m,,,,m,1,461
6218,1,22,right,male,6,,72,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,305
6218,1,22,right,male,6,,73,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,293
6218,1,22,right,male,6,,74,NormalOther.bmp,P.bmp,Badother,normal,other,No,m,,,,m,1,359
6218,1,22,right,male,6,,75,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,620
6218,1,22,right,male,6,,76,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,352
6218,1,22,right,male,6,,77,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,396
6218,1,22,right,male,6,,78,NormalSelf.bmp,P.bmp,Badother,normal,self,No,m,,,,m,1,376
6218,1,22,right,male,6,,79,BadOther.bmp,Tra.bmp,Goodother,bad,other,No,m,,,,m,1,404
6218,1,22,right,male,6,,80,GoodSelf.bmp,D.bmp,Normalself,good,self,No,m,,,,m,1,337
6218,1,22,right,male,6,,81,GoodOther.bmp,P.bmp,Badother,good,other,No,m,,,,m,1,540
6218,1,22,right,male,6,,82,GoodOther.bmp,C.bmp,Badself,good,other,No,m,,,,m,1,416
6218,1,22,right,male,6,,83,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,436
6218,1,22,right,male,6,,84,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,376
6218,1,22,right,male,6,,85,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,301
6218,1,22,right,male,6,,86,BadSelf.bmp,P.bmp,Badother,bad,self,No,m,,,,m,1,345
6218,1,22,right,male,6,,87,NormalSelf.bmp,Tra.bmp,Goodother,normal,self,No,m,,,,m,1,389
6218,1,22,right,male,6,,88,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,337
6218,1,22,right,male,6,,89,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,293
6218,1,22,right,male,6,,90,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,457
6218,1,22,right,male,6,,91,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,270
6218,1,22,right,male,6,,92,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,290
6218,1,22,right,male,6,,93,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,270
6218,1,22,right,male,6,,94,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,250
6218,1,22,right,male,6,,95,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,318
6218,1,22,right,male,6,,96,NormalSelf.bmp,S.bmp,Goodself,normal,self,No,m,,,,m,1,506
6218,1,22,right,male,6,,97,BadSelf.bmp,T.bmp,Normalother,bad,self,No,m,,,,k,0,334
6218,1,22,right,male,6,,98,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,498
6218,1,22,right,male,6,,99,BadOther.bmp,S.bmp,Goodself,bad,other,No,m,,,,m,1,510
6218,1,22,right,male,6,,100,BadOther.bmp,C.bmp,Badself,bad,other,No,m,,,,m,1,338
6218,1,22,right,male,6,,101,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,335
6218,1,22,right,male,6,,102,NormalOther.bmp,Tra.bmp,Goodother,normal,other,No,m,,,,m,1,307
6218,1,22,right,male,6,,103,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,319
6218,1,22,right,male,6,,104,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,355
6218,1,22,right,male,6,,105,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,m,0,455
6218,1,22,right,male,6,,106,BadOther.bmp,T.bmp,Normalother,bad,other,No,m,,,,m,1,659
6218,1,22,right,male,6,,107,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,368
6218,1,22,right,male,6,,108,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,332
6218,1,22,right,male,6,,109,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,296
6218,1,22,right,male,6,,110,GoodSelf.bmp,C.bmp,Badself,good,self,No,m,,,,m,1,396
6218,1,22,right,male,6,,111,GoodSelf.bmp,T.bmp,Normalother,good,self,No,m,,,,m,1,391
6218,1,22,right,male,6,,112,GoodOther.bmp,D.bmp,Normalself,good,other,No,m,,,,m,1,684
6218,1,22,right,male,6,,113,NormalOther.bmp,C.bmp,Badself,normal,other,No,m,,,,m,1,328
6218,1,22,right,male,6,,114,NormalOther.bmp,S.bmp,Goodself,normal,other,No,m,,,,m,1,372
6218,1,22,right,male,6,,115,NormalSelf.bmp,T.bmp,Normalother,normal,self,No,m,,,,m,1,360
6218,1,22,right,male,6,,116,GoodOther.bmp,T.bmp,Normalother,good,other,No,m,,,,m,1,516
6218,1,22,right,male,6,,117,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,329
6218,1,22,right,male,6,,118,BadOther.bmp,D.bmp,Normalself,bad,other,No,m,,,,m,1,957
6218,1,22,right,male,6,,119,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,377
6218,1,22,right,male,6,,120,GoodSelf.bmp,P.bmp,Badother,good,self,No,m,,,,m,1,357
6218,1,22,right,male,7,,1,GoodOther.bmp,C.bmp,Badself,good,other,No,m,,,,m,1,378
6218,1,22,right,male,7,,2,NormalSelf.bmp,S.bmp,Goodself,normal,self,No,m,,,,m,1,718
6218,1,22,right,male,7,,3,NormalOther.bmp,P.bmp,Badother,normal,other,No,m,,,,m,1,346
6218,1,22,right,male,7,,4,GoodOther.bmp,D.bmp,Normalself,good,other,No,m,,,,m,1,437
6218,1,22,right,male,7,,5,NormalOther.bmp,Tra.bmp,Goodother,normal,other,No,m,,,,m,1,377
6218,1,22,right,male,7,,6,GoodSelf.bmp,D.bmp,Normalself,good,self,No,m,,,,m,1,350
6218,1,22,right,male,7,,7,BadOther.bmp,T.bmp,Normalother,bad,other,No,m,,,,m,1,490
6218,1,22,right,male,7,,8,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,382
6218,1,22,right,male,7,,9,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,306
6218,1,22,right,male,7,,10,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,318
6218,1,22,right,male,7,,11,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,419
6218,1,22,right,male,7,,12,NormalOther.bmp,S.bmp,Goodself,normal,other,No,m,,,,k,0,279
6218,1,22,right,male,7,,13,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,611
6218,1,22,right,male,7,,14,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,351
6218,1,22,right,male,7,,15,BadSelf.bmp,S.bmp,Goodself,bad,self,No,m,,,,m,1,547
6218,1,22,right,male,7,,16,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,287
6218,1,22,right,male,7,,17,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,332
6218,1,22,right,male,7,,18,BadSelf.bmp,T.bmp,Normalother,bad,self,No,m,,,,m,1,360
6218,1,22,right,male,7,,19,GoodSelf.bmp,Tra.bmp,Goodother,good,self,No,m,,,,m,1,332
6218,1,22,right,male,7,,20,GoodSelf.bmp,T.bmp,Normalother,good,self,No,m,,,,m,1,407
6218,1,22,right,male,7,,21,GoodOther.bmp,T.bmp,Normalother,good,other,No,m,,,,m,1,675
6218,1,22,right,male,7,,22,NormalSelf.bmp,C.bmp,Badself,normal,self,No,m,,,,m,1,496
6218,1,22,right,male,7,,23,NormalSelf.bmp,P.bmp,Badother,normal,self,No,m,,,,m,1,484
6218,1,22,right,male,7,,24,BadOther.bmp,C.bmp,Badself,bad,other,No,m,,,,m,1,400
6218,1,22,right,male,7,,25,GoodOther.bmp,S.bmp,Goodself,good,other,No,m,,,,m,1,650
6218,1,22,right,male,7,,26,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,390
6218,1,22,right,male,7,,27,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,523
6218,1,22,right,male,7,,28,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,367
6218,1,22,right,male,7,,29,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,435
6218,1,22,right,male,7,,30,BadOther.bmp,Tra.bmp,Goodother,bad,other,No,m,,,,m,1,455
6218,1,22,right,male,7,,31,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,m,0,507
6218,1,22,right,male,7,,32,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,832
6218,1,22,right,male,7,,33,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,692
6218,1,22,right,male,7,,34,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,272
6218,1,22,right,male,7,,35,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,403
6218,1,22,right,male,7,,36,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,439
6218,1,22,right,male,7,,37,NormalOther.bmp,D.bmp,Normalself,normal,other,No,m,,,,k,0,507
6218,1,22,right,male,7,,38,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,456
6218,1,22,right,male,7,,39,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,484
6218,1,22,right,male,7,,40,NormalSelf.bmp,T.bmp,Normalother,normal,self,No,m,,,,m,1,384
6218,1,22,right,male,7,,41,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,308
6218,1,22,right,male,7,,42,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,464
6218,1,22,right,male,7,,43,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,453
6218,1,22,right,male,7,,44,BadOther.bmp,S.bmp,Goodself,bad,other,No,m,,,,m,1,585
6218,1,22,right,male,7,,45,NormalOther.bmp,C.bmp,Badself,normal,other,No,m,,,,m,1,541
6218,1,22,right,male,7,,46,GoodSelf.bmp,P.bmp,Badother,good,self,No,m,,,,m,1,345
6218,1,22,right,male,7,,47,NormalSelf.bmp,Tra.bmp,Goodother,normal,self,No,m,,,,m,1,645
6218,1,22,right,male,7,,48,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,378
6218,1,22,right,male,7,,49,BadOther.bmp,D.bmp,Normalself,bad,other,No,m,,,,k,0,309
6218,1,22,right,male,7,,50,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,481
6218,1,22,right,male,7,,51,BadSelf.bmp,P.bmp,Badother,bad,self,No,m,,,,m,1,1005
6218,1,22,right,male,7,,52,BadSelf.bmp,D.bmp,Normalself,bad,self,No,m,,,,m,1,409
6218,1,22,right,male,7,,53,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,373
6218,1,22,right,male,7,,54,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,394
6218,1,22,right,male,7,,55,GoodOther.bmp,P.bmp,Badother,good,other,No,m,,,,m,1,646
6218,1,22,right,male,7,,56,NormalOther.bmp,T.bmp,Normalother,normal,other,Yes,k,,,,k,1,578
6218,1,22,right,male,7,,57,GoodSelf.bmp,C.bmp,Badself,good,self,No,m,,,,m,1,342
6218,1,22,right,male,7,,58,BadSelf.bmp,Tra.bmp,Goodother,bad,self,No,m,,,,m,1,386
6218,1,22,right,male,7,,59,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,439
6218,1,22,right,male,7,,60,NormalSelf.bmp,D.bmp,Normalself,normal,self,Yes,k,,,,k,1,555
6218,1,22,right,male,7,,61,GoodOther.bmp,P.bmp,Badother,good,other,No,m,,,,m,1,567
6218,1,22,right,male,7,,62,NormalSelf.bmp,C.bmp,Badself,normal,self,No,m,,,,m,1,419
6218,1,22,right,male,7,,63,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,455
6218,1,22,right,male,7,,64,BadSelf.bmp,T.bmp,Normalother,bad,self,No,m,,,,m,1,339
6218,1,22,right,male,7,,65,GoodOther.bmp,T.bmp,Normalother,good,other,No,m,,,,k,0,887
6218,1,22,right,male,7,,66,GoodSelf.bmp,C.bmp,Badself,good,self,No,m,,,,m,1,539
6218,1,22,right,male,7,,67,NormalOther.bmp,C.bmp,Badself,normal,other,No,m,,,,m,1,663
6218,1,22,right,male,7,,68,BadOther.bmp,T.bmp,Normalother,bad,other,No,m,,,,m,1,395
6218,1,22,right,male,7,,69,BadSelf.bmp,C.bmp,Badself,bad,self,Yes,k,,,,k,1,319
6218,1,22,right,male,7,,70,BadOther.bmp,P.bmp,Badother,bad,other,Yes,k,,,,k,1,340
6218,1,22,right,male,7,,71,GoodSelf.bmp,S.bmp,Goodself,good,self,Yes,k,,,,k,1,376
6218,1,22,right,male,7,,72,NormalSelf.bmp,S.bmp,Goodself,normal,self,No,m,,,,m,1,348
6218,1,22,right,male,7,,73,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,432
6218,1,22,right,male,7,,74,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,380
6218,1,22,right,male,7,,75,GoodOther.bmp,Tra.bmp,Goodother,good,other,Yes,k,,,,k,1,369
