Subject,Age,Handedness,Sex,BlockList.Sample,SubTrial,Label,Target,Shape,YesNoResp,Target.CRESP,Target.RESP,Target.ACC,Target.RT
1158,19,right,female,2,54,恶人,T.bmp,Bad,Yes,m,m,1,405
1158,19,right,female,2,55,恶人,S.bmp,Good,No,n,n,1,691
1158,19,right,female,2,56,常人,T.bmp,Bad,No,n,m,0,370
1158,19,right,female,2,57,善人,T.bmp,Bad,No,n,m,0,1074
1158,19,right,female,2,58,常人,S.bmp,Good,No,n,,0,0
1158,19,right,female,2,59,恶人,T.bmp,Bad,Yes,m,m,1,545
1158,19,right,female,2,60,善人,S.bmp,Good,Yes,m,m,1,339
1158,19,right,female,3,1,常人,S.bmp,Good,No,n,m,0,471
1158,19,right,female,3,2,善人,S.bmp,Good,Yes,m,m,1,416
1158,19,right,female,3,3,恶人,S.bmp,Good,No,n,n,1,285
1158,19,right,female,3,4,善人,T.bmp,Bad,No,n,m,0,419
1158,19,right,female,3,5,善人,C.bmp,Normal,No,n,m,0,668
1158,19,right,female,3,6,恶人,C.bmp,Normal,No,n,n,1,423
1158,19,right,female,3,7,常人,C.bmp,Normal,Yes,m,n,0,481
1158,19,right,female,3,8,恶人,T.bmp,Bad,Yes,m,n,0,464
1158,19,right,female,3,9,常人,C.bmp,Normal,Yes,m,m,1,410
1158,19,right,female,3,10,常人,T.bmp,Bad,No,n,n,1,430
1158,19,right,female,3,11,恶人,T.bmp,Bad,Yes,m,n,0,413
1158,19,right,female,3,12,善人,S.bmp,Good,Yes,m,n,0,395
1158,19,right,female,3,13,恶人,T.bmp,Bad,Yes,m,m,1,504
1158,19,right,female,3,14,常人,T.bmp,Bad,No,n,n,1,373
1158,19,right,female,3,15,善人,C.bmp,Normal,No,n,m,0,355
1158,19,right,female,3,16,常人,C.bmp,Normal,Yes,m,n,0,452
1158,19,right,female,3,17,常人,S.bmp,Good,No,n,m,0,435
1158,19,right,female,3,18,恶人,T.bmp,Bad,Yes,m,m,1,722
1158,19,right,female,3,19,常人,C.bmp,Normal,Yes,m,m,1,362
1158,19,right,female,3,20,善人,S.bmp,Good,Yes,m,n,0,383
1158,19,right,female,3,21,善人,T.bmp,Bad,No,n,m,0,670
1158,19,right,female,3,22,善人,S.bmp,Good,Yes,m,m,1,387
1158,19,right,female,3,23,恶人,S.bmp,Good,No,n,n,1,255
1158,19,right,female,3,24,恶人,C.bmp,Normal,No,n,n,1,390
1158,19,right,female,3,25,恶人,T.bmp,Bad,Yes,m,m,1,258
1158,19,right,female,3,26,恶人,T.bmp,Bad,Yes,m,m,1,355
1158,19,right,female,3,27,常人,T.bmp,Bad,No,n,,0,0
1158,19,right,female,3,28,善人,S.bmp,Good,Yes,m,n,0,320
1158,19,right,female,3,29,恶人,C.bmp,Normal,No,n,n,1,454
1158,19,right,female,3,30,恶人,S.bmp,Good,No,n,m,0,286
1158,19,right,female,3,31,常人,C.bmp,Normal,Yes,m,n,0,279
1158,19,right,female,3,32,常人,S.bmp,Good,No,n,m,0,386
1158,19,right,female,3,33,善人,T.bmp,Bad,No,n,m,0,292
1158,19,right,female,3,34,善人,C.bmp,Normal,No,n,n,1,313
1158,19,right,female,3,35,善人,S.bmp,Good,Yes,m,m,1,295
1158,19,right,female,3,36,常人,C.bmp,Normal,Yes,m,n,0,326
1158,19,right,female,3,37,善人,T.bmp,Bad,No,n,m,0,319
1158,19,right,female,3,38,善人,S.bmp,Good,Yes,m,n,0,455
1158,19,right,female,3,39,常人,C.bmp,Normal,Yes,m,n,0,399
1158,19,right,female,3,40,善人,C.bmp,Normal,No,n,m,0,382
1158,19,right,female,3,41,常人,C.bmp,Normal,Yes,m,m,1,364
1158,19,right,female,3,42,恶人,T.bmp,Bad,Yes,m,n,0,271
1158,19,right,female,3,43,恶人,S.bmp,Good,No,n,m,0,443
1158,19,right,female,3,44,恶人,T.bmp,Bad,Yes,m,m,1,464
1158,19,right,female,3,45,常人,T.bmp,Bad,No,n,n,1,408
1158,19,right,female,3,46,善人,S.bmp,Good,Yes,m,m,1,316
1158,19,right,female,3,47,常人,S.bmp,Good,No,n,n,1,374
1158,19,right,female,3,48,恶人,C.bmp,Normal,No,n,m,0,319
1158,19,right,female,3,49,常人,C.bmp,Normal,Yes,m,n,0,426
1158,19,right,female,3,50,恶人,S.bmp,Good,No,n,m,0,484
1158,19,right,female,3,51,恶人,T.bmp,Bad,Yes,m,n,0,467
1158,19,right,female,3,52,恶人,C.bmp,Normal,No,n,n,1,943
1158,19,right,female,3,53,善人,C.bmp,Normal,No,n,m,0,633
1158,19,right,female,3,54,常人,S.bmp,Good,No,n,n,1,882
1158,19,right,female,3,55,善人,S.bmp,Good,Yes,m,n,0,449
1158,19,right,female,3,56,常人,T.bmp,Bad,No,n,m,0,356
1158,19,right,female,3,57,善人,S.bmp,Good,Yes,m,m,1,604
1158,19,right,female,3,58,常人,C.bmp,Normal,Yes,m,n,0,397
1158,19,right,female,3,59,恶人,T.bmp,Bad,Yes,m,m,1,417
1158,19,right,female,3,60,善人,T.bmp,Bad,No,n,n,1,286
1158,19,right,female,4,1,恶人,T.bmp,Bad,Yes,m,,0,0
1158,19,right,female,4,2,善人,T.bmp,Bad,No,n,,0,0
1158,19,right,female,4,3,常人,S.bmp,Good,No,n,m,0,678
1158,19,right,female,4,4,恶人,S.bmp,Good,No,n,m,0,405
1158,19,right,female,4,5,常人,C.bmp,Normal,Yes,m,n,0,539
1158,19,right,female,4,6,善人,S.bmp,Good,Yes,m,n,0,381
1158,19,right,female,4,7,善人,C.bmp,Normal,No,n,n,1,477
1158,19,right,female,4,8,善人,S.bmp,Good,Yes,m,m,1,802
1158,19,right,female,4,9,常人,T.bmp,Bad,No,n,n,1,443
1158,19,right,female,4,10,恶人,T.bmp,Bad,Yes,m,m,1,691
1158,19,right,female,4,11,常人,C.bmp,Normal,Yes,m,n,0,419
1158,19,right,female,4,12,恶人,C.bmp,Normal,No,n,n,1,439
1158,19,right,female,4,13,善人,S.bmp,Good,Yes,m,m,1,422
1158,19,right,female,4,14,恶人,C.bmp,Normal,No,n,n,1,404
1158,19,right,female,4,15,善人,T.bmp,Bad,No,n,m,0,311
1158,19,right,female,4,16,常人,T.bmp,Bad,No,n,n,1,408
1158,19,right,female,4,17,善人,C.bmp,Normal,No,n,n,1,506
1158,19,right,female,4,18,常人,S.bmp,Good,No,n,m,0,299
1158,19,right,female,4,19,善人,S.bmp,Good,Yes,m,n,0,395
1158,19,right,female,4,20,常人,C.bmp,Normal,Yes,m,m,1,302
1158,19,right,female,4,21,常人,C.bmp,Normal,Yes,m,n,0,398
1158,19,right,female,4,22,恶人,T.bmp,Bad,Yes,m,m,1,533
1158,19,right,female,4,23,恶人,T.bmp,Bad,Yes,m,m,1,412
1158,19,right,female,4,24,恶人,S.bmp,Good,No,n,m,0,433
1158,19,right,female,4,25,恶人,C.bmp,Normal,No,n,,0,0
1158,19,right,female,4,26,善人,S.bmp,Good,Yes,m,m,1,437
1158,19,right,female,4,27,恶人,T.bmp,Bad,Yes,m,m,1,572
1158,19,right,female,4,28,恶人,T.bmp,Bad,Yes,m,m,1,516
1158,19,right,female,4,29,常人,C.bmp,Normal,Yes,m,m,1,613
1158,19,right,female,4,30,恶人,S.bmp,Good,No,n,n,1,899
1158,19,right,female,4,31,善人,C.bmp,Normal,No,n,m,0,437
1158,19,right,female,4,32,常人,C.bmp,Normal,Yes,m,n,0,572
1158,19,right,female,4,33,善人,S.bmp,Good,Yes,m,m,1,517
1158,19,right,female,4,34,常人,T.bmp,Bad,No,n,n,1,842
1158,19,right,female,4,35,善人,T.bmp,Bad,No,n,m,0,483
1158,19,right,female,4,36,常人,S.bmp,Good,No,n,m,0,465
1158,19,right,female,4,37,恶人,T.bmp,Bad,Yes,m,n,0,410
1158,19,right,female,4,38,恶人,S.bmp,Good,No,n,m,0,430
1158,19,right,female,4,39,善人,T.bmp,Bad,No,n,m,0,424
1158,19,right,female,4,40,常人,C.bmp,Normal,Yes,m,m,1,482
1158,19,right,female,4,41,常人,C.bmp,Normal,Yes,m,n,0,466
1158,19,right,female,4,42,善人,S.bmp,Good,Yes,m,m,1,497
1158,19,right,female,4,43,善人,C.bmp,Normal,No,n,n,1,632
1158,19,right,female,4,44,常人,S.bmp,Good,No,n,m,0,690
1158,19,right,female,4,45,恶人,T.bmp,Bad,Yes,m,m,1,673
1158,19,right,female,4,46,恶人,C.bmp,Normal,No,n,n,1,884
1158,19,right,female,4,47,常人,T.bmp,Bad,No,n,,0,0
1158,19,right,female,4,48,善人,S.bmp,Good,Yes,m,m,1,1039
1158,19,right,female,4,49,善人,S.bmp,Good,Yes,m,,0,0
1158,19,right,female,4,50,恶人,T.bmp,Bad,Yes,m,,0,0
1158,19,right,female,4,51,常人,S.bmp,Good,No,n,n,1,494
1158,19,right,female,4,52,恶人,C.bmp,Normal,No,n,m,0,526
1158,19,right,female,4,53,善人,T.bmp,Bad,No,n,,0,0
1158,19,right,female,4,54,恶人,S.bmp,Good,No,n,,0,0
1158,19,right,female,4,55,善人,C.bmp,Normal,No,n,m,0,360
1158,19,right,female,4,56,常人,C.bmp,Normal,Yes,m,n,0,267
1158,19,right,female,4,57,恶人,T.bmp,Bad,Yes,m,m,1,554
1158,19,right,female,4,58,常人,T.bmp,Bad,No,n,n,1,917
1158,19,right,female,4,59,常人,C.bmp,Normal,Yes,m,m,1,634
1158,19,right,female,4,60,善人,S.bmp,Good,Yes,m,n,0,427
1158,19,right,female,5,1,善人,S.bmp,Good,Yes,m,m,1,589
1158,19,right,female,5,2,善人,T.bmp,Bad,No,n,n,1,649
1158,19,right,female,5,3,恶人,C.bmp,Normal,No,n,m,0,518
1158,19,right,female,5,4,恶人,S.bmp,Good,No,n,m,0,501
1158,19,right,female,5,5,善人,S.bmp,Good,Yes,m,m,1,863
1158,19,right,female,5,6,常人,S.bmp,Good,No,n,n,1,884
1158,19,right,female,5,7,常人,C.bmp,Normal,Yes,m,n,0,943
1158,19,right,female,5,8,常人,T.bmp,Bad,No,n,n,1,974
1158,19,right,female,5,9,恶人,T.bmp,Bad,Yes,m,m,1,843
1158,19,right,female,5,10,常人,C.bmp,Normal,Yes,m,n,0,902
1158,19,right,female,5,11,善人,C.bmp,Normal,No,n,n,1,923
1158,19,right,female,5,12,恶人,T.bmp,Bad,Yes,m,m,1,602
1158,19,right,female,5,13,常人,C.bmp,Normal,Yes,m,n,0,889
1158,19,right,female,5,14,常人,T.bmp,Bad,No,n,m,0,606
1158,19,right,female,5,15,恶人,T.bmp,Bad,Yes,m,m,1,589
1158,19,right,female,5,16,常人,S.bmp,Good,No,n,n,1,837
1158,19,right,female,5,17,恶人,T.bmp,Bad,Yes,m,m,1,706
1158,19,right,female,5,18,恶人,S.bmp,Good,No,n,n,1,654
1158,19,right,female,5,19,常人,C.bmp,Normal,Yes,m,m,1,635
1158,19,right,female,5,20,善人,T.bmp,Bad,No,n,m,0,542
1158,19,right,female,5,21,善人,C.bmp,Normal,No,n,m,0,535
1158,19,right,female,5,22,善人,S.bmp,Good,Yes,m,n,0,566
1158,19,right,female,5,23,善人,S.bmp,Good,Yes,m,m,1,587
1158,19,right,female,5,24,恶人,C.bmp,Normal,No,n,n,1,646
1158,19,right,female,5,25,恶人,T.bmp,Bad,Yes,m,m,1,705
1158,19,right,female,5,26,恶人,T.bmp,Bad,Yes,m,n,0,498
1158,19,right,female,5,27,常人,C.bmp,Normal,Yes,m,m,1,406
1158,19,right,female,5,28,常人,S.bmp,Good,No,n,m,0,427
1158,19,right,female,5,29,常人,C.bmp,Normal,Yes,m,m,1,485
1158,19,right,female,5,30,常人,T.bmp,Bad,No,n,m,0,279
1158,19,right,female,5,31,善人,C.bmp,Normal,No,n,n,1,679
1158,19,right,female,5,32,善人,S.bmp,Good,Yes,m,m,1,738
1158,19,right,female,5,33,善人,T.bmp,Bad,No,n,n,1,921
1158,19,right,female,5,34,善人,S.bmp,Good,Yes,m,m,1,486
1158,19,right,female,5,35,恶人,S.bmp,Good,No,n,m,0,508
1158,19,right,female,5,36,恶人,C.bmp,Normal,No,n,n,1,757
1158,19,right,female,5,37,常人,T.bmp,Bad,No,n,n,1,436
1158,19,right,female,5,38,常人,C.bmp,Normal,Yes,m,m,1,419
1158,19,right,female,5,39,善人,T.bmp,Bad,No,n,n,1,364
1158,19,right,female,5,40,善人,S.bmp,Good,Yes,m,m,1,346
1158,19,right,female,5,41,善人,C.bmp,Normal,No,n,n,1,481
1158,19,right,female,5,42,恶人,T.bmp,Bad,Yes,m,m,1,426
1158,19,right,female,5,43,善人,S.bmp,Good,Yes,m,n,0,458
1158,19,right,female,5,44,恶人,C.bmp,Normal,No,n,m,0,555
1158,19,right,female,5,45,常人,C.bmp,Normal,Yes,m,n,0,576
1158,19,right,female,5,46,恶人,T.bmp,Bad,Yes,m,m,1,749
1158,19,right,female,5,47,恶人,S.bmp,Good,No,n,m,0,504
1158,19,right,female,5,48,常人,S.bmp,Good,No,n,m,0,488
1158,19,right,female,5,49,常人,C.bmp,Normal,Yes,m,n,0,357
1158,19,right,female,5,50,常人,C.bmp,Normal,Yes,m,n,0,454
1158,19,right,female,5,51,善人,S.bmp,Good,Yes,m,m,1,447
1158,19,right,female,5,52,常人,T.bmp,Bad,No,n,m,0,407
1158,19,right,female,5,53,善人,C.bmp,Normal,No,n,m,0,618
1158,19,right,female,5,54,恶人,C.bmp,Normal,No,n,n,1,639
1158,19,right,female,5,55,善人,T.bmp,Bad,No,n,m,0,546
1158,19,right,female,5,56,恶人,T.bmp,Bad,Yes,m,,0,0
1158,19,right,female,5,57,恶人,T.bmp,Bad,Yes,m,m,1,549
1158,19,right,female,5,58,善人,S.bmp,Good,Yes,m,n,0,494
1158,19,right,female,5,59,常人,S.bmp,Good,No,n,m,0,705
1158,19,right,female,5,60,恶人,S.bmp,Good,No,n,n,1,954
1158,19,right,female,6,1,善人,S.bmp,Good,Yes,m,m,1,624
1158,19,right,female,6,2,恶人,C.bmp,Normal,No,n,n,1,493
1158,19,right,female,6,3,善人,S.bmp,Good,Yes,m,m,1,362
1158,19,right,female,6,4,恶人,S.bmp,Good,No,n,n,1,421
1158,19,right,female,6,5,恶人,T.bmp,Bad,Yes,m,m,1,329
1158,19,right,female,6,6,恶人,T.bmp,Bad,Yes,m,n,0,388
1158,19,right,female,6,7,善人,C.bmp,Normal,No,n,n,1,864
1158,19,right,female,6,8,常人,S.bmp,Good,No,n,m,0,771
1158,19,right,female,6,9,善人,T.bmp,Bad,No,n,m,0,489
1158,19,right,female,6,10,常人,T.bmp,Bad,No,n,n,1,586
1158,19,right,female,6,11,常人,C.bmp,Normal,Yes,m,n,0,682
1158,19,right,female,6,12,常人,C.bmp,Normal,Yes,m,m,1,477
1158,19,right,female,6,13,常人,S.bmp,Good,No,n,n,1,461
1158,19,right,female,6,14,善人,C.bmp,Normal,No,n,m,0,595
1158,19,right,female,6,15,常人,T.bmp,Bad,No,n,n,1,806
1158,19,right,female,6,16,恶人,S.bmp,Good,No,n,m,0,485
1158,19,right,female,6,17,善人,S.bmp,Good,Yes,m,m,1,848
1158,19,right,female,6,18,善人,T.bmp,Bad,No,n,n,1,641
1158,19,right,female,6,19,恶人,T.bmp,Bad,Yes,m,m,1,396
1158,19,right,female,6,20,常人,C.bmp,Normal,Yes,m,m,1,683
1158,19,right,female,6,21,恶人,T.bmp,Bad,Yes,m,m,1,704
1158,19,right,female,6,22,善人,S.bmp,Good,Yes,m,m,1,839
1158,19,right,female,6,23,常人,C.bmp,Normal,Yes,m,n,0,822
1158,19,right,female,6,24,恶人,C.bmp,Normal,No,n,m,0,463
1158,19,right,female,6,25,常人,S.bmp,Good,No,n,m,0,636
1158,19,right,female,6,26,常人,C.bmp,Normal,Yes,m,m,1,743
1158,19,right,female,6,27,常人,C.bmp,Normal,Yes,m,n,0,726
1158,19,right,female,6,28,善人,C.bmp,Normal,No,n,m,0,595
1158,19,right,female,6,29,恶人,T.bmp,Bad,Yes,m,m,1,693
1158,19,right,female,6,30,恶人,S.bmp,Good,No,n,n,1,600
1158,19,right,female,6,31,常人,T.bmp,Bad,No,n,m,0,659
1158,19,right,female,6,32,善人,S.bmp,Good,Yes,m,m,1,718
1158,19,right,female,6,33,恶人,C.bmp,Normal,No,n,n,1,739
1158,19,right,female,6,34,善人,S.bmp,Good,Yes,m,m,1,760
1158,19,right,female,6,35,恶人,T.bmp,Bad,Yes,m,n,0,553
1158,19,right,female,6,36,善人,T.bmp,Bad,No,n,m,0,688
1158,19,right,female,6,37,常人,T.bmp,Bad,No,n,n,1,898
1158,19,right,female,6,38,恶人,C.bmp,Normal,No,n,n,1,844
1158,19,right,female,6,39,恶人,T.bmp,Bad,Yes,m,m,1,713
1158,19,right,female,6,40,常人,S.bmp,Good,No,n,m,0,544
1158,19,right,female,6,41,善人,C.bmp,Normal,No,n,n,1,869
1158,19,right,female,6,42,善人,S.bmp,Good,Yes,m,m,1,662
1158,19,right,female,6,43,常人,C.bmp,Normal,Yes,m,n,0,569
1158,19,right,female,6,44,恶人,S.bmp,Good,No,n,n,1,742
1158,19,right,female,6,45,恶人,T.bmp,Bad,Yes,m,m,1,725
1158,19,right,female,6,46,善人,T.bmp,Bad,No,n,,0,0
1158,19,right,female,6,47,善人,S.bmp,Good,Yes,m,m,1,855
1158,19,right,female,6,48,常人,C.bmp,Normal,Yes,m,n,0,686
1158,19,right,female,6,49,恶人,S.bmp,Good,No,n,m,0,593
1158,19,right,female,6,50,常人,C.bmp,Normal,Yes,m,,0,0
1158,19,right,female,6,51,恶人,T.bmp,Bad,Yes,m,m,1,655
1158,19,right,female,6,52,善人,S.bmp,Good,Yes,m,m,1,752
1158,19,right,female,6,53,常人,T.bmp,Bad,No,n,,0,0
1158,19,right,female,6,54,善人,C.bmp,Normal,No,n,m,0,567
1158,19,right,female,6,55,常人,C.bmp,Normal,Yes,m,m,1,474
1158,19,right,female,6,56,恶人,T.bmp,Bad,Yes,m,n,0,609
1158,19,right,female,6,57,善人,T.bmp,Bad,No,n,m,0,972
1158,19,right,female,6,58,恶人,C.bmp,Normal,No,n,m,0,614
1158,19,right,female,6,59,善人,S.bmp,Good,Yes,m,m,1,711
1158,19,right,female,6,60,常人,S.bmp,Good,No,n,n,1,514
1159,21,right,female,,1,常人,S.bmp,Normal,Yes,n,,0,0
1159,21,right,female,,2,善人,T.bmp,Good,Yes,n,,0,0
1159,21,right,female,,3,善人,T.bmp,Good,Yes,n,,0,0
1159,21,right,female,,4,常人,C.bmp,Bad,No,m,,0,0
1159,21,right,female,,5,善人,S.bmp,Normal,No,m,,0,0
1159,21,right,female,,6,恶人,C.bmp,Bad,Yes,n,,0,0
1159,21,right,female,,7,常人,T.bmp,Good,No,m,n,0,71
1159,21,right,female,,8,恶人,C.bmp,Bad,Yes,n,,0,0
1159,21,right,female,,9,恶人,T.bmp,Good,No,m,,0,0
1159,21,right,female,,10,善人,C.bmp,Bad,No,m,n,0,1000
1159,21,right,female,,11,常人,S.bmp,Normal,Yes,n,,0,0
1159,21,right,female,,12,恶人,S.bmp,Normal,No,m,,0,0
1159,21,right,female,,13,恶人,C.bmp,Bad,Yes,n,m,0,374
1159,21,right,female,,14,常人,S.bmp,Normal,Yes,n,m,0,346
1159,21,right,female,,15,常人,C.bmp,Bad,No,m,n,0,345
1159,21,right,female,,16,常人,S.bmp,Normal,Yes,n,,0,0
1159,21,right,female,,17,恶人,T.bmp,Good,No,m,n,0,355
1159,21,right,female,,18,善人,T.bmp,Good,Yes,n,m,0,316
1159,21,right,female,,19,恶人,S.bmp,Normal,No,m,m,1,403
1159,21,right,female,,20,善人,T.bmp,Good,Yes,n,,0,0
1159,21,right,female,,21,善人,S.bmp,Normal,No,m,,0,0
1159,21,right,female,,22,恶人,C.bmp,Bad,Yes,n,,0,0
1159,21,right,female,,23,善人,C.bmp,Bad,No,m,,0,0
1159,21,right,female,,24,常人,T.bmp,Good,No,m,m,1,227
1159,21,right,female,,25,善人,S.bmp,Normal,No,m,m,1,232
1159,21,right,female,,26,善人,C.bmp,Bad,No,m,,0,0
1159,21,right,female,,27,常人,C.bmp,Bad,No,m,,0,0
1159,21,right,female,,28,常人,T.bmp,Good,No,m,m,1,346
1159,21,right,female,,29,常人,S.bmp,Normal,Yes,n,,0,0
1159,21,right,female,,30,善人,T.bmp,Good,Yes,n,,0,0
1159,21,right,female,,31,常人,S.bmp,Normal,Yes,n,m,0,459
1159,21,right,female,,32,善人,T.bmp,Good,Yes,n,m,0,382
1159,21,right,female,,33,恶人,C.bmp,Bad,Yes,n,m,0,497
1159,21,right,female,,34,恶人,C.bmp,Bad,Yes,n,n,1,382
1159,21,right,female,,35,恶人,S.bmp,Normal,No,m,n,0,420
1159,21,right,female,,36,恶人,T.bmp,Good,No,m,n,0,381
1159,21,right,female,,37,恶人,S.bmp,Normal,No,m,m,1,239
1159,21,right,female,,38,善人,C.bmp,Bad,No,m,m,1,393
1159,21,right,female,,39,善人,S.bmp,Normal,No,m,,0,0
1159,21,right,female,,40,恶人,T.bmp,Good,No,m,m,1,661
1159,21,right,female,,41,常人,T.bmp,Good,No,m,,0,0
1159,21,right,female,,42,常人,C.bmp,Bad,No,m,m,1,545
1159,21,right,female,,43,常人,S.bmp,Normal,Yes,n,,0,0
1159,21,right,female,,44,恶人,C.bmp,Bad,Yes,n,,0,0
1159,21,right,female,,45,恶人,C.bmp,Bad,Yes,n,m,0,390
1159,21,right,female,,46,常人,S.bmp,Normal,Yes,n,m,0,389
1159,21,right,female,,47,善人,T.bmp,Good,Yes,n,m,0,389
1159,21,right,female,,48,善人,T.bmp,Good,Yes,n,m,0,389
1159,21,right,female,,49,善人,T.bmp,Good,Yes,n,m,0,263
1159,21,right,female,,50,善人,C.bmp,Bad,No,m,m,1,377
1159,21,right,female,,51,常人,C.bmp,Bad,No,m,m,1,377
1159,21,right,female,,52,恶人,C.bmp,Bad,Yes,n,m,0,837
1159,21,right,female,,53,恶人,S.bmp,Normal,No,m,m,1,377
1159,21,right,female,,54,善人,T.bmp,Good,Yes,n,m,0,454
1159,21,right,female,,55,恶人,T.bmp,Good,No,m,m,1,376
1159,21,right,female,,56,善人,S.bmp,Normal,No,m,m,1,376
1159,21,right,female,,57,常人,T.bmp,Good,No,m,m,1,337
1159,21,right,female,,58,常人,S.bmp,Normal,Yes,n,m,0,260
1159,21,right,female,,59,恶人,C.bmp,Bad,Yes,n,m,0,297
1159,21,right,female,,60,常人,S.bmp,Normal,Yes,n,m,0,376
1159,21,right,female,1,1,善人,T.bmp,Good,Yes,n,m,0,249
1159,21,right,female,1,2,恶人,T.bmp,Good,No,m,n,0,363
1159,21,right,female,1,3,常人,S.bmp,Normal,Yes,n,m,0,363
1159,21,right,female,1,4,恶人,C.bmp,Bad,Yes,n,n,1,286
1159,21,right,female,1,5,善人,C.bmp,Bad,No,m,m,1,401
1159,21,right,female,1,6,恶人,C.bmp,Bad,Yes,n,m,0,362
1159,21,right,female,1,7,恶人,S.bmp,Normal,No,m,m,1,285
1159,21,right,female,1,8,常人,S.bmp,Normal,Yes,n,m,0,361
1159,21,right,female,1,9,常人,C.bmp,Bad,No,m,m,1,514
1159,21,right,female,1,10,善人,T.bmp,Good,Yes,n,m,0,399
1159,21,right,female,1,11,常人,T.bmp,Good,No,m,n,0,398
1159,21,right,female,1,12,善人,S.bmp,Normal,No,m,,0,0
1159,21,right,female,1,13,常人,S.bmp,Normal,Yes,n,n,1,946
1159,21,right,female,1,14,善人,T.bmp,Good,Yes,n,n,1,524
1159,21,right,female,1,15,常人,C.bmp,Bad,No,m,n,0,332
1159,21,right,female,1,16,常人,S.bmp,Normal,Yes,n,m,0,370
1159,21,right,female,1,17,恶人,C.bmp,Bad,Yes,n,n,1,216
1159,21,right,female,1,18,恶人,S.bmp,Normal,No,m,m,1,254
1159,21,right,female,1,19,善人,S.bmp,Normal,No,m,n,0,330
1159,21,right,female,1,20,恶人,T.bmp,Good,No,m,m,1,253
1159,21,right,female,1,21,恶人,C.bmp,Bad,Yes,n,m,0,291
1159,21,right,female,1,22,善人,C.bmp,Bad,No,m,m,1,598
1159,21,right,female,1,23,常人,T.bmp,Good,No,m,m,1,789
1159,21,right,female,1,24,善人,T.bmp,Good,Yes,n,m,0,367
1159,21,right,female,1,25,常人,T.bmp,Good,No,m,m,1,290
1159,21,right,female,1,26,善人,T.bmp,Good,Yes,n,m,0,328
1159,21,right,female,1,27,善人,T.bmp,Good,Yes,n,m,0,404
1159,21,right,female,1,28,恶人,S.bmp,Normal,No,m,m,1,366
1159,21,right,female,1,29,恶人,C.bmp,Bad,Yes,n,m,0,289
1159,21,right,female,1,30,恶人,C.bmp,Bad,Yes,n,m,0,289
1159,21,right,female,1,31,常人,S.bmp,Normal,Yes,n,n,1,376
1159,21,right,female,1,32,常人,C.bmp,Bad,No,m,n,0,414
1159,21,right,female,1,33,善人,C.bmp,Bad,No,m,n,0,414
1159,21,right,female,1,34,恶人,T.bmp,Good,No,m,n,0,337
1159,21,right,female,1,35,善人,S.bmp,Normal,No,m,n,0,309
1159,21,right,female,1,36,常人,S.bmp,Normal,Yes,n,m,0,349
1159,21,right,female,1,37,常人,C.bmp,Bad,No,m,m,1,234
1159,21,right,female,1,38,善人,C.bmp,Bad,No,m,m,1,272
1159,21,right,female,1,39,善人,T.bmp,Good,Yes,n,m,0,310
1159,21,right,female,1,40,恶人,C.bmp,Bad,Yes,n,n,1,424
1159,21,right,female,1,41,善人,S.bmp,Normal,No,m,n,0,385
1159,21,right,female,1,42,常人,S.bmp,Normal,Yes,n,n,1,347
1159,21,right,female,1,43,常人,S.bmp,Normal,Yes,n,n,1,308
1159,21,right,female,1,44,善人,T.bmp,Good,Yes,n,n,1,346
1159,21,right,female,1,45,常人,T.bmp,Good,No,m,m,1,269
1159,21,right,female,1,46,恶人,S.bmp,Normal,No,m,n,0,270
1159,21,right,female,1,47,恶人,T.bmp,Good,No,m,n,0,231
1159,21,right,female,1,48,恶人,C.bmp,Bad,Yes,n,n,1,269
1159,21,right,female,1,49,善人,T.bmp,Good,Yes,n,m,0,307
1159,21,right,female,1,50,常人,C.bmp,Bad,No,m,n,0,268
1159,21,right,female,1,51,常人,S.bmp,Normal,Yes,n,n,1,229
1159,21,right,female,1,52,善人,S.bmp,Normal,No,m,n,0,267
1159,21,right,female,1,53,常人,S.bmp,Normal,Yes,n,n,1,267
1159,21,right,female,1,54,恶人,S.bmp,Normal,No,m,m,1,305
1159,21,right,female,1,55,常人,T.bmp,Good,No,m,n,0,305
1159,21,right,female,1,56,恶人,C.bmp,Bad,Yes,n,m,0,266
1159,21,right,female,1,57,恶人,T.bmp,Good,No,m,n,0,304
1159,21,right,female,1,58,恶人,C.bmp,Bad,Yes,n,n,1,227
1159,21,right,female,1,59,善人,T.bmp,Good,Yes,n,m,0,314
1159,21,right,female,1,60,善人,C.bmp,Bad,No,m,m,1,247
1159,21,right,female,2,1,善人,T.bmp,Good,Yes,n,m,0,411
1159,21,right,female,2,2,常人,S.bmp,Normal,Yes,n,n,1,383
1159,21,right,female,2,3,善人,T.bmp,Good,Yes,n,n,1,536
1159,21,right,female,2,4,恶人,T.bmp,Good,No,m,m,1,306
1159,21,right,female,2,5,常人,S.bmp,Normal,Yes,n,m,0,267
1159,21,right,female,2,6,善人,C.bmp,Bad,No,m,n,0,305
1159,21,right,female,2,7,恶人,S.bmp,Normal,No,m,n,0,228
1159,21,right,female,2,8,恶人,C.bmp,Bad,Yes,n,m,0,266
1159,21,right,female,2,9,恶人,C.bmp,Bad,Yes,n,,0,0
1159,21,right,female,2,10,常人,C.bmp,Bad,No,m,n,0,342
1159,21,right,female,2,11,善人,S.bmp,Normal,No,m,m,1,341
