Subject,Age,Handedness,Sex,BlockList.Sample,SubTrial,Label,Target,Shape,YesNoResp,Target.CRESP,Target.RESP,Target.ACC,Target.RT
14,18,right,female,5,49,恶人,C.bmp,Bad,Yes,m,m,1,894
14,18,right,female,5,50,常人,S.bmp,Good,No,n,m,0,570
14,18,right,female,5,51,常人,C.bmp,Bad,No,n,n,1,670
14,18,right,female,5,52,善人,T.bmp,Normal,No,n,m,0,531
14,18,right,female,5,53,恶人,C.bmp,Bad,Yes,m,m,1,788
14,18,right,female,5,54,恶人,S.bmp,Good,No,n,n,1,844
14,18,right,female,5,55,恶人,T.bmp,Normal,No,n,n,1,661
14,18,right,female,5,56,善人,C.bmp,Bad,No,n,n,1,793
14,18,right,female,5,57,善人,S.bmp,Good,Yes,m,m,1,621
14,18,right,female,5,58,善人,S.bmp,Good,Yes,m,m,1,662
14,18,right,female,5,59,常人,T.bmp,Normal,Yes,m,m,1,761
14,18,right,female,5,60,常人,T.bmp,Normal,Yes,m,m,1,536
14,18,right,female,6,1,恶人,S.bmp,Good,No,n,,0,0
14,18,right,female,6,2,善人,S.bmp,Good,Yes,m,m,1,742
14,18,right,female,6,3,善人,C.bmp,Bad,No,n,n,1,604
14,18,right,female,6,4,恶人,C.bmp,Bad,Yes,m,m,1,710
14,18,right,female,6,5,善人,S.bmp,Good,Yes,m,m,1,759
14,18,right,female,6,6,常人,C.bmp,Bad,No,n,n,1,1044
14,18,right,female,6,7,常人,S.bmp,Good,No,n,n,1,685
14,18,right,female,6,8,常人,T.bmp,Normal,Yes,m,m,1,713
14,18,right,female,6,9,恶人,T.bmp,Normal,No,n,n,1,570
14,18,right,female,6,10,常人,T.bmp,Normal,Yes,m,m,1,770
14,18,right,female,6,11,恶人,C.bmp,Bad,Yes,m,m,1,652
14,18,right,female,6,12,善人,T.bmp,Normal,No,n,n,1,754
14,18,right,female,6,13,常人,C.bmp,Bad,No,n,n,1,858
14,18,right,female,6,14,恶人,S.bmp,Good,No,n,n,1,736
14,18,right,female,6,15,常人,T.bmp,Normal,Yes,m,m,1,761
14,18,right,female,6,16,善人,S.bmp,Good,Yes,m,m,1,610
14,18,right,female,6,17,恶人,T.bmp,Normal,No,n,n,1,773
14,18,right,female,6,18,善人,S.bmp,Good,Yes,m,m,1,728
14,18,right,female,6,19,常人,T.bmp,Normal,Yes,m,m,1,813
14,18,right,female,6,20,常人,S.bmp,Good,No,n,n,1,658
14,18,right,female,6,21,恶人,C.bmp,Bad,Yes,m,m,1,742
14,18,right,female,6,22,善人,T.bmp,Normal,No,n,n,1,841
14,18,right,female,6,23,善人,C.bmp,Bad,No,n,n,1,846
14,18,right,female,6,24,恶人,C.bmp,Bad,Yes,m,m,1,670
14,18,right,female,6,25,善人,S.bmp,Good,Yes,m,m,1,588
14,18,right,female,6,26,善人,T.bmp,Normal,No,n,n,1,588
14,18,right,female,6,27,常人,T.bmp,Normal,Yes,m,m,1,686
14,18,right,female,6,28,恶人,T.bmp,Normal,No,n,,0,0
14,18,right,female,6,29,常人,T.bmp,Normal,Yes,m,,0,0
14,18,right,female,6,30,恶人,S.bmp,Good,No,n,,0,0
14,18,right,female,6,31,恶人,C.bmp,Bad,Yes,m,n,0,768
14,18,right,female,6,32,常人,C.bmp,Bad,No,n,n,1,832
14,18,right,female,6,33,恶人,C.bmp,Bad,Yes,m,,0,0
14,18,right,female,6,34,善人,S.bmp,Good,Yes,m,m,1,676
14,18,right,female,6,35,善人,C.bmp,Bad,No,n,n,1,631
14,18,right,female,6,36,常人,S.bmp,Good,No,n,n,1,927
14,18,right,female,6,37,恶人,S.bmp,Good,No,n,n,1,690
14,18,right,female,6,38,善人,T.bmp,Normal,No,n,n,1,782
14,18,right,female,6,39,善人,S.bmp,Good,Yes,m,m,1,548
14,18,right,female,6,40,善人,C.bmp,Bad,No,n,n,1,613
14,18,right,female,6,41,常人,S.bmp,Good,No,n,n,1,824
14,18,right,female,6,42,恶人,T.bmp,Normal,No,n,m,0,717
14,18,right,female,6,43,善人,S.bmp,Good,Yes,m,m,1,731
14,18,right,female,6,44,恶人,C.bmp,Bad,Yes,m,m,1,584
14,18,right,female,6,45,常人,C.bmp,Bad,No,n,n,1,637
14,18,right,female,6,46,恶人,C.bmp,Bad,Yes,m,m,1,655
14,18,right,female,6,47,常人,T.bmp,Normal,Yes,m,m,1,858
14,18,right,female,6,48,常人,T.bmp,Normal,Yes,m,m,1,593
14,18,right,female,6,49,善人,C.bmp,Bad,No,n,n,1,759
14,18,right,female,6,50,恶人,T.bmp,Normal,No,n,n,1,830
14,18,right,female,6,51,恶人,C.bmp,Bad,Yes,m,m,1,567
14,18,right,female,6,52,常人,S.bmp,Good,No,n,n,1,829
14,18,right,female,6,53,恶人,S.bmp,Good,No,n,n,1,637
14,18,right,female,6,54,善人,S.bmp,Good,Yes,m,m,1,621
14,18,right,female,6,55,恶人,C.bmp,Bad,Yes,m,m,1,967
14,18,right,female,6,56,善人,S.bmp,Good,Yes,m,m,1,629
14,18,right,female,6,57,常人,T.bmp,Normal,Yes,m,m,1,656
14,18,right,female,6,58,常人,C.bmp,Bad,No,n,n,1,758
14,18,right,female,6,59,常人,T.bmp,Normal,Yes,m,m,1,665
14,18,right,female,6,60,善人,T.bmp,Normal,No,n,n,1,608
15,19,right,male,,1,恶人,T.bmp,Bad,Yes,n,,0,0
15,19,right,male,,2,常人,S.bmp,Normal,Yes,n,,0,0
15,19,right,male,,3,恶人,T.bmp,Bad,Yes,n,,0,0
15,19,right,male,,4,善人,T.bmp,Bad,No,m,,0,0
15,19,right,male,,5,恶人,C.bmp,Good,No,m,,0,0
15,19,right,male,,6,善人,C.bmp,Good,Yes,n,,0,0
15,19,right,male,,7,常人,C.bmp,Good,No,m,,0,0
15,19,right,male,,8,恶人,S.bmp,Normal,No,m,,0,0
15,19,right,male,,9,善人,C.bmp,Good,Yes,n,,0,0
15,19,right,male,,10,常人,S.bmp,Normal,Yes,n,,0,0
15,19,right,male,,11,善人,S.bmp,Normal,No,m,,0,0
15,19,right,male,,12,常人,T.bmp,Bad,No,m,,0,0
15,19,right,male,,13,常人,S.bmp,Normal,Yes,n,n,1,365
15,19,right,male,,14,恶人,C.bmp,Good,No,m,m,1,342
15,19,right,male,,15,恶人,S.bmp,Normal,No,m,n,0,381
15,19,right,male,,16,常人,C.bmp,Good,No,m,n,0,286
15,19,right,male,,17,常人,S.bmp,Normal,Yes,n,m,0,382
15,19,right,male,,18,恶人,T.bmp,Bad,Yes,n,n,1,586
15,19,right,male,,19,善人,S.bmp,Normal,No,m,m,1,392
15,19,right,male,,20,善人,C.bmp,Good,Yes,n,n,1,457
15,19,right,male,,21,善人,C.bmp,Good,Yes,n,n,1,513
15,19,right,male,,22,恶人,T.bmp,Bad,Yes,n,m,0,570
15,19,right,male,,23,常人,T.bmp,Bad,No,m,,0,0
15,19,right,male,,24,善人,T.bmp,Bad,No,m,,0,0
15,19,right,male,1,1,善人,C.bmp,Good,Yes,n,n,1,396
15,19,right,male,1,2,常人,C.bmp,Good,No,m,m,1,650
15,19,right,male,1,3,恶人,T.bmp,Bad,Yes,n,n,1,516
15,19,right,male,1,4,恶人,T.bmp,Bad,Yes,n,n,1,487
15,19,right,male,1,5,善人,C.bmp,Good,Yes,n,n,1,707
15,19,right,male,1,6,善人,S.bmp,Normal,No,m,m,1,699
15,19,right,male,1,7,常人,T.bmp,Bad,No,m,m,1,861
15,19,right,male,1,8,常人,S.bmp,Normal,Yes,n,n,1,844
15,19,right,male,1,9,恶人,C.bmp,Good,No,m,n,0,632
15,19,right,male,1,10,常人,S.bmp,Normal,Yes,n,n,1,847
15,19,right,male,1,11,恶人,S.bmp,Normal,No,m,m,1,925
15,19,right,male,1,12,善人,T.bmp,Bad,No,m,m,1,864
15,19,right,male,1,13,善人,T.bmp,Bad,No,m,m,1,921
15,19,right,male,1,14,恶人,T.bmp,Bad,Yes,n,n,1,636
15,19,right,male,1,15,常人,T.bmp,Bad,No,m,m,1,659
15,19,right,male,1,16,善人,C.bmp,Good,Yes,n,n,1,813
15,19,right,male,1,17,恶人,T.bmp,Bad,Yes,n,n,1,772
15,19,right,male,1,18,常人,S.bmp,Normal,Yes,n,n,1,644
15,19,right,male,1,19,常人,C.bmp,Good,No,m,m,1,686
15,19,right,male,1,20,恶人,C.bmp,Good,No,m,m,1,727
15,19,right,male,1,21,常人,S.bmp,Normal,Yes,n,m,0,960
15,19,right,male,1,22,善人,C.bmp,Good,Yes,n,,0,0
15,19,right,male,1,23,恶人,S.bmp,Normal,No,m,m,1,799
15,19,right,male,1,24,善人,S.bmp,Normal,No,m,m,1,603
15,19,right,male,1,25,恶人,T.bmp,Bad,Yes,n,n,1,603
15,19,right,male,1,26,善人,S.bmp,Normal,No,m,m,1,606
15,19,right,male,1,27,恶人,T.bmp,Bad,Yes,n,n,1,1036
15,19,right,male,1,28,常人,S.bmp,Normal,Yes,n,,0,0
15,19,right,male,1,29,常人,T.bmp,Bad,No,m,m,1,872
15,19,right,male,1,30,常人,C.bmp,Good,No,m,m,1,707
15,19,right,male,1,31,恶人,C.bmp,Good,No,m,m,1,805
15,19,right,male,1,32,善人,C.bmp,Good,Yes,n,n,1,587
15,19,right,male,1,33,常人,S.bmp,Normal,Yes,n,n,1,775
15,19,right,male,1,34,善人,C.bmp,Good,Yes,n,n,1,764
15,19,right,male,1,35,善人,T.bmp,Bad,No,m,n,0,420
15,19,right,male,1,36,恶人,S.bmp,Normal,No,m,m,1,753
15,19,right,male,1,37,常人,T.bmp,Bad,No,m,n,0,829
15,19,right,male,1,38,善人,C.bmp,Good,Yes,n,n,1,881
15,19,right,male,1,39,恶人,T.bmp,Bad,Yes,n,n,1,607
15,19,right,male,1,40,常人,C.bmp,Good,No,m,n,0,1061
15,19,right,male,1,41,善人,T.bmp,Bad,No,m,m,1,971
15,19,right,male,1,42,善人,S.bmp,Normal,No,m,m,1,1005
15,19,right,male,1,43,常人,S.bmp,Normal,Yes,n,n,1,891
15,19,right,male,1,44,恶人,S.bmp,Normal,No,m,m,1,590
15,19,right,male,1,45,恶人,T.bmp,Bad,Yes,n,n,1,402
15,19,right,male,1,46,常人,S.bmp,Normal,Yes,n,n,1,903
15,19,right,male,1,47,恶人,C.bmp,Good,No,m,m,1,688
15,19,right,male,1,48,善人,C.bmp,Good,Yes,n,n,1,630
15,19,right,male,1,49,恶人,S.bmp,Normal,No,m,m,1,967
15,19,right,male,1,50,恶人,T.bmp,Bad,Yes,n,n,1,464
15,19,right,male,1,51,常人,S.bmp,Normal,Yes,n,m,0,567
15,19,right,male,1,52,常人,S.bmp,Normal,Yes,n,n,1,578
15,19,right,male,1,53,善人,T.bmp,Bad,No,m,m,1,797
15,19,right,male,1,54,常人,C.bmp,Good,No,m,n,0,647
15,19,right,male,1,55,恶人,C.bmp,Good,No,m,m,1,628
15,19,right,male,1,56,善人,S.bmp,Normal,No,m,,0,0
15,19,right,male,1,57,恶人,T.bmp,Bad,Yes,n,n,1,704
15,19,right,male,1,58,常人,T.bmp,Bad,No,m,m,1,821
15,19,right,male,1,59,善人,C.bmp,Good,Yes,n,n,1,616
15,19,right,male,1,60,善人,C.bmp,Good,Yes,n,n,1,555
15,19,right,male,2,1,常人,C.bmp,Good,No,m,n,0,537
15,19,right,male,2,2,恶人,S.bmp,Normal,No,m,m,1,607
15,19,right,male,2,3,善人,C.bmp,Good,Yes,n,n,1,598
15,19,right,male,2,4,善人,T.bmp,Bad,No,m,m,1,1019
15,19,right,male,2,5,恶人,T.bmp,Bad,Yes,n,n,1,396
15,19,right,male,2,6,常人,S.bmp,Normal,Yes,n,n,1,647
15,19,right,male,2,7,恶人,C.bmp,Good,No,m,m,1,639
15,19,right,male,2,8,善人,S.bmp,Normal,No,m,n,0,765
15,19,right,male,2,9,恶人,T.bmp,Bad,Yes,n,n,1,569
15,19,right,male,2,10,常人,T.bmp,Bad,No,m,m,1,767
15,19,right,male,2,11,善人,C.bmp,Good,Yes,n,n,1,886
15,19,right,male,2,12,常人,S.bmp,Normal,Yes,n,n,1,1009
15,19,right,male,2,13,常人,S.bmp,Normal,Yes,n,n,1,705
15,19,right,male,2,14,恶人,S.bmp,Normal,No,m,m,1,631
15,19,right,male,2,15,常人,C.bmp,Good,No,m,n,0,724
15,19,right,male,2,16,恶人,T.bmp,Bad,Yes,n,n,1,822
15,19,right,male,2,17,恶人,T.bmp,Bad,Yes,n,n,1,622
15,19,right,male,2,18,常人,S.bmp,Normal,Yes,n,n,1,874
15,19,right,male,2,19,善人,T.bmp,Bad,No,m,m,1,784
15,19,right,male,2,20,善人,C.bmp,Good,Yes,n,n,1,635
15,19,right,male,2,21,恶人,C.bmp,Good,No,m,m,1,654
15,19,right,male,2,22,善人,C.bmp,Good,Yes,n,n,1,959
15,19,right,male,2,23,常人,T.bmp,Bad,No,m,m,1,954
15,19,right,male,2,24,善人,S.bmp,Normal,No,m,m,1,796
15,19,right,male,2,25,恶人,C.bmp,Good,No,m,m,1,782
15,19,right,male,2,26,恶人,S.bmp,Normal,No,m,m,1,746
15,19,right,male,2,27,常人,S.bmp,Normal,Yes,n,n,1,855
15,19,right,male,2,28,常人,C.bmp,Good,No,m,,0,0
15,19,right,male,2,29,善人,C.bmp,Good,Yes,n,n,1,942
15,19,right,male,2,30,常人,T.bmp,Bad,No,m,m,1,777
15,19,right,male,2,31,善人,S.bmp,Normal,No,m,m,1,987
15,19,right,male,2,32,恶人,T.bmp,Bad,Yes,n,n,1,725
15,19,right,male,2,33,常人,S.bmp,Normal,Yes,n,n,1,878
15,19,right,male,2,34,善人,C.bmp,Good,Yes,n,n,1,711
15,19,right,male,2,35,善人,T.bmp,Bad,No,m,m,1,712
15,19,right,male,2,36,恶人,T.bmp,Bad,Yes,n,m,0,868
15,19,right,male,2,37,常人,C.bmp,Good,No,m,n,0,615
15,19,right,male,2,38,常人,S.bmp,Normal,Yes,n,,0,0
15,19,right,male,2,39,恶人,T.bmp,Bad,Yes,n,n,1,541
15,19,right,male,2,40,善人,C.bmp,Good,Yes,n,n,1,638
15,19,right,male,2,41,恶人,T.bmp,Bad,Yes,n,n,1,659
15,19,right,male,2,42,恶人,S.bmp,Normal,No,m,m,1,978
15,19,right,male,2,43,恶人,C.bmp,Good,No,m,m,1,898
15,19,right,male,2,44,善人,S.bmp,Normal,No,m,m,1,1010
15,19,right,male,2,45,常人,T.bmp,Bad,No,m,m,1,844
15,19,right,male,2,46,善人,C.bmp,Good,Yes,n,n,1,767
15,19,right,male,2,47,常人,S.bmp,Normal,Yes,n,n,1,737
15,19,right,male,2,48,善人,T.bmp,Bad,No,m,m,1,766
15,19,right,male,2,49,恶人,T.bmp,Bad,Yes,n,n,1,1037
15,19,right,male,2,50,善人,T.bmp,Bad,No,m,m,1,868
15,19,right,male,2,51,常人,T.bmp,Bad,No,m,m,1,806
15,19,right,male,2,52,常人,S.bmp,Normal,Yes,n,n,1,740
15,19,right,male,2,53,恶人,C.bmp,Good,No,m,m,1,875
15,19,right,male,2,54,常人,S.bmp,Normal,Yes,n,n,1,816
15,19,right,male,2,55,善人,C.bmp,Good,Yes,n,n,1,742
15,19,right,male,2,56,善人,C.bmp,Good,Yes,n,n,1,1048
15,19,right,male,2,57,恶人,T.bmp,Bad,Yes,n,n,1,863
15,19,right,male,2,58,善人,S.bmp,Normal,No,m,,0,0
15,19,right,male,2,59,常人,C.bmp,Good,No,m,,0,0
15,19,right,male,2,60,恶人,S.bmp,Normal,No,m,m,1,679
15,19,right,male,3,1,常人,T.bmp,Bad,No,m,m,1,834
15,19,right,male,3,2,恶人,S.bmp,Normal,No,m,m,1,688
15,19,right,male,3,3,善人,S.bmp,Normal,No,m,m,1,841
15,19,right,male,3,4,常人,S.bmp,Normal,Yes,n,n,1,755
15,19,right,male,3,5,常人,S.bmp,Normal,Yes,n,n,1,761
15,19,right,male,3,6,善人,T.bmp,Bad,No,m,m,1,728
15,19,right,male,3,7,善人,C.bmp,Good,Yes,n,n,1,653
15,19,right,male,3,8,恶人,T.bmp,Bad,Yes,n,m,0,761
15,19,right,male,3,9,恶人,C.bmp,Good,No,m,,0,0
15,19,right,male,3,10,恶人,T.bmp,Bad,Yes,n,m,0,781
15,19,right,male,3,11,常人,C.bmp,Good,No,m,,0,0
15,19,right,male,3,12,善人,C.bmp,Good,Yes,n,m,0,1036
15,19,right,male,3,13,恶人,C.bmp,Good,No,m,m,1,843
15,19,right,male,3,14,常人,T.bmp,Bad,No,m,m,1,786
15,19,right,male,3,15,常人,S.bmp,Normal,Yes,n,n,1,791
15,19,right,male,3,16,常人,S.bmp,Normal,Yes,n,n,1,1030
15,19,right,male,3,17,恶人,S.bmp,Normal,No,m,m,1,708
15,19,right,male,3,18,善人,C.bmp,Good,Yes,n,n,1,706
15,19,right,male,3,19,恶人,T.bmp,Bad,Yes,n,n,1,772
15,19,right,male,3,20,善人,T.bmp,Bad,No,m,m,1,769
15,19,right,male,3,21,恶人,T.bmp,Bad,Yes,n,n,1,677
15,19,right,male,3,22,常人,C.bmp,Good,No,m,n,0,801
15,19,right,male,3,23,善人,C.bmp,Good,Yes,n,n,1,582
15,19,right,male,3,24,善人,S.bmp,Normal,No,m,m,1,1024
15,19,right,male,3,25,善人,T.bmp,Bad,No,m,m,1,899
15,19,right,male,3,26,恶人,C.bmp,Good,No,m,m,1,804
15,19,right,male,3,27,恶人,T.bmp,Bad,Yes,n,n,1,841
15,19,right,male,3,28,常人,S.bmp,Normal,Yes,n,m,0,1072
15,19,right,male,3,29,恶人,S.bmp,Normal,No,m,m,1,933
15,19,right,male,3,30,恶人,T.bmp,Bad,Yes,n,n,1,752
15,19,right,male,3,31,善人,C.bmp,Good,Yes,n,n,1,895
15,19,right,male,3,32,常人,C.bmp,Good,No,m,m,1,683
15,19,right,male,3,33,常人,S.bmp,Normal,Yes,n,n,1,606
15,19,right,male,3,34,常人,T.bmp,Bad,No,m,m,1,918
15,19,right,male,3,35,善人,C.bmp,Good,Yes,n,n,1,794
15,19,right,male,3,36,善人,S.bmp,Normal,No,m,m,1,1059
15,19,right,male,3,37,恶人,T.bmp,Bad,Yes,n,n,1,858
15,19,right,male,3,38,恶人,S.bmp,Normal,No,m,m,1,920
15,19,right,male,3,39,善人,C.bmp,Good,Yes,n,n,1,735
15,19,right,male,3,40,常人,C.bmp,Good,No,m,n,0,928
15,19,right,male,3,41,善人,T.bmp,Bad,No,m,m,1,758
15,19,right,male,3,42,恶人,T.bmp,Bad,Yes,n,n,1,675
15,19,right,male,3,43,常人,S.bmp,Normal,Yes,n,m,0,821
15,19,right,male,3,44,善人,C.bmp,Good,Yes,n,n,1,1008
15,19,right,male,3,45,常人,T.bmp,Bad,No,m,m,1,744
15,19,right,male,3,46,恶人,C.bmp,Good,No,m,m,1,764
15,19,right,male,3,47,善人,S.bmp,Normal,No,m,n,0,664
15,19,right,male,3,48,常人,S.bmp,Normal,Yes,n,n,1,767
15,19,right,male,3,49,善人,C.bmp,Good,Yes,n,n,1,813
15,19,right,male,3,50,常人,C.bmp,Good,No,m,m,1,920
15,19,right,male,3,51,善人,T.bmp,Bad,No,m,m,1,955
15,19,right,male,3,52,恶人,C.bmp,Good,No,m,m,1,788
15,19,right,male,3,53,恶人,T.bmp,Bad,Yes,n,n,1,776
15,19,right,male,3,54,善人,C.bmp,Good,Yes,n,,0,0
15,19,right,male,3,55,常人,S.bmp,Normal,Yes,n,n,1,888
15,19,right,male,3,56,常人,T.bmp,Bad,No,m,m,1,776
15,19,right,male,3,57,恶人,S.bmp,Normal,No,m,m,1,796
15,19,right,male,3,58,恶人,T.bmp,Bad,Yes,n,n,1,728
15,19,right,male,3,59,善人,S.bmp,Normal,No,m,m,1,1042
15,19,right,male,3,60,常人,S.bmp,Normal,Yes,n,n,1,808
15,19,right,male,4,1,常人,S.bmp,Normal,Yes,n,n,1,654
15,19,right,male,4,2,恶人,C.bmp,Good,No,m,m,1,612
15,19,right,male,4,3,常人,T.bmp,Bad,No,m,m,1,715
15,19,right,male,4,4,恶人,S.bmp,Normal,No,m,m,1,641
15,19,right,male,4,5,恶人,T.bmp,Bad,Yes,n,n,1,625
15,19,right,male,4,6,恶人,T.bmp,Bad,Yes,n,n,1,586
15,19,right,male,4,7,善人,C.bmp,Good,Yes,n,n,1,562
15,19,right,male,4,8,善人,T.bmp,Bad,No,m,n,0,593
15,19,right,male,4,9,常人,S.bmp,Normal,Yes,n,n,1,675
15,19,right,male,4,10,常人,C.bmp,Good,No,m,m,1,672
15,19,right,male,4,11,善人,C.bmp,Good,Yes,n,n,1,625
15,19,right,male,4,12,善人,S.bmp,Normal,No,m,m,1,731
15,19,right,male,4,13,善人,T.bmp,Bad,No,m,n,0,701
15,19,right,male,4,14,常人,S.bmp,Normal,Yes,n,m,0,778
15,19,right,male,4,15,恶人,T.bmp,Bad,Yes,n,n,1,843
15,19,right,male,4,16,善人,C.bmp,Good,Yes,n,n,1,741
15,19,right,male,4,17,善人,S.bmp,Normal,No,m,m,1,813
15,19,right,male,4,18,常人,S.bmp,Normal,Yes,n,n,1,754
15,19,right,male,4,19,善人,C.bmp,Good,Yes,n,n,1,848
15,19,right,male,4,20,恶人,C.bmp,Good,No,m,m,1,676
15,19,right,male,4,21,常人,T.bmp,Bad,No,m,m,1,736
15,19,right,male,4,22,常人,C.bmp,Good,No,m,m,1,667
15,19,right,male,4,23,恶人,T.bmp,Bad,Yes,n,n,1,692
15,19,right,male,4,24,恶人,S.bmp,Normal,No,m,m,1,699
15,19,right,male,4,25,善人,C.bmp,Good,Yes,n,m,0,686
15,19,right,male,4,26,常人,S.bmp,Normal,Yes,n,n,1,663
15,19,right,male,4,27,恶人,T.bmp,Bad,Yes,n,n,1,948
15,19,right,male,4,28,常人,T.bmp,Bad,No,m,m,1,803
15,19,right,male,4,29,恶人,C.bmp,Good,No,m,m,1,738
15,19,right,male,4,30,常人,C.bmp,Good,No,m,m,1,684
15,19,right,male,4,31,恶人,S.bmp,Normal,No,m,m,1,858
15,19,right,male,4,32,恶人,T.bmp,Bad,Yes,n,n,1,774
15,19,right,male,4,33,善人,S.bmp,Normal,No,m,m,1,827
15,19,right,male,4,34,善人,T.bmp,Bad,No,m,m,1,994
15,19,right,male,4,35,善人,C.bmp,Good,Yes,n,n,1,754
15,19,right,male,4,36,常人,S.bmp,Normal,Yes,n,n,1,808
15,19,right,male,4,37,常人,T.bmp,Bad,No,m,m,1,752
15,19,right,male,4,38,善人,C.bmp,Good,Yes,n,n,1,894
15,19,right,male,4,39,恶人,T.bmp,Bad,Yes,n,n,1,804
15,19,right,male,4,40,恶人,C.bmp,Good,No,m,m,1,1017
15,19,right,male,4,41,恶人,S.bmp,Normal,No,m,m,1,777
15,19,right,male,4,42,善人,C.bmp,Good,Yes,n,n,1,833
15,19,right,male,4,43,常人,C.bmp,Good,No,m,n,0,848
15,19,right,male,4,44,善人,T.bmp,Bad,No,m,m,1,851
15,19,right,male,4,45,常人,S.bmp,Normal,Yes,n,n,1,654
15,19,right,male,4,46,常人,S.bmp,Normal,Yes,n,m,0,842
15,19,right,male,4,47,恶人,T.bmp,Bad,Yes,n,n,1,845
15,19,right,male,4,48,善人,S.bmp,Normal,No,m,m,1,896
15,19,right,male,4,49,善人,S.bmp,Normal,No,m,m,1,955
15,19,right,male,4,50,善人,C.bmp,Good,Yes,n,n,1,859
15,19,right,male,4,51,恶人,S.bmp,Normal,No,m,n,0,893
15,19,right,male,4,52,善人,T.bmp,Bad,No,m,m,1,987
15,19,right,male,4,53,常人,S.bmp,Normal,Yes,n,n,1,882
15,19,right,male,4,54,恶人,T.bmp,Bad,Yes,n,n,1,779
15,19,right,male,4,55,恶人,C.bmp,Good,No,m,m,1,732
15,19,right,male,4,56,常人,S.bmp,Normal,Yes,n,n,1,1046
15,19,right,male,4,57,善人,C.bmp,Good,Yes,n,n,1,861
15,19,right,male,4,58,常人,T.bmp,Bad,No,m,,0,0
15,19,right,male,4,59,恶人,T.bmp,Bad,Yes,n,,0,0
15,19,right,male,4,60,常人,C.bmp,Good,No,m,,0,0
15,19,right,male,5,1,善人,T.bmp,Bad,No,m,m,1,909
15,19,right,male,5,2,常人,C.bmp,Good,No,m,m,1,774
15,19,right,male,5,3,善人,C.bmp,Good,Yes,n,n,1,894
15,19,right,male,5,4,常人,S.bmp,Normal,Yes,n,n,1,685
15,19,right,male,5,5,恶人,C.bmp,Good,No,m,m,1,615
15,19,right,male,5,6,常人,S.bmp,Normal,Yes,n,n,1,608
15,19,right,male,5,7,恶人,S.bmp,Normal,No,m,m,1,773
15,19,right,male,5,8,恶人,T.bmp,Bad,Yes,n,n,1,640
15,19,right,male,5,9,恶人,T.bmp,Bad,Yes,n,n,1,604
15,19,right,male,5,10,善人,C.bmp,Good,Yes,n,n,1,666
15,19,right,male,5,11,善人,S.bmp,Normal,No,m,m,1,603
15,19,right,male,5,12,常人,T.bmp,Bad,No,m,m,1,686
15,19,right,male,5,13,恶人,S.bmp,Normal,No,m,n,0,523
15,19,right,male,5,14,善人,S.bmp,Normal,No,m,m,1,817
15,19,right,male,5,15,恶人,C.bmp,Good,No,m,m,1,798
15,19,right,male,5,16,善人,T.bmp,Bad,No,m,m,1,718
15,19,right,male,5,17,常人,T.bmp,Bad,No,m,m,1,718
15,19,right,male,5,18,常人,S.bmp,Normal,Yes,n,n,1,911
15,19,right,male,5,19,常人,C.bmp,Good,No,m,m,1,654
15,19,right,male,5,20,善人,C.bmp,Good,Yes,n,n,1,803
15,19,right,male,5,21,恶人,T.bmp,Bad,Yes,n,n,1,656
15,19,right,male,5,22,善人,C.bmp,Good,Yes,n,n,1,648
15,19,right,male,5,23,常人,S.bmp,Normal,Yes,n,n,1,710
15,19,right,male,5,24,恶人,T.bmp,Bad,Yes,n,n,1,654
15,19,right,male,5,25,常人,C.bmp,Good,No,m,m,1,604
15,19,right,male,5,26,恶人,C.bmp,Good,No,m,n,0,605
15,19,right,male,5,27,善人,S.bmp,Normal,No,m,m,1,804
15,19,right,male,5,28,常人,S.bmp,Normal,Yes,n,n,1,813
15,19,right,male,5,29,善人,T.bmp,Bad,No,m,m,1,699
15,19,right,male,5,30,善人,C.bmp,Good,Yes,n,n,1,580
15,19,right,male,5,31,恶人,T.bmp,Bad,Yes,n,n,1,675
15,19,right,male,5,32,善人,C.bmp,Good,Yes,n,n,1,577
15,19,right,male,5,33,常人,S.bmp,Normal,Yes,n,m,0,701
15,19,right,male,5,34,恶人,T.bmp,Bad,Yes,n,n,1,617
15,19,right,male,5,35,恶人,S.bmp,Normal,No,m,m,1,724
15,19,right,male,5,36,常人,T.bmp,Bad,No,m,m,1,889
15,19,right,male,5,37,恶人,C.bmp,Good,No,m,m,1,829
15,19,right,male,5,38,恶人,S.bmp,Normal,No,m,,0,0
15,19,right,male,5,39,常人,T.bmp,Bad,No,m,,0,0
15,19,right,male,5,40,恶人,T.bmp,Bad,Yes,n,m,0,915
15,19,right,male,5,41,善人,S.bmp,Normal,No,m,m,1,932
15,19,right,male,5,42,善人,T.bmp,Bad,No,m,m,1,1050
15,19,right,male,5,43,善人,C.bmp,Good,Yes,n,n,1,723
15,19,right,male,5,44,常人,S.bmp,Normal,Yes,n,m,0,872
15,19,right,male,5,45,恶人,T.bmp,Bad,Yes,n,n,1,586
15,19,right,male,5,46,善人,C.bmp,Good,Yes,n,n,1,654
15,19,right,male,5,47,常人,C.bmp,Good,No,m,m,1,955
15,19,right,male,5,48,常人,S.bmp,Normal,Yes,n,n,1,529
15,19,right,male,5,49,恶人,T.bmp,Bad,Yes,n,n,1,644
15,19,right,male,5,50,常人,S.bmp,Normal,Yes,n,n,1,762
15,19,right,male,5,51,常人,T.bmp,Bad,No,m,m,1,812
